Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1724728170511,1138,1654,1019,1597,896,1042,1607,1200,1998,1727,1164,2021,1943,1485,907,1020,1458,1088,1759,2027,1807,1219,1820,1114,1800,2008,1321,908,826,885,1890,1769,0,4.1666669845581055,4.34782600402832,8.333333969116211,0,4.34782600402832,8.333333969116211,0,4.545454502105713,4.34782600402832,4.1666669845581055,4.34782600402832,4.1666669845581055,0,4.34782600402832,4.34782600402832,4.34782600402832,4.545454502105713,4.34782600402832,0,0,0,0,0,8.333333969116211,0,0,4.1666669845581055,4.34782600402832,0,8.69565200805664,12.5,111020.78735351563,113557.6098022461,0,404334891008,8589930496,37635391488,12402688
199,1724728170512,1138,1654,1019,1597,896,1042,1607,1200,1998,1727,1164,2021,1943,1485,907,1020,1458,1088,1759,2027,1807,1219,1820,1114,1800,2008,1321,908,826,885,1890,1769,0,4.1666669845581055,4.34782600402832,8.333333969116211,0,4.34782600402832,8.333333969116211,0,4.545454502105713,4.34782600402832,4.1666669845581055,4.34782600402832,4.1666669845581055,0,4.34782600402832,4.34782600402832,4.34782600402832,4.545454502105713,4.34782600402832,0,0,0,0,0,8.333333969116211,0,0,4.1666669845581055,4.34782600402832,0,8.69565200805664,12.5,111020.79138183594,113557.63275146484,0,404334891008,8589930496,37635604480,12402688
199,1724728170712,1138,1654,1019,1597,896,1042,1607,1200,1998,1727,1164,2021,1943,1485,907,1020,1458,1088,1759,2027,1807,1219,1820,1114,1800,2008,1321,908,826,885,1890,1769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,95.45454406738281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,111022.15435791016,113562.95379638672,0,404334891008,8589930496,37648830464,12402688
199,1724728170912,1138,1654,1019,1597,896,1042,1607,1200,1998,1727,1164,2021,1943,1485,907,1020,1458,1088,1759,2027,1807,1219,1820,1114,1800,2008,1321,908,826,885,1890,1769,0,0,0,5,4.761904716491699,4.761904716491699,5.555555820465088,4.761904716491699,5,0,0,0,0,0,0,100,5,15.000000953674316,0,0,0,0,0,0,0,0,0,0,0,0,10.526315689086914,0,111024.9457397461,113569.80151367188,0,404334891008,8589930496,37662216192,12402688
199,1724728171112,1138,1654,1019,1597,896,1042,1607,1200,1998,1727,1164,2021,1943,1485,907,1020,1458,1088,1759,2027,1807,1219,1820,1114,1800,2008,1321,908,826,885,1890,1769,0,0,0,5,4.761904716491699,4.761904716491699,5.555555820465088,4.761904716491699,5,0,0,0,0,0,0,100,5,15.000000953674316,0,0,0,0,0,0,0,0,0,0,0,0,10.526315689086914,0,111027.83996582031,113576.75256347656,0,404334891008,8589930496,37675515904,12402688
199,1724728171312,1138,1654,1019,1597,896,1042,1607,1200,1998,1727,1164,2021,1943,1485,907,1020,1458,1088,1759,2027,1807,1219,1820,1114,1800,2008,1321,908,826,885,1890,1769,2.5,0,2.5641026496887207,7.500000476837158,2.5,7.692307949066162,2.5,2.5641026496887207,5,7.500000476837158,5,5.128205299377441,0,2.5641026496887207,10,100,0,2.702702760696411,2.5641026496887207,2.5641026496887207,2.5,2.5,5,5.128205299377441,2.5,4.878048419952393,9.523809432983398,2.5,0,5.128205299377441,5,2.5641026496887207,111030.67791748047,113583.79504394531,0,404334891008,8589930496,37688758272,12402688
199,1724728171512,1138,1654,1019,1597,896,1042,1607,1200,1998,1727,1164,2021,1943,1485,907,1020,1458,1088,1759,2027,1807,1219,1820,1114,1800,2008,1321,908,826,885,1890,1769,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,100,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111033.44110107422,113590.59051513672,0,404334891008,8589930496,37703000064,12402688
199,1724728171712,1138,1654,1019,1597,896,1042,1607,1200,1998,1727,1164,2021,1943,1485,907,1020,1458,1088,1759,2027,1807,1219,1820,1114,1800,2008,1321,908,826,885,1890,1769,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111036.2398071289,113597.37927246094,0,404334891008,8589930496,37641064448,12402688
199,1724728171912,1138,1654,1019,1597,896,1042,1607,1200,1998,1727,1164,2021,1943,1485,907,1020,1458,1088,1759,2027,1807,1219,1820,1114,1800,2008,1321,908,826,885,1890,1769,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,111039.00408935547,113604.18078613281,0,404334891008,8589930496,37655560192,12402688
199,1724728172113,1138,1654,1019,1597,896,1042,1607,1200,1998,1727,1164,2021,1943,1485,907,1020,1458,1088,1759,2027,1807,1219,1820,1114,1800,2008,1321,908,826,885,1890,1769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,111041.7886352539,113610.96142578125,0,404334891008,8589930496,37669576704,12402688
