Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1724741098579,804,800,803,815,833,804,851,832,811,799,801,803,801,813,850,800,800,845,799,882,813,858,800,801,868,825,803,808,800,800,942,799,4.545454502105713,4.545454502105713,4.545454502105713,0,8.69565200805664,4.545454502105713,4.545454502105713,0,4.545454502105713,8.69565200805664,4.761904716491699,9.090909004211426,4.545454502105713,0,4.545454502105713,4.545454502105713,0,0,0,8.69565200805664,4.545454502105713,4.545454502105713,0,4.545454502105713,4.545454502105713,8.69565200805664,0,0,4.545454502105713,4.761904716491699,4.761904716491699,4.545454502105713,95364.96594238281,141594.90454101563,0,404335509504,0,27128782848,0
199,1724741098580,804,800,803,815,833,804,851,832,811,799,801,803,801,813,850,800,800,845,799,882,813,858,800,801,868,825,803,808,800,800,942,799,4.545454502105713,4.545454502105713,4.545454502105713,0,8.69565200805664,4.545454502105713,4.545454502105713,0,4.545454502105713,8.69565200805664,4.761904716491699,9.090909004211426,4.545454502105713,0,4.545454502105713,4.545454502105713,0,0,0,8.69565200805664,4.545454502105713,4.545454502105713,0,4.545454502105713,4.545454502105713,8.69565200805664,0,0,4.545454502105713,4.761904716491699,4.761904716491699,4.545454502105713,95364.97839355469,141594.92541503906,0,404335509504,0,27128889344,0
199,1724741098780,804,800,803,815,833,804,851,832,811,799,801,803,801,813,850,800,800,845,799,882,813,858,800,801,868,825,803,808,800,800,942,799,100,0,0,0,0,0,0,0,0,0,4.761904716491699,5,0,0,5,0,4.761904716491699,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,4.545454502105713,0,0,95367.02026367188,141599.76318359375,0,404335509504,0,27137339392,0
199,1724741098980,804,800,803,815,833,804,851,832,811,799,801,803,801,813,850,800,800,845,799,882,813,858,800,801,868,825,803,808,800,800,942,799,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95371.1068725586,141605.95904541016,0,404335509504,0,27133411328,0
199,1724741099180,804,800,803,815,833,804,851,832,811,799,801,803,801,813,850,800,800,845,799,882,813,858,800,801,868,825,803,808,800,800,942,799,23.809524536132813,0,0,0,0,0,0,0,75,0,0,10,0,0,0,0,5,0,0,0,5,0,0,0,0,0,4.761904716491699,0,0,0,0,0,95375.37469482422,141612.59838867188,0,404335509504,0,27133411328,0
199,1724741099380,804,800,803,815,833,804,851,832,811,799,801,803,801,813,850,800,800,845,799,882,813,858,800,801,868,825,803,808,800,800,942,799,63.15789031982422,0,0,0,0,0,0,0,38.095237731933594,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,95379.65948486328,141619.2173461914,0,404335509504,0,27133411328,0
199,1724741099581,804,800,803,815,833,804,851,832,811,799,801,803,801,813,850,800,800,845,799,882,813,858,800,801,868,825,803,808,800,800,942,799,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95383.93688964844,141625.90625,0,404335509504,0,27133411328,0
199,1724741099781,804,800,803,815,833,804,851,832,811,799,801,803,801,813,850,800,800,845,799,882,813,858,800,801,868,825,803,808,800,800,942,799,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95388.1767578125,141632.5662841797,0,404335509504,0,27133411328,0
199,1724741099981,804,800,803,815,833,804,851,832,811,799,801,803,801,813,850,800,800,845,799,882,813,858,800,801,868,825,803,808,800,800,942,799,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95392.4400024414,141639.1405029297,0,404335509504,0,27133415424,0
199,1724741100181,804,800,803,815,833,804,851,832,811,799,801,803,801,813,850,800,800,845,799,882,813,858,800,801,868,825,803,808,800,800,942,799,100,0,0,4.761904716491699,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,95396.71655273438,141645.79431152344,0,404335509504,0,27133415424,0
