Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1727522097677,801,803,803,805,828,799,800,799,801,890,973,822,800,799,800,805,801,803,801,833,823,890,800,805,799,799,800,799,851,804,801,810,2.6315789222717285,2.6315789222717285,2.5641026496887207,2.5641026496887207,2.5641026496887207,2.6315789222717285,0,5,0,5.128205299377441,0,2.6315789222717285,5.263157844543457,2.6315789222717285,2.5641026496887207,7.692307949066162,0,2.6315789222717285,2.6315789222717285,0,2.5641026496887207,0,7.500000476837158,0,2.6315789222717285,2.5641026496887207,0,5.128205299377441,2.5641026496887207,2.6315789222717285,2.5641026496887207,0,3368.6334838867188,135977.50762939453,0,404335493120,8589930496,24006721536,0
199,1727522097677,801,803,803,805,828,799,800,799,801,890,973,822,800,799,800,805,801,803,801,833,823,890,800,805,799,799,800,799,851,804,801,810,2.6315789222717285,2.6315789222717285,2.5641026496887207,2.5641026496887207,2.5641026496887207,2.6315789222717285,0,5,0,5.128205299377441,0,2.6315789222717285,5.263157844543457,2.6315789222717285,2.5641026496887207,7.692307949066162,0,2.6315789222717285,2.6315789222717285,0,2.5641026496887207,0,7.500000476837158,0,2.6315789222717285,2.5641026496887207,0,5.128205299377441,2.5641026496887207,2.6315789222717285,2.5641026496887207,0,3368.6433715820313,135977.5288696289,0,404335493120,8589930496,24006914048,0
199,1727522097877,801,803,803,805,828,799,800,799,801,890,973,822,800,799,800,805,801,803,801,833,823,890,800,805,799,799,800,799,851,804,801,810,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3370.5739135742188,135982.21899414063,0,404335493120,8589930496,24010334208,0
199,1727522098077,801,803,803,805,828,799,800,799,801,890,973,822,800,799,800,805,801,803,801,833,823,890,800,805,799,799,800,799,851,804,801,810,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3374.1401977539063,135987.96923828125,0,404335493120,8589930496,24010338304,0
199,1727522098277,801,803,803,805,828,799,800,799,801,890,973,822,800,799,800,805,801,803,801,833,823,890,800,805,799,799,800,799,851,804,801,810,9.523809432983398,5,10,14.285715103149414,5,5,5.263157844543457,5,5,5,9.523809432983398,5.263157844543457,5,9.523809432983398,63.15789031982422,0,5,5,9.523809432983398,5.263157844543457,5,5.263157844543457,0,5,0,5,9.523809432983398,36.842105865478516,5,9.523809432983398,5,5,3378.4791870117188,135994.7490234375,0,404335493120,8589930496,23888146432,0
199,1727522098478,801,803,803,805,828,799,800,799,801,890,973,822,800,799,800,805,801,803,801,833,823,890,800,805,799,799,800,799,851,804,801,810,9.523809432983398,5,10,14.285715103149414,5,5,5.263157844543457,5,5,5,9.523809432983398,5.263157844543457,5,9.523809432983398,63.15789031982422,0,5,5,9.523809432983398,5.263157844543457,5,5.263157844543457,0,5,0,5,9.523809432983398,36.842105865478516,5,9.523809432983398,5,5,3382.7247314453125,136001.3370361328,0,404335493120,8589930496,23888146432,0
199,1727522098678,801,803,803,805,828,799,800,799,801,890,973,822,800,799,800,805,801,803,801,833,823,890,800,805,799,799,800,799,851,804,801,810,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,3387.0098266601563,136007.9833984375,0,404335493120,8589930496,23888146432,0
199,1727522098878,801,803,803,805,828,799,800,799,801,890,973,822,800,799,800,805,801,803,801,833,823,890,800,805,799,799,800,799,851,804,801,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,3391.318115234375,136014.62689208984,0,404335493120,8589930496,23888150528,0
199,1727522099078,801,803,803,805,828,799,800,799,801,890,973,822,800,799,800,805,801,803,801,833,823,890,800,805,799,799,800,799,851,804,801,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,3395.6170654296875,136021.27880859375,0,404335493120,8589930496,23888150528,0
199,1727522099278,801,803,803,805,828,799,800,799,801,890,973,822,800,799,800,805,801,803,801,833,823,890,800,805,799,799,800,799,851,804,801,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,3399.9105834960938,136027.94342041016,0,404335493120,8589930496,23888150528,0
