Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1727677243481,1575,1220,1100,1473,4500,800,800,800,1028,1069,812,1021,800,800,1042,832,800,800,800,1010,883,1022,1046,800,1075,1075,1499,800,1100,800,899,800,3.0303030014038086,3.22580623626709,9.67741870880127,3.125,3.125,3.125,6.25,3.22580623626709,6.25,6.25,3.125,3.22580623626709,6.060606002807617,6.060606002807617,6.25,3.22580623626709,3.125,6.25,3.125,6.060606002807617,6.25,3.125,3.22580623626709,6.060606002807617,3.125,3.125,3.125,6.060606002807617,3.125,3.125,6.25,3.125,0,116080.86108398438,40372.655517578125,0,67221331968,8589930496,2044243968,275202048
199,1727677243481,1575,1220,1100,1473,4500,800,800,800,1028,1069,812,1021,800,800,1042,832,800,800,800,1010,883,1022,1046,800,1075,1075,1499,800,1100,800,899,800,3.0303030014038086,3.22580623626709,9.67741870880127,3.125,3.125,3.125,6.25,3.22580623626709,6.25,6.25,3.125,3.22580623626709,6.060606002807617,6.060606002807617,6.25,3.22580623626709,3.125,6.25,3.125,6.060606002807617,6.25,3.125,3.22580623626709,6.060606002807617,3.125,3.125,3.125,6.060606002807617,3.125,3.125,6.25,3.125,0,116080.86938476563,40372.655517578125,0,67221331968,8589930496,2044243968,275202048
200,1727677243681,1575,1220,1100,1473,4500,800,800,800,1028,1069,812,1021,800,800,1042,832,800,800,800,1010,883,1022,1046,800,1075,1075,1499,800,1100,800,899,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,100,0,0,116088.99609375,40379.47265625,0,67221331968,8589930496,2060730368,275202048
200,1727677243881,1575,1220,1100,1473,4500,800,800,800,1028,1069,812,1021,800,800,1042,832,800,800,800,1010,883,1022,1046,800,1075,1075,1499,800,1100,800,899,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,116098.29626464844,40387.45819091797,0,67221331968,8589930496,2060730368,275202048
200,1727677244081,1575,1220,1100,1473,4500,800,800,800,1028,1069,812,1021,800,800,1042,832,800,800,800,1010,883,1022,1046,800,1075,1075,1499,800,1100,800,899,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,116107.50744628906,40395.35656738281,0,67221331968,8589930496,2062155776,275202048
200,1727677244281,1575,1220,1100,1473,4500,800,800,800,1028,1069,812,1021,800,800,1042,832,800,800,800,1010,883,1022,1046,800,1075,1075,1499,800,1100,800,899,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,116116.73486328125,40403.2646484375,0,67221331968,8589930496,2062155776,275202048
200,1727677244481,1575,1220,1100,1473,4500,800,800,800,1028,1069,812,1021,800,800,1042,832,800,800,800,1010,883,1022,1046,800,1075,1075,1499,800,1100,800,899,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,116125.98413085938,40411.19519042969,0,67221331968,8589930496,2062155776,275202048
200,1727677244681,1575,1220,1100,1473,4500,800,800,800,1028,1069,812,1021,800,800,1042,832,800,800,800,1010,883,1022,1046,800,1075,1075,1499,800,1100,800,899,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,116135.33758544922,40419.17980957031,0,67221331968,8589930496,2062155776,275202048
200,1727677244882,1575,1220,1100,1473,4500,800,800,800,1028,1069,812,1021,800,800,1042,832,800,800,800,1010,883,1022,1046,800,1075,1075,1499,800,1100,800,899,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,116144.69946289063,40427.270935058594,0,67221331968,8589930496,2062155776,275202048
200,1727677245082,1575,1220,1100,1473,4500,800,800,800,1028,1069,812,1021,800,800,1042,832,800,800,800,1010,883,1022,1046,800,1075,1075,1499,800,1100,800,899,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,116154.13568115234,40435.3857421875,0,67221331968,8589930496,2062155776,275202048
