Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1724141693825,4500,1200,2740,800,1800,800,1200,800,1100,1099,1100,800,1500,1099,1123,800,800,800,1100,800,1100,1099,800,800,1099,997,800,800,1500,800,1498,800,0,2.857142925262451,5.555555820465088,2.777777910232544,2.857142925262451,2.857142925262451,2.777777910232544,2.777777910232544,2.857142925262451,2.857142925262451,5.555555820465088,2.857142925262451,5.405405521392822,5.555555820465088,2.857142925262451,2.857142925262451,2.777777910232544,2.777777910232544,0,2.777777910232544,2.857142925262451,2.857142925262451,2.777777910232544,2.857142925262451,2.857142925262451,2.857142925262451,5.405405521392822,11.111111640930176,2.777777910232544,2.777777910232544,2.857142925262451,0,0,162838.97149658203,212776.4512939453,0,67221331968,8589930496,1848201216,0
199,1724141693825,4500,1200,2740,800,1800,800,1200,800,1100,1099,1100,800,1500,1099,1123,800,800,800,1100,800,1100,1099,800,800,1099,997,800,800,1500,800,1498,800,0,2.857142925262451,5.555555820465088,2.777777910232544,2.857142925262451,2.857142925262451,2.777777910232544,2.777777910232544,2.857142925262451,2.857142925262451,5.555555820465088,2.857142925262451,5.405405521392822,5.555555820465088,2.857142925262451,2.857142925262451,2.777777910232544,2.777777910232544,0,2.777777910232544,2.857142925262451,2.857142925262451,2.777777910232544,2.857142925262451,2.857142925262451,2.857142925262451,5.405405521392822,11.111111640930176,2.777777910232544,2.777777910232544,2.857142925262451,0,0,162838.98083496094,212776.4536743164,0,67221331968,8589930496,1848201216,0
200,1724141694025,4500,1200,2740,800,1800,800,1200,800,1100,1099,1100,800,1500,1099,1123,800,800,800,1100,800,1100,1099,800,800,1099,997,800,800,1500,800,1498,800,0,0,100,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162846.36059570313,212782.51397705078,0,67221331968,8589930496,1931001856,0
200,1724141694225,4500,1200,2740,800,1800,800,1200,800,1100,1099,1100,800,1500,1099,1123,800,800,800,1100,800,1100,1099,800,800,1099,997,800,800,1500,800,1498,800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162854.53955078125,212789.373046875,0,67221331968,8589930496,1939259392,0
200,1724141694426,4500,1200,2740,800,1800,800,1200,800,1100,1099,1100,800,1500,1099,1123,800,800,800,1100,800,1100,1099,800,800,1099,997,800,800,1500,800,1498,800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162862.86181640625,212796.37493896484,0,67221331968,8589930496,1939259392,0
200,1724141694626,4500,1200,2740,800,1800,800,1200,800,1100,1099,1100,800,1500,1099,1123,800,800,800,1100,800,1100,1099,800,800,1099,997,800,800,1500,800,1498,800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162871.29193115234,212803.4810180664,0,67221331968,8589930496,1939259392,0
200,1724141694826,4500,1200,2740,800,1800,800,1200,800,1100,1099,1100,800,1500,1099,1123,800,800,800,1100,800,1100,1099,800,800,1099,997,800,800,1500,800,1498,800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162879.92974853516,212810.7978515625,0,67221331968,8589930496,1939259392,0
200,1724141695026,4500,1200,2740,800,1800,800,1200,800,1100,1099,1100,800,1500,1099,1123,800,800,800,1100,800,1100,1099,800,800,1099,997,800,800,1500,800,1498,800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162888.4155883789,212817.96124267578,0,67221331968,8589930496,1939238912,0
200,1724141695226,4500,1200,2740,800,1800,800,1200,800,1100,1099,1100,800,1500,1099,1123,800,800,800,1100,800,1100,1099,800,800,1099,997,800,800,1500,800,1498,800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162896.900390625,212825.12689208984,0,67221331968,8589930496,1934852096,0
200,1724141695426,4500,1200,2740,800,1800,800,1200,800,1100,1099,1100,800,1500,1099,1123,800,800,800,1100,800,1100,1099,800,800,1099,997,800,800,1500,800,1498,800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162905.4425048828,212832.34173583984,0,67221331968,8589930496,1938288640,0
