Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1727531447585,2100,2667,2500,2500,2100,2500,2300,2041,2099,2779,2306,2778,2381,2489,2044,2777,2777,2499,2500,2500,2499,2099,2500,2565,2399,2048,2487,2013,2507,2555,2499,2499,4.761904716491699,0,9.523809432983398,0,0,4.761904716491699,0,4.761904716491699,0,100,9.523809432983398,100,9.090909004211426,14.285715103149414,5,100,100,100,100,100,100,4.761904716491699,100,0,0,5,0,4.761904716491699,9.523809432983398,0,0,4.545454502105713,231227.13079833984,92109.70733642578,0,404334895104,8589930496,58177900544,0
199,1727531447585,2100,2667,2500,2500,2100,2500,2300,2041,2099,2779,2306,2778,2381,2489,2044,2777,2777,2499,2500,2500,2499,2099,2500,2565,2399,2048,2487,2013,2507,2555,2499,2499,4.761904716491699,0,9.523809432983398,0,0,4.761904716491699,0,4.761904716491699,0,100,9.523809432983398,100,9.090909004211426,14.285715103149414,5,100,100,100,100,100,100,4.761904716491699,100,0,0,5,0,4.761904716491699,9.523809432983398,0,0,4.545454502105713,231227.13079833984,92109.70733642578,0,404334895104,8589930496,58178019328,0
199,1727531447785,2100,2667,2500,2500,2100,2500,2300,2041,2099,2779,2306,2778,2381,2489,2044,2777,2777,2499,2500,2500,2499,2099,2500,2565,2399,2048,2487,2013,2507,2555,2499,2499,0,0,0,0,4.761904716491699,0,0,0,0,100,100,100,0,0,5,100,100,100,100,100,100,5.263157844543457,100,0,5,0,0,0,0,0,0,0,231229.97680664063,92119.20068359375,0,404334895104,8589930496,58186039296,0
199,1727531447985,2100,2667,2500,2500,2100,2500,2300,2041,2099,2779,2306,2778,2381,2489,2044,2777,2777,2499,2500,2500,2499,2099,2500,2565,2399,2048,2487,2013,2507,2555,2499,2499,0,0,0,0,4.761904716491699,0,0,0,0,100,100,100,0,0,5,100,100,100,100,100,100,5.263157844543457,100,0,5,0,0,0,0,0,0,0,231232.7822265625,92128.66613769531,0,404334895104,8589930496,58186039296,0
199,1727531448186,2100,2667,2500,2500,2100,2500,2300,2041,2099,2779,2306,2778,2381,2489,2044,2777,2777,2499,2500,2500,2499,2099,2500,2565,2399,2048,2487,2013,2507,2555,2499,2499,0,2.5,0,0,0,0,0,0,5.128205299377441,100,100,100,0,0,0,100,100,100,100,100,100,0,100,0,0,0,0,0,0,0,0,0,231235.59210205078,92138.12219238281,0,404334895104,8589930496,58186039296,0
199,1727531448386,2100,2667,2500,2500,2100,2500,2300,2041,2099,2779,2306,2778,2381,2489,2044,2777,2777,2499,2500,2500,2499,2099,2500,2565,2399,2048,2487,2013,2507,2555,2499,2499,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,100,100,100,100,100,100,0,100,0,0,0,0,0,0,0,0,0,231238.42218017578,92147.5484008789,0,404334895104,8589930496,58186039296,0
199,1727531448586,2100,2667,2500,2500,2100,2500,2300,2041,2099,2779,2306,2778,2381,2489,2044,2777,2777,2499,2500,2500,2499,2099,2500,2565,2399,2048,2487,2013,2507,2555,2499,2499,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,100,100,100,100,100,100,0,100,0,0,0,4.761904716491699,0,0,0,0,0,231241.2401123047,92157.00457763672,0,404334895104,8589930496,58186039296,0
199,1727531448786,2100,2667,2500,2500,2100,2500,2300,2041,2099,2779,2306,2778,2381,2489,2044,2777,2777,2499,2500,2500,2499,2099,2500,2565,2399,2048,2487,2013,2507,2555,2499,2499,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,100,100,100,100,100,100,0,100,0,0,0,0,0,0,0,0,0,231244.03198242188,92166.43328857422,0,404334895104,8589930496,58186039296,0
199,1727531448986,2100,2667,2500,2500,2100,2500,2300,2041,2099,2779,2306,2778,2381,2489,2044,2777,2777,2499,2500,2500,2499,2099,2500,2565,2399,2048,2487,2013,2507,2555,2499,2499,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,100,100,100,100,100,100,0,100,0,0,0,0,0,0,0,0,0,231246.81964111328,92175.85522460938,0,404334895104,8589930496,58186043392,0
199,1727531449186,2100,2667,2500,2500,2100,2500,2300,2041,2099,2779,2306,2778,2381,2489,2044,2777,2777,2499,2500,2500,2499,2099,2500,2565,2399,2048,2487,2013,2507,2555,2499,2499,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,100,100,100,100,100,100,0,100,0,0,0,0,0,0,0,0,0,231249.61328125,92185.2958984375,0,404334895104,8589930496,58186043392,0
