Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1727823882896,2100,2353,2100,2099,2500,2500,2499,2500,1606,2411,1808,2100,1485,2529,2793,2793,2792,2499,2007,2100,2100,2499,2500,2099,2500,2499,2800,2643,2522,2551,2500,1995,0,0,0,0,0,0,100,100,0,4.761904716491699,0,4.545454502105713,0,0,0,100,100,100,0,0,0,100,100,4.761904716491699,0,0,100,100,0,0,0,0,3353.3899536132813,221165.11401367188,0,404334895104,8589930496,121966096384,0
199,1727823882896,2100,2353,2100,2099,2500,2500,2499,2500,1606,2411,1808,2100,1485,2529,2793,2793,2792,2499,2007,2100,2100,2499,2500,2099,2500,2499,2800,2643,2522,2551,2500,1995,0,0,0,0,0,0,100,100,0,4.761904716491699,0,4.545454502105713,0,0,0,100,100,100,0,0,0,100,100,4.761904716491699,0,0,100,100,0,0,0,0,3353.4051513671875,221165.1600341797,0,404334895104,8589930496,121966493696,0
199,1727823883096,2100,2353,2100,2099,2500,2500,2499,2500,1606,2411,1808,2100,1485,2529,2793,2793,2792,2499,2007,2100,2100,2499,2500,2099,2500,2499,2800,2643,2522,2551,2500,1995,100,0,0,0,0,0,100,100,0,0,0,0,0,0,0,100,100,100,0,0,0,100,100,0,0,0,100,100,0,0,0,0,3356.2938232421875,221174.28881835938,0,404334895104,8589930496,121974194176,0
199,1727823883296,2100,2353,2100,2099,2500,2500,2499,2500,1606,2411,1808,2100,1485,2529,2793,2793,2792,2499,2007,2100,2100,2499,2500,2099,2500,2499,2800,2643,2522,2551,2500,1995,100,0,0,0,0,0,100,100,0,0,0,0,0,0,0,100,100,100,0,0,0,100,100,0,0,0,100,100,0,0,0,0,3359.1451416015625,221183.63122558594,0,404334895104,8589930496,121974194176,0
199,1727823883496,2100,2353,2100,2099,2500,2500,2499,2500,1606,2411,1808,2100,1485,2529,2793,2793,2792,2499,2007,2100,2100,2499,2500,2099,2500,2499,2800,2643,2522,2551,2500,1995,100,0,0,0,0,0,100,100,0,0,0,0,0,0,0,100,100,100,0,0,0,100,100,0,0,0,100,100,0,0,0,0,3361.9844360351563,221192.9526977539,0,404334895104,8589930496,121974194176,0
199,1727823883697,2100,2353,2100,2099,2500,2500,2499,2500,1606,2411,1808,2100,1485,2529,2793,2793,2792,2499,2007,2100,2100,2499,2500,2099,2500,2499,2800,2643,2522,2551,2500,1995,100,0,0,0,0,0,100,100,0,0,0,0,0,0,0,100,100,100,0,0,0,100,100,0,0,0,100,100,0,0,0,0,3364.859619140625,221202.26947021484,0,404334895104,8589930496,121974194176,0
199,1727823883897,2100,2353,2100,2099,2500,2500,2499,2500,1606,2411,1808,2100,1485,2529,2793,2793,2792,2499,2007,2100,2100,2499,2500,2099,2500,2499,2800,2643,2522,2551,2500,1995,100,0,0,0,0,0,100,100,0,0,0,0,0,0,0,100,100,100,0,0,0,100,100,0,0,0,100,100,0,0,0,0,3367.7302856445313,221211.60418701172,0,404334895104,8589930496,121974194176,0
199,1727823884097,2100,2353,2100,2099,2500,2500,2499,2500,1606,2411,1808,2100,1485,2529,2793,2793,2792,2499,2007,2100,2100,2499,2500,2099,2500,2499,2800,2643,2522,2551,2500,1995,100,0,0,0,0,0,100,100,0,0,0,0,0,0,0,100,100,100,0,0,0,100,100,0,0,0,100,100,0,0,0,0,3370.617431640625,221220.91552734375,0,404334895104,8589930496,121974194176,0
199,1727823884297,2100,2353,2100,2099,2500,2500,2499,2500,1606,2411,1808,2100,1485,2529,2793,2793,2792,2499,2007,2100,2100,2499,2500,2099,2500,2499,2800,2643,2522,2551,2500,1995,100,0,0,0,0,0,100,100,0,0,0,0,0,0,0,100,100,100,0,0,0,100,100,0,0,0,100,100,0,0,0,0,3373.47705078125,221230.2618408203,0,404334895104,8589930496,121974194176,0
199,1727823884497,2100,2353,2100,2099,2500,2500,2499,2500,1606,2411,1808,2100,1485,2529,2793,2793,2792,2499,2007,2100,2100,2499,2500,2099,2500,2499,2800,2643,2522,2551,2500,1995,100,0,0,0,0,0,100,100,0,0,0,0,4.761904716491699,0,0,100,100,100,0,0,0,100,100,0,0,0,100,100,0,0,0,0,3376.3414306640625,221239.5912475586,0,404334895104,8589930496,121974198272,0
