Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1724166241850,1715,1200,1399,1179,800,800,800,800,999,936,910,974,1099,834,970,982,962,800,970,984,828,970,999,800,841,889,3877,1391,800,800,800,800,2.941176414489746,2.857142925262451,5.714285850524902,2.857142925262451,5.714285850524902,0,8.571429252624512,2.857142925262451,5.714285850524902,2.941176414489746,5.555555820465088,5.555555820465088,2.941176414489746,5.555555820465088,2.941176414489746,2.941176414489746,2.857142925262451,2.857142925262451,5.714285850524902,5.714285850524902,2.941176414489746,2.857142925262451,2.941176414489746,0,2.857142925262451,5.555555820465088,0,2.857142925262451,5.555555820465088,2.941176414489746,2.941176414489746,5.555555820465088,0,203231.73345947266,94865.0659790039,0,67221331968,8589930496,1323405312,469815296
199,1724166241850,1715,1200,1399,1179,800,800,800,800,999,936,910,974,1099,834,970,982,962,800,970,984,828,970,999,800,841,889,3877,1391,800,800,800,800,2.941176414489746,2.857142925262451,5.714285850524902,2.857142925262451,5.714285850524902,0,8.571429252624512,2.857142925262451,5.714285850524902,2.941176414489746,5.555555820465088,5.555555820465088,2.941176414489746,5.555555820465088,2.941176414489746,2.941176414489746,2.857142925262451,2.857142925262451,5.714285850524902,5.714285850524902,2.941176414489746,2.857142925262451,2.941176414489746,0,2.857142925262451,5.555555820465088,0,2.857142925262451,5.555555820465088,2.941176414489746,2.941176414489746,5.555555820465088,0,203231.7456665039,94865.06652832031,0,67221331968,8589930496,1323405312,469815296
200,1724166242050,1715,1200,1399,1179,800,800,800,800,999,936,910,974,1099,834,970,982,962,800,970,984,828,970,999,800,841,889,3877,1391,800,800,800,800,0,0,60.000003814697266,0,0,0,0,0,4.761904716491699,0,0,0,28.571430206298828,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,203240.74926757813,94872.75549316406,0,67221331968,8589930496,1329750016,469815296
200,1724166242250,1715,1200,1399,1179,800,800,800,800,999,936,910,974,1099,834,970,982,962,800,970,984,828,970,999,800,841,889,3877,1391,800,800,800,800,0,0,60.000003814697266,0,0,0,0,0,4.761904716491699,0,0,0,28.571430206298828,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,203251.42584228516,94882.10888671875,0,67221331968,8589930496,1329750016,469815296
200,1724166242450,1715,1200,1399,1179,800,800,800,800,999,936,910,974,1099,834,970,982,962,800,970,984,828,970,999,800,841,889,3877,1391,800,800,800,800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203262.15295410156,94891.5062866211,0,67221331968,8589930496,1329750016,469815296
200,1724166242650,1715,1200,1399,1179,800,800,800,800,999,936,910,974,1099,834,970,982,962,800,970,984,828,970,999,800,841,889,3877,1391,800,800,800,800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203272.84033203125,94900.87139892578,0,67221331968,8589930496,1329750016,469815296
200,1724166242850,1715,1200,1399,1179,800,800,800,800,999,936,910,974,1099,834,970,982,962,800,970,984,828,970,999,800,841,889,3877,1391,800,800,800,800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203283.57635498047,94910.283203125,0,67221331968,8589930496,1329750016,469815296
200,1724166243050,1715,1200,1399,1179,800,800,800,800,999,936,910,974,1099,834,970,982,962,800,970,984,828,970,999,800,841,889,3877,1391,800,800,800,800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203294.3080444336,94919.69140625,0,67221331968,8589930496,1329750016,469815296
200,1724166243250,1715,1200,1399,1179,800,800,800,800,999,936,910,974,1099,834,970,982,962,800,970,984,828,970,999,800,841,889,3877,1391,800,800,800,800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203305.04296875,94929.10443115234,0,67221331968,8589930496,1329750016,469815296
200,1724166243450,1715,1200,1399,1179,800,800,800,800,999,936,910,974,1099,834,970,982,962,800,970,984,828,970,999,800,841,889,3877,1391,800,800,800,800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203315.7869873047,94938.52404785156,0,67221331968,8589930496,1329750016,469815296
200,1724166243651,1715,1200,1399,1179,800,800,800,800,999,936,910,974,1099,834,970,982,962,800,970,984,828,970,999,800,841,889,3877,1391,800,800,800,800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203326.615234375,94948.02856445313,0,67221331968,8589930496,1329750016,469815296
200,1724166243851,1715,1200,1399,1179,800,800,800,800,999,936,910,974,1099,834,970,982,962,800,970,984,828,970,999,800,841,889,3877,1391,800,800,800,800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203337.33666992188,94957.4282836914,0,67221331968,8589930496,1329750016,469815296
200,1724166244051,1715,1200,1399,1179,800,800,800,800,999,936,910,974,1099,834,970,982,962,800,970,984,828,970,999,800,841,889,3877,1391,800,800,800,800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203348.08013916016,94966.84753417969,0,67221331968,8589930496,1329750016,469815296
200,1724166244251,1715,1200,1399,1179,800,800,800,800,999,936,910,974,1099,834,970,982,962,800,970,984,828,970,999,800,841,889,3877,1391,800,800,800,800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203358.93719482422,94976.37463378906,0,67221331968,8589930496,1329750016,469815296
200,1724166244451,1715,1200,1399,1179,800,800,800,800,999,936,910,974,1099,834,970,982,962,800,970,984,828,970,999,800,841,889,3877,1391,800,800,800,800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203369.7598876953,94985.87976074219,0,67221331968,8589930496,1329750016,469815296
200,1724166244651,1715,1200,1399,1179,800,800,800,800,999,936,910,974,1099,834,970,982,962,800,970,984,828,970,999,800,841,889,3877,1391,800,800,800,800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203380.56811523438,94995.35705566406,0,67221331968,8589930496,1329750016,469815296
200,1724166244851,1715,1200,1399,1179,800,800,800,800,999,936,910,974,1099,834,970,982,962,800,970,984,828,970,999,800,841,889,3877,1391,800,800,800,800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203391.30633544922,95004.77258300781,0,67221331968,8589930496,1329750016,469815296
200,1724166245051,1715,1200,1399,1179,800,800,800,800,999,936,910,974,1099,834,970,982,962,800,970,984,828,970,999,800,841,889,3877,1391,800,800,800,800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203402.0629272461,95014.20501708984,0,67221331968,8589930496,1330008064,469815296
200,1724166245251,1715,1200,1399,1179,800,800,800,800,999,936,910,974,1099,834,970,982,962,800,970,984,828,970,999,800,841,889,3877,1391,800,800,800,800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203412.81970214844,95023.63873291016,0,67221331968,8589930496,1329790976,469815296
200,1724166245451,1715,1200,1399,1179,800,800,800,800,999,936,910,974,1099,834,970,982,962,800,970,984,828,970,999,800,841,889,3877,1391,800,800,800,800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203423.5903930664,95033.0845336914,0,67221331968,8589930496,1329790976,469815296
200,1724166245652,1715,1200,1399,1179,800,800,800,800,999,936,910,974,1099,834,970,982,962,800,970,984,828,970,999,800,841,889,3877,1391,800,800,800,800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203434.34783935547,95042.51873779297,0,67221331968,8589930496,1329790976,469815296
