Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1724159748045,1443,5498,800,800,1100,800,1246,800,864,800,1036,800,1327,1029,800,800,800,800,800,1027,800,848,866,800,1031,1034,1400,800,800,800,1400,800,2.702702760696411,2.777777910232544,2.702702760696411,5.263157844543457,5.263157844543457,2.702702760696411,5.263157844543457,5.263157844543457,2.702702760696411,5.263157844543457,5.263157844543457,5.405405521392822,5.263157844543457,5.405405521392822,2.702702760696411,5.263157844543457,5.263157844543457,5.405405521392822,5.263157844543457,5.405405521392822,5.263157844543457,10.810811042785645,5.263157844543457,5.263157844543457,2.702702760696411,2.777777910232544,5.263157844543457,2.777777910232544,2.702702760696411,5.263157844543457,5.263157844543457,5.405405521392822,0,34198.589599609375,232696.3660888672,0,67221331968,8589930496,1875439616,0
199,1724159748045,1443,5498,800,800,1100,800,1246,800,864,800,1036,800,1327,1029,800,800,800,800,800,1027,800,848,866,800,1031,1034,1400,800,800,800,1400,800,2.702702760696411,2.777777910232544,2.702702760696411,5.263157844543457,5.263157844543457,2.702702760696411,5.263157844543457,5.263157844543457,2.702702760696411,5.263157844543457,5.263157844543457,5.405405521392822,5.263157844543457,5.405405521392822,2.702702760696411,5.263157844543457,5.263157844543457,5.405405521392822,5.263157844543457,5.405405521392822,5.263157844543457,10.810811042785645,5.263157844543457,5.263157844543457,2.702702760696411,2.777777910232544,5.263157844543457,2.777777910232544,2.702702760696411,5.263157844543457,5.263157844543457,5.405405521392822,0,34198.589599609375,232696.3660888672,0,67221331968,8589930496,1875439616,0
200,1724159748245,1443,5498,800,800,1100,800,1246,800,864,800,1036,800,1327,1029,800,800,800,800,800,1027,800,848,866,800,1031,1034,1400,800,800,800,1400,800,4.761904716491699,0,4.761904716491699,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,34207.416931152344,232703.87322998047,0,67221331968,8589930496,1879310336,0
200,1724159748445,1443,5498,800,800,1100,800,1246,800,864,800,1036,800,1327,1029,800,800,800,800,800,1027,800,848,866,800,1031,1034,1400,800,800,800,1400,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,34216.80596923828,232712.02081298828,0,67221331968,8589930496,1879310336,0
200,1724159748645,1443,5498,800,800,1100,800,1246,800,864,800,1036,800,1327,1029,800,800,800,800,800,1027,800,848,866,800,1031,1034,1400,800,800,800,1400,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,34226.42755126953,232720.34210205078,0,67221331968,8589930496,1879310336,0
200,1724159748845,1443,5498,800,800,1100,800,1246,800,864,800,1036,800,1327,1029,800,800,800,800,800,1027,800,848,866,800,1031,1034,1400,800,800,800,1400,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,34236.12664794922,232728.74438476563,0,67221331968,8589930496,1879310336,0
200,1724159749045,1443,5498,800,800,1100,800,1246,800,864,800,1036,800,1327,1029,800,800,800,800,800,1027,800,848,866,800,1031,1034,1400,800,800,800,1400,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,34245.85577392578,232737.16143798828,0,67221331968,8589930496,1880334336,0
200,1724159749246,1443,5498,800,800,1100,800,1246,800,864,800,1036,800,1327,1029,800,800,800,800,800,1027,800,848,866,800,1031,1034,1400,800,800,800,1400,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,34255.630920410156,232745.6240234375,0,67221331968,8589930496,1880264704,0
200,1724159749446,1443,5498,800,800,1100,800,1246,800,864,800,1036,800,1327,1029,800,800,800,800,800,1027,800,848,866,800,1031,1034,1400,800,800,800,1400,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,34265.49157714844,232754.1664428711,0,67221331968,8589930496,1880522752,0
200,1724159749646,1443,5498,800,800,1100,800,1246,800,864,800,1036,800,1327,1029,800,800,800,800,800,1027,800,848,866,800,1031,1034,1400,800,800,800,1400,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,34275.2236328125,232762.57989501953,0,67221331968,8589930496,1880780800,0
