Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1727715746886,2100,1853,2500,2499,1126,2499,2500,2099,2094,1859,2087,2819,2092,2538,2541,2100,2537,2499,2099,2500,2500,1177,2500,2566,2499,2100,2827,2826,2099,2825,2500,2100,4.545454502105713,0,0,4.545454502105713,9.090909004211426,4.545454502105713,0,0,4.545454502105713,0,0,100,0,100,4.545454502105713,0,4.545454502105713,100,8.69565200805664,100,100,8.69565200805664,100,0,100,8.69565200805664,0,100,0,100,4.545454502105713,9.090909004211426,53177.48083496094,116467.5297241211,0,404334895104,8589930496,66026217472,0
199,1727715746886,2100,1853,2500,2499,1126,2499,2500,2099,2094,1859,2087,2819,2092,2538,2541,2100,2537,2499,2099,2500,2500,1177,2500,2566,2499,2100,2827,2826,2099,2825,2500,2100,4.545454502105713,0,0,4.545454502105713,9.090909004211426,4.545454502105713,0,0,4.545454502105713,0,0,100,0,100,4.545454502105713,0,4.545454502105713,100,8.69565200805664,100,100,8.69565200805664,100,0,100,8.69565200805664,0,100,0,100,4.545454502105713,9.090909004211426,53177.48083496094,116467.5297241211,0,404334895104,8589930496,66026270720,0
199,1727715747086,2100,1853,2500,2499,1126,2499,2500,2099,2094,1859,2087,2819,2092,2538,2541,2100,2537,2499,2099,2500,2500,1177,2500,2566,2499,2100,2827,2826,2099,2825,2500,2100,0,100,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,100,0,100,100,0,100,0,100,0,0,100,0,100,0,0,53180.339416503906,116476.8003540039,0,404334895104,8589930496,66034311168,0
199,1727715747286,2100,1853,2500,2499,1126,2499,2500,2099,2094,1859,2087,2819,2092,2538,2541,2100,2537,2499,2099,2500,2500,1177,2500,2566,2499,2100,2827,2826,2099,2825,2500,2100,4.761904716491699,100,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,100,0,100,100,0,100,0,100,0,0,100,0,100,0,0,53183.16290283203,116486.29388427734,0,404334895104,8589930496,66034311168,0
199,1727715747486,2100,1853,2500,2499,1126,2499,2500,2099,2094,1859,2087,2819,2092,2538,2541,2100,2537,2499,2099,2500,2500,1177,2500,2566,2499,2100,2827,2826,2099,2825,2500,2100,0,100,0,0,0,0,0,0,0,0,0,100,4.761904716491699,100,0,0,0,100,0,100,100,0,100,0,100,0,0,100,0,100,0,0,53185.95343017578,116495.79022216797,0,404334895104,8589930496,66034311168,0
199,1727715747686,2100,1853,2500,2499,1126,2499,2500,2099,2094,1859,2087,2819,2092,2538,2541,2100,2537,2499,2099,2500,2500,1177,2500,2566,2499,2100,2827,2826,2099,2825,2500,2100,0,100,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,100,0,100,100,0,100,0,100,0,0,100,0,100,0,0,53188.804260253906,116505.28674316406,0,404334895104,8589930496,66034311168,0
199,1727715747886,2100,1853,2500,2499,1126,2499,2500,2099,2094,1859,2087,2819,2092,2538,2541,2100,2537,2499,2099,2500,2500,1177,2500,2566,2499,2100,2827,2826,2099,2825,2500,2100,0,100,0,0,0,0,0,0,0,0,9.523809432983398,100,4.761904716491699,100,0,4.761904716491699,0,100,4.761904716491699,100,100,30.000001907348633,100,0,100,0,5,100,4.761904716491699,100,0,0,53191.666564941406,116514.81219482422,0,404334895104,8589930496,66034356224,0
199,1727715748086,2100,1853,2500,2499,1126,2499,2500,2099,2094,1859,2087,2819,2092,2538,2541,2100,2537,2499,2099,2500,2500,1177,2500,2566,2499,2100,2827,2826,2099,2825,2500,2100,0,100,0,0,0,0,0,0,0,0,9.523809432983398,100,4.761904716491699,100,0,4.761904716491699,0,100,4.761904716491699,100,100,30.000001907348633,100,0,100,0,5,100,4.761904716491699,100,0,0,53194.51348876953,116524.3037109375,0,404334895104,8589930496,66034356224,0
199,1727715748286,2100,1853,2500,2499,1126,2499,2500,2099,2094,1859,2087,2819,2092,2538,2541,2100,2537,2499,2099,2500,2500,1177,2500,2566,2499,2100,2827,2826,2099,2825,2500,2100,0,100,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,100,0,100,100,0,100,0,100,0,0,100,0,100,0,0,53197.34240722656,116533.78826904297,0,404334895104,8589930496,66034360320,0
199,1727715748486,2100,1853,2500,2499,1126,2499,2500,2099,2094,1859,2087,2819,2092,2538,2541,2100,2537,2499,2099,2500,2500,1177,2500,2566,2499,2100,2827,2826,2099,2825,2500,2100,0,100,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,100,0,100,100,0,100,0,100,0,0,100,0,100,0,0,53200.15588378906,116543.27520751953,0,404334895104,8589930496,66034360320,0
199,1727715748686,2100,1853,2500,2499,1126,2499,2500,2099,2094,1859,2087,2819,2092,2538,2541,2100,2537,2499,2099,2500,2500,1177,2500,2566,2499,2100,2827,2826,2099,2825,2500,2100,0,100,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,100,0,100,100,0,100,0,100,0,0,100,0,100,0,0,53202.991638183594,116552.7197265625,0,404334895104,8589930496,66034360320,0
199,1727715748886,2100,1853,2500,2499,1126,2499,2500,2099,2094,1859,2087,2819,2092,2538,2541,2100,2537,2499,2099,2500,2500,1177,2500,2566,2499,2100,2827,2826,2099,2825,2500,2100,0,100,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,100,0,100,100,0,100,0,100,0,0,100,0,100,0,0,53205.83947753906,116562.19885253906,0,404334895104,8589930496,66034360320,0
199,1727715749086,2100,1853,2500,2499,1126,2499,2500,2099,2094,1859,2087,2819,2092,2538,2541,2100,2537,2499,2099,2500,2500,1177,2500,2566,2499,2100,2827,2826,2099,2825,2500,2100,0,100,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,100,0,100,100,0,100,0,100,0,0,100,0,100,0,0,53208.666564941406,116571.68444824219,0,404334895104,8589930496,66034360320,0
