Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1725147090594,996,1011,1099,1100,800,800,800,800,821,799,800,800,1108,800,800,826,838,800,800,826,818,809,874,800,800,800,800,800,800,800,1200,800,2.857142925262451,2.777777910232544,2.777777910232544,11.111111640930176,0,5.555555820465088,8.108107566833496,5.405405521392822,2.857142925262451,2.857142925262451,2.777777910232544,7.894736289978027,2.857142925262451,2.857142925262451,2.777777910232544,2.857142925262451,5.555555820465088,5.555555820465088,2.777777910232544,5.405405521392822,5.405405521392822,5.405405521392822,7.894736289978027,5.405405521392822,2.777777910232544,5.405405521392822,2.857142925262451,5.555555820465088,2.777777910232544,5.405405521392822,5.555555820465088,2.777777910232544,0,35730.36242675781,127430.90209960938,0,67221331968,8589930496,2186919936,0
199,1725147090594,996,1011,1099,1100,800,800,800,800,821,799,800,800,1108,800,800,826,838,800,800,826,818,809,874,800,800,800,800,800,800,800,1200,800,2.857142925262451,2.777777910232544,2.777777910232544,11.111111640930176,0,5.555555820465088,8.108107566833496,5.405405521392822,2.857142925262451,2.857142925262451,2.777777910232544,7.894736289978027,2.857142925262451,2.857142925262451,2.777777910232544,2.857142925262451,5.555555820465088,5.555555820465088,2.777777910232544,5.405405521392822,5.405405521392822,5.405405521392822,7.894736289978027,5.405405521392822,2.777777910232544,5.405405521392822,2.857142925262451,5.555555820465088,2.777777910232544,5.405405521392822,5.555555820465088,2.777777910232544,0,35730.37158203125,127430.9048461914,0,67221331968,8589930496,2186919936,0
200,1725147090794,996,1011,1099,1100,800,800,800,800,821,799,800,800,1108,800,800,826,838,800,800,826,818,809,874,800,800,800,800,800,800,800,1200,800,0,0,71.42857360839844,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,35738.83221435547,127438.14141845703,0,67221331968,8589930496,2189496320,0
200,1725147090994,996,1011,1099,1100,800,800,800,800,821,799,800,800,1108,800,800,826,838,800,800,826,818,809,874,800,800,800,800,800,800,800,1200,800,4.761904716491699,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35748.124450683594,127446.20788574219,0,67221331968,8589930496,2189496320,0
200,1725147091194,996,1011,1099,1100,800,800,800,800,821,799,800,800,1108,800,800,826,838,800,800,826,818,809,874,800,800,800,800,800,800,800,1200,800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35757.36279296875,127454.22180175781,0,67221331968,8589930496,2189496320,0
200,1725147091394,996,1011,1099,1100,800,800,800,800,821,799,800,800,1108,800,800,826,838,800,800,826,818,809,874,800,800,800,800,800,800,800,1200,800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35766.63690185547,127462.20861816406,0,67221331968,8589930496,2190700544,0
200,1725147091594,996,1011,1099,1100,800,800,800,800,821,799,800,800,1108,800,800,826,838,800,800,826,818,809,874,800,800,800,800,800,800,800,1200,800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35776.062255859375,127470.46087646484,0,67221331968,8589930496,2190700544,0
200,1725147091794,996,1011,1099,1100,800,800,800,800,821,799,800,800,1108,800,800,826,838,800,800,826,818,809,874,800,800,800,800,800,800,800,1200,800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35785.58380126953,127478.73736572266,0,67221331968,8589930496,2190700544,0
200,1725147091994,996,1011,1099,1100,800,800,800,800,821,799,800,800,1108,800,800,826,838,800,800,826,818,809,874,800,800,800,800,800,800,800,1200,800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35795.06561279297,127486.97607421875,0,67221331968,8589930496,2190700544,0
200,1725147092194,996,1011,1099,1100,800,800,800,800,821,799,800,800,1108,800,800,826,838,800,800,826,818,809,874,800,800,800,800,800,800,800,1200,800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35804.54803466797,127495.21691894531,0,67221331968,8589930496,2190700544,0
200,1725147092394,996,1011,1099,1100,800,800,800,800,821,799,800,800,1108,800,800,826,838,800,800,826,818,809,874,800,800,800,800,800,800,800,1200,800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35814.03857421875,127503.4663696289,0,67221331968,8589930496,2190700544,0
200,1725147092595,996,1011,1099,1100,800,800,800,800,821,799,800,800,1108,800,800,826,838,800,800,826,818,809,874,800,800,800,800,800,800,800,1200,800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35823.55041503906,127511.7367553711,0,67221331968,8589930496,2190700544,0
200,1725147092795,996,1011,1099,1100,800,800,800,800,821,799,800,800,1108,800,800,826,838,800,800,826,818,809,874,800,800,800,800,800,800,800,1200,800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35833.067321777344,127520.01495361328,0,67221331968,8589930496,2190700544,0
200,1725147092995,996,1011,1099,1100,800,800,800,800,821,799,800,800,1108,800,800,826,838,800,800,826,818,809,874,800,800,800,800,800,800,800,1200,800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35842.66455078125,127528.36309814453,0,67221331968,8589930496,2190700544,0
200,1725147093195,996,1011,1099,1100,800,800,800,800,821,799,800,800,1108,800,800,826,838,800,800,826,818,809,874,800,800,800,800,800,800,800,1200,800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35852.21447753906,127536.66516113281,0,67221331968,8589930496,2190700544,0
200,1725147093395,996,1011,1099,1100,800,800,800,800,821,799,800,800,1108,800,800,826,838,800,800,826,818,809,874,800,800,800,800,800,800,800,1200,800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35861.69873046875,127544.9234008789,0,67221331968,8589930496,2190700544,0
200,1725147093595,996,1011,1099,1100,800,800,800,800,821,799,800,800,1108,800,800,826,838,800,800,826,818,809,874,800,800,800,800,800,800,800,1200,800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35871.19982910156,127553.19512939453,0,67221331968,8589930496,2190700544,0
200,1725147093795,996,1011,1099,1100,800,800,800,800,821,799,800,800,1108,800,800,826,838,800,800,826,818,809,874,800,800,800,800,800,800,800,1200,800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35880.815185546875,127561.5689086914,0,67221331968,8589930496,2190700544,0
200,1725147093995,996,1011,1099,1100,800,800,800,800,821,799,800,800,1108,800,800,826,838,800,800,826,818,809,874,800,800,800,800,800,800,800,1200,800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35890.332763671875,127569.8423461914,0,67221331968,8589930496,2190700544,0
200,1725147094195,996,1011,1099,1100,800,800,800,800,821,799,800,800,1108,800,800,826,838,800,800,826,818,809,874,800,800,800,800,800,800,800,1200,800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35899.86962890625,127578.12927246094,0,67221331968,8589930496,2190700544,0
200,1725147094395,996,1011,1099,1100,800,800,800,800,821,799,800,800,1108,800,800,826,838,800,800,826,818,809,874,800,800,800,800,800,800,800,1200,800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35909.428161621094,127586.42852783203,0,67221331968,8589930496,2190700544,0
200,1725147094596,996,1011,1099,1100,800,800,800,800,821,799,800,800,1108,800,800,826,838,800,800,826,818,809,874,800,800,800,800,800,800,800,1200,800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35918.99768066406,127594.75036621094,0,67221331968,8589930496,2190700544,0
200,1725147094796,996,1011,1099,1100,800,800,800,800,821,799,800,800,1108,800,800,826,838,800,800,826,818,809,874,800,800,800,800,800,800,800,1200,800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35928.60919189453,127603.1109008789,0,67221331968,8589930496,2190700544,0
