Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1725159035431,3500,800,800,800,800,800,1677,800,1259,1236,1201,1294,1100,1239,1259,800,800,1230,800,800,1261,1263,800,800,800,800,800,800,1100,800,1600,800,2.777777910232544,2.777777910232544,5.555555820465088,2.777777910232544,2.777777910232544,2.777777910232544,2.777777910232544,8.108107566833496,5.555555820465088,2.777777910232544,8.333333969116211,2.777777910232544,2.777777910232544,2.777777910232544,5.405405521392822,5.405405521392822,5.555555820465088,2.777777910232544,2.777777910232544,5.405405521392822,2.777777910232544,5.555555820465088,5.405405521392822,2.777777910232544,5.405405521392822,0,2.702702760696411,2.702702760696411,5.405405521392822,5.405405521392822,5.714285850524902,2.777777910232544,0,5514.148986816406,28666.45684814453,0,67221331968,8589930496,2174685184,0
199,1725159035431,3500,800,800,800,800,800,1677,800,1259,1236,1201,1294,1100,1239,1259,800,800,1230,800,800,1261,1263,800,800,800,800,800,800,1100,800,1600,800,2.777777910232544,2.777777910232544,5.555555820465088,2.777777910232544,2.777777910232544,2.777777910232544,2.777777910232544,8.108107566833496,5.555555820465088,2.777777910232544,8.333333969116211,2.777777910232544,2.777777910232544,2.777777910232544,5.405405521392822,5.405405521392822,5.555555820465088,2.777777910232544,2.777777910232544,5.405405521392822,2.777777910232544,5.555555820465088,5.405405521392822,2.777777910232544,5.405405521392822,0,2.702702760696411,2.702702760696411,5.405405521392822,5.405405521392822,5.714285850524902,2.777777910232544,0,5514.158020019531,28666.45916748047,0,67221331968,8589930496,2174685184,0
200,1725159035631,3500,800,800,800,800,800,1677,800,1259,1236,1201,1294,1100,1239,1259,800,800,1230,800,800,1261,1263,800,800,800,800,800,800,1100,800,1600,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,5522.612548828125,28673.684814453125,0,67221331968,8589930496,2174685184,0
200,1725159035831,3500,800,800,800,800,800,1677,800,1259,1236,1201,1294,1100,1239,1259,800,800,1230,800,800,1261,1263,800,800,800,800,800,800,1100,800,1600,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,5531.8599853515625,28681.71063232422,0,67221331968,8589930496,2174685184,0
200,1725159036032,3500,800,800,800,800,800,1677,800,1259,1236,1201,1294,1100,1239,1259,800,800,1230,800,800,1261,1263,800,800,800,800,800,800,1100,800,1600,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,5541.372131347656,28689.998657226563,0,67221331968,8589930496,2174939136,0
200,1725159036232,3500,800,800,800,800,800,1677,800,1259,1236,1201,1294,1100,1239,1259,800,800,1230,800,800,1261,1263,800,800,800,800,800,800,1100,800,1600,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,5550.93798828125,28698.335815429688,0,67221331968,8589930496,2174939136,0
200,1725159036432,3500,800,800,800,800,800,1677,800,1259,1236,1201,1294,1100,1239,1259,800,800,1230,800,800,1261,1263,800,800,800,800,800,800,1100,800,1600,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,5560.6484375,28706.815795898438,0,67221331968,8589930496,2176598016,0
200,1725159036632,3500,800,800,800,800,800,1677,800,1259,1236,1201,1294,1100,1239,1259,800,800,1230,800,800,1261,1263,800,800,800,800,800,800,1100,800,1600,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,5570.2838134765625,28715.218627929688,0,67221331968,8589930496,2176598016,0
200,1725159036832,3500,800,800,800,800,800,1677,800,1259,1236,1201,1294,1100,1239,1259,800,800,1230,800,800,1261,1263,800,800,800,800,800,800,1100,800,1600,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,5579.947570800781,28723.634033203125,0,67221331968,8589930496,2176598016,0
200,1725159037032,3500,800,800,800,800,800,1677,800,1259,1236,1201,1294,1100,1239,1259,800,800,1230,800,800,1261,1263,800,800,800,800,800,800,1100,800,1600,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,5589.5924072265625,28732.0400390625,0,67221331968,8589930496,2176598016,0
