Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1725160890016,2115,1625,800,800,800,800,1900,2246,1400,1400,800,800,1678,1400,1399,1400,800,924,1400,1400,1046,800,1399,800,1399,800,1118,800,800,800,1241,800,2.777777910232544,5.555555820465088,5.555555820465088,2.777777910232544,2.777777910232544,5.405405521392822,2.857142925262451,5.405405521392822,2.777777910232544,5.405405521392822,5.405405521392822,2.777777910232544,2.777777910232544,2.857142925262451,5.555555820465088,10.810811042785645,5.405405521392822,5.405405521392822,5.405405521392822,2.777777910232544,2.777777910232544,5.405405521392822,2.777777910232544,5.405405521392822,2.777777910232544,8.571429252624512,2.777777910232544,5.405405521392822,2.777777910232544,5.405405521392822,5.405405521392822,5.405405521392822,0,42362.377868652344,54830.462463378906,0,67221331968,8589930496,2187735040,0
199,1725160890016,2115,1625,800,800,800,800,1900,2246,1400,1400,800,800,1678,1400,1399,1400,800,924,1400,1400,1046,800,1399,800,1399,800,1118,800,800,800,1241,800,2.777777910232544,5.555555820465088,5.555555820465088,2.777777910232544,2.777777910232544,5.405405521392822,2.857142925262451,5.405405521392822,2.777777910232544,5.405405521392822,5.405405521392822,2.777777910232544,2.777777910232544,2.857142925262451,5.555555820465088,10.810811042785645,5.405405521392822,5.405405521392822,5.405405521392822,2.777777910232544,2.777777910232544,5.405405521392822,2.777777910232544,5.405405521392822,2.777777910232544,8.571429252624512,2.777777910232544,5.405405521392822,2.777777910232544,5.405405521392822,5.405405521392822,5.405405521392822,0,42362.38604736328,54830.464416503906,0,67221331968,8589930496,2187735040,0
200,1725160890216,2115,1625,800,800,800,800,1900,2246,1400,1400,800,800,1678,1400,1399,1400,800,924,1400,1400,1046,800,1399,800,1399,800,1118,800,800,800,1241,800,15.000000953674316,0,66.66667175292969,0,0,0,0,0,0,0,0,19.047618865966797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42370.662658691406,54837.50213623047,0,67221331968,8589930496,2195734528,0
200,1725160890416,2115,1625,800,800,800,800,1900,2246,1400,1400,800,800,1678,1400,1399,1400,800,924,1400,1400,1046,800,1399,800,1399,800,1118,800,800,800,1241,800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42380.08288574219,54845.695068359375,0,67221331968,8589930496,2195734528,0
200,1725160890617,2115,1625,800,800,800,800,1900,2246,1400,1400,800,800,1678,1400,1399,1400,800,924,1400,1400,1046,800,1399,800,1399,800,1118,800,800,800,1241,800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42389.60205078125,54853.98388671875,0,67221331968,8589930496,2195734528,0
200,1725160890817,2115,1625,800,800,800,800,1900,2246,1400,1400,800,800,1678,1400,1399,1400,800,924,1400,1400,1046,800,1399,800,1399,800,1118,800,800,800,1241,800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42399.19219970703,54862.344970703125,0,67221331968,8589930496,2195734528,0
200,1725160891017,2115,1625,800,800,800,800,1900,2246,1400,1400,800,800,1678,1400,1399,1400,800,924,1400,1400,1046,800,1399,800,1399,800,1118,800,800,800,1241,800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42408.862365722656,54870.78405761719,0,67221331968,8589930496,2195734528,0
200,1725160891217,2115,1625,800,800,800,800,1900,2246,1400,1400,800,800,1678,1400,1399,1400,800,924,1400,1400,1046,800,1399,800,1399,800,1118,800,800,800,1241,800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42418.54705810547,54879.23016357422,0,67221331968,8589930496,2195734528,0
200,1725160891417,2115,1625,800,800,800,800,1900,2246,1400,1400,800,800,1678,1400,1399,1400,800,924,1400,1400,1046,800,1399,800,1399,800,1118,800,800,800,1241,800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42428.223571777344,54887.66192626953,0,67221331968,8589930496,2195734528,0
200,1725160891617,2115,1625,800,800,800,800,1900,2246,1400,1400,800,800,1678,1400,1399,1400,800,924,1400,1400,1046,800,1399,800,1399,800,1118,800,800,800,1241,800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42437.87902832031,54896.06884765625,0,67221331968,8589930496,2195734528,0
