Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
50,1721596913975,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24269.827697753906,164201.26153564453,133835.55932617188,5048.308166503906,16532025344,4294963200,3854491648,815067136
50,1721596914025,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24269.8447265625,164202.62396240234,133836.88696289063,5048.308166503906,16532025344,4294963200,3854491648,815067136
50,1721596914075,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24269.861755371094,164203.9825439453,133838.21319580078,5048.308166503906,16532025344,4294963200,3854491648,815067136
50,1721596914125,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24269.879028320313,164205.34478759766,133839.54223632813,5048.308166503906,16532025344,4294963200,3854491648,815067136
50,1721596914176,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24269.89599609375,164206.7159423828,133840.88262939453,5048.308166503906,16532025344,4294963200,3854491648,815067136
50,1721596914226,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24269.913024902344,164208.0757446289,133842.2100830078,5048.308166503906,16532025344,4294963200,3854491648,815067136
50,1721596914276,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24269.930297851563,164209.44079589844,133843.53924560547,5048.308166503906,16532025344,4294963200,3854491648,815067136
50,1721596914326,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24269.94842529297,164210.82202148438,133844.8807373047,5048.308166503906,16532025344,4294963200,3854491648,815067136
50,1721596914376,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24269.965759277344,164212.21032714844,133846.21014404297,5048.308166503906,16532025344,4294963200,3854491648,815067136
50,1721596914426,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24269.983276367188,164213.57763671875,133847.5421142578,5048.308166503906,16532025344,4294963200,3854491648,815067136
50,1721596914476,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24270.000549316406,164214.9268798828,133848.8565673828,5048.308166503906,16532025344,4294963200,3854491648,815067136
50,1721596914526,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24270.017822265625,164216.28125,133850.1753540039,5048.308166503906,16532025344,4294963200,3854491648,815067136
50,1721596914576,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24270.034790039063,164217.6317138672,133851.5001220703,5048.308166503906,16532025344,4294963200,3854491648,815067136
50,1721596914626,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24270.051879882813,164218.99102783203,133852.82427978516,5048.308166503906,16532025344,4294963200,3854491648,815067136
50,1721596914676,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24270.06951904297,164220.33966064453,133854.14129638672,5048.308166503906,16532025344,4294963200,3854491648,815067136
50,1721596914727,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24270.086547851563,164221.67834472656,133855.44635009766,5048.308166503906,16532025344,4294963200,3854491648,815067136
50,1721596914777,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24270.103515625,164223.01947021484,133856.75604248047,5048.308166503906,16532025344,4294963200,3854491648,815067136
50,1721596914827,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24270.12060546875,164224.37396240234,133858.0782470703,5048.308166503906,16532025344,4294963200,3854491648,815067136
50,1721596914877,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24270.137634277344,164225.74182128906,133859.38452148438,5048.308166503906,16532025344,4294963200,3854491648,815067136
50,1721596914927,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24270.15496826172,164227.0848388672,133860.69665527344,5048.308166503906,16532025344,4294963200,3854491648,815067136
50,1721596914977,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24270.171997070313,164228.43200683594,133862.00872802734,5048.308166503906,16532025344,4294963200,3854491648,815067136
50,1721596915027,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24270.189025878906,164229.77374267578,133863.31549072266,5048.308166503906,16532025344,4294963200,3854491648,815067136
50,1721596915077,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24270.2060546875,164231.11486816406,133864.62115478516,5048.308166503906,16532025344,4294963200,3854491648,815067136
50,1721596915127,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24270.22314453125,164232.46014404297,133865.931640625,5048.308166503906,16532025344,4294963200,3854491648,815067136
50,1721596915177,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24270.24041748047,164233.80529785156,133867.24786376953,5048.308166503906,16532025344,4294963200,3854491648,815067136
50,1721596915227,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24270.257446289063,164235.14556884766,133868.55633544922,5048.308166503906,16532025344,4294963200,3854491648,815067136
50,1721596915277,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24270.274780273438,164236.4891357422,133869.86737060547,5048.308166503906,16532025344,4294963200,3854491648,815067136
50,1721596915328,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24270.292053222656,164237.83361816406,133871.17974853516,5048.308166503906,16532025344,4294963200,3854491648,815067136
50,1721596915378,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24270.309814453125,164239.17529296875,133872.4878540039,5048.308166503906,16532025344,4294963200,3854491648,815067136
50,1721596915428,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24270.329650878906,164240.564453125,133873.84399414063,5048.308166503906,16532025344,4294963200,3854491648,815067136
50,1721596915478,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24270.347290039063,164241.93359375,133875.15600585938,5048.308166503906,16532025344,4294963200,3854491648,815067136
50,1721596915528,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24270.364990234375,164243.28155517578,133876.46881103516,5048.308166503906,16532025344,4294963200,3854491648,815067136
50,1721596915578,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24270.38201904297,164244.62438964844,133877.77673339844,5048.308166503906,16532025344,4294963200,3854491648,815067136
50,1721596915628,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24270.399536132813,164245.97552490234,133879.09252929688,5048.308166503906,16532025344,4294963200,3854491648,815067136
50,1721596915678,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24270.416625976563,164247.3172607422,133880.40557861328,5048.308166503906,16532025344,4294963200,3854491648,815067136
50,1721596915728,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24270.433654785156,164248.6587524414,133881.71563720703,5048.308166503906,16532025344,4294963200,3854491648,815067136
50,1721596915778,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24270.45068359375,164250.0018310547,133883.0228881836,5048.308166503906,16532025344,4294963200,3854491648,815067136
50,1721596915828,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24270.467712402344,164251.34246826172,133884.33374023438,5048.308166503906,16532025344,4294963200,3854491648,815067136
50,1721596915879,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24270.51495361328,164252.96215820313,133885.9105834961,5048.308166503906,16532025344,4294963200,3865808896,815067136
50,1721596915929,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24270.5322265625,164254.37469482422,133887.28442382813,5048.308166503906,16532025344,4294963200,3865808896,815067136
50,1721596915979,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24270.54949951172,164255.7833251953,133888.5952758789,5048.308166503906,16532025344,4294963200,3865808896,815067136
50,1721596916029,3324,3673,4389,3226,3205,3376,3261,3580,100,14.285715103149414,0,10,5,0,100,0,24270.5673828125,164257.2022705078,133889.90966796875,5048.308166503906,16532025344,4294963200,3866054656,815067136
50,1721596916079,3324,3673,4389,3226,3205,3376,3261,3580,100,14.285715103149414,0,10,5,0,100,0,24270.584838867188,164258.56420898438,133891.19952392578,5048.308166503906,16532025344,4294963200,3866054656,815067136
50,1721596916129,3324,3673,4389,3226,3205,3376,3261,3580,100,14.285715103149414,0,10,5,0,100,0,24270.601928710938,164259.90704345703,133892.50286865234,5048.308166503906,16532025344,4294963200,3866054656,815067136
50,1721596916179,3324,3673,4389,3226,3205,3376,3261,3580,100,14.285715103149414,0,10,5,0,100,0,24270.619018554688,164261.24768066406,133893.80755615234,5048.308166503906,16532025344,4294963200,3866054656,815067136
50,1721596916229,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24270.636352539063,164262.56762695313,133895.0916748047,5048.308166503906,16532025344,4294963200,3866054656,815067136
50,1721596916279,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24270.653869628906,164263.91650390625,133896.40911865234,5048.308166503906,16532025344,4294963200,3866054656,815067136
50,1721596916329,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24270.670837402344,164265.2427368164,133897.70330810547,5048.308166503906,16532025344,4294963200,3866054656,815067136
50,1721596916379,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24270.687927246094,164266.5853881836,133899.0125732422,5048.308166503906,16532025344,4294963200,3866054656,815067136
50,1721596916429,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24270.70538330078,164267.90887451172,133900.30541992188,5048.308166503906,16532025344,4294963200,3866054656,815067136
50,1721596916480,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24270.72265625,164269.23168945313,133901.5941772461,5048.308166503906,16532025344,4294963200,3866054656,815067136
50,1721596916530,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24270.739685058594,164270.56494140625,133902.89178466797,5048.308166503906,16532025344,4294963200,3866054656,815067136
50,1721596916580,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24270.756713867188,164271.89807128906,133904.19036865234,5048.308166503906,16532025344,4294963200,3866054656,815067136
50,1721596916630,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,4.761904716491699,100,0,24270.77374267578,164273.23175048828,133905.49053955078,5048.308166503906,16532025344,4294963200,3866054656,815067136
50,1721596916680,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,4.761904716491699,100,0,24270.79168701172,164274.5795288086,133906.77899169922,5048.308166503906,16532025344,4294963200,3866054656,815067136
50,1721596916730,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,4.761904716491699,100,0,24270.808715820313,164275.90649414063,133908.07025146484,5048.308166503906,16532025344,4294963200,3866054656,815067136
50,1721596916780,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,4.761904716491699,100,0,24270.82568359375,164277.23223876953,133909.36596679688,5048.308166503906,16532025344,4294963200,3866054656,815067136
50,1721596916830,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24270.842712402344,164278.55926513672,133910.6571044922,5048.308166503906,16532025344,4294963200,3866054656,815067136
50,1721596916880,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24270.859802246094,164279.89349365234,133911.95501708984,5048.308166503906,16532025344,4294963200,3866054656,815067136
50,1721596916930,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24270.876892089844,164281.2133178711,133913.2423095703,5048.308166503906,16532025344,4294963200,3866054656,815067136
50,1721596916980,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24270.894165039063,164282.5692138672,133914.52807617188,5048.308166503906,16532025344,4294963200,3866054656,815067136
50,1721596917031,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24270.91143798828,164283.95574951172,133915.8226928711,5048.308166503906,16532025344,4294963200,3866054656,815067136
50,1721596917081,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24270.928649902344,164285.3403930664,133917.11193847656,5048.308166503906,16532025344,4294963200,3866054656,815067136
50,1721596917131,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24270.945678710938,164286.69104003906,133918.39379882813,5048.308166503906,16532025344,4294963200,3866054656,815067136
50,1721596917181,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24270.962646484375,164288.0126953125,133919.6762084961,5048.308166503906,16532025344,4294963200,3866054656,815067136
50,1721596917231,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24270.980224609375,164289.36010742188,133920.96380615234,5048.308166503906,16532025344,4294963200,3866054656,815067136
50,1721596917281,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24270.99755859375,164290.67303466797,133922.24102783203,5048.308166503906,16532025344,4294963200,3866054656,815067136
50,1721596917331,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24271.0146484375,164292.00762939453,133923.5400390625,5048.308166503906,16532025344,4294963200,3866054656,815067136
50,1721596917381,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24271.031616210938,164293.31884765625,133924.82025146484,5048.308166503906,16532025344,4294963200,3866054656,815067136
50,1721596917431,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24271.048950195313,164294.6407470703,133926.11126708984,5048.308166503906,16532025344,4294963200,3866054656,815067136
50,1721596917481,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24271.066162109375,164295.9552001953,133927.38903808594,5048.308166503906,16532025344,4294963200,3866054656,815067136
50,1721596917531,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24271.08319091797,164297.26385498047,133928.66339111328,5048.308166503906,16532025344,4294963200,3866054656,815067136
50,1721596917582,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24271.10040283203,164298.57055664063,133929.93798828125,5048.308166503906,16532025344,4294963200,3866054656,815067136
50,1721596917632,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24271.11767578125,164299.8944091797,133931.22631835938,5048.308166503906,16532025344,4294963200,3866054656,815067136
50,1721596917682,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24271.134643554688,164301.1928100586,133932.49340820313,5048.308166503906,16532025344,4294963200,3866054656,815067136
50,1721596917732,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24271.15185546875,164302.51739501953,133933.78076171875,5048.308166503906,16532025344,4294963200,3866038272,815067136
50,1721596917782,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24271.16912841797,164303.84631347656,133935.05346679688,5048.308166503906,16532025344,4294963200,3866038272,815067136
50,1721596917832,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24271.18621826172,164305.1639404297,133936.33569335938,5048.308166503906,16532025344,4294963200,3866038272,815067136
50,1721596917882,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24271.203186035156,164306.46728515625,133937.60314941406,5048.308166503906,16532025344,4294963200,3866038272,815067136
50,1721596917932,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24271.22021484375,164307.77954101563,133938.87921142578,5048.308166503906,16532025344,4294963200,3866038272,815067136
50,1721596917982,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24271.237243652344,164309.0830078125,133940.1522216797,5048.308166503906,16532025344,4294963200,3866038272,815067136
50,1721596918032,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24271.254272460938,164310.39642333984,133941.43334960938,5048.308166503906,16532025344,4294963200,3866038272,815067136
50,1721596918082,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24271.271362304688,164311.69897460938,133942.70147705078,5048.308166503906,16532025344,4294963200,3866038272,815067136
50,1721596918132,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24271.288513183594,164313.00274658203,133943.9708251953,5048.308166503906,16532025344,4294963200,3866038272,815067136
50,1721596918183,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24271.3056640625,164314.3184814453,133945.25439453125,5048.308166503906,16532025344,4294963200,3866038272,815067136
50,1721596918233,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24271.322814941406,164315.61010742188,133946.51440429688,5048.308166503906,16532025344,4294963200,3866038272,815067136
50,1721596918283,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24271.340087890625,164316.9204711914,133947.7938232422,5048.308166503906,16532025344,4294963200,3866038272,815067136
50,1721596918333,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24271.358337402344,164318.24053955078,133949.0516357422,5048.308166503906,16532025344,4294963200,3866038272,815067136
50,1721596918383,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24271.375061035156,164319.51849365234,133950.31640625,5048.308166503906,16532025344,4294963200,3866038272,815067136
50,1721596918433,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24271.392700195313,164320.84051513672,133951.58001708984,5048.308166503906,16532025344,4294963200,3866038272,815067136
50,1721596918483,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24271.412963867188,164322.17279052734,133952.87493896484,5048.308166503906,16532025344,4294963200,3866038272,815067136
50,1721596918533,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24271.430114746094,164323.47131347656,133954.14404296875,5048.308166503906,16532025344,4294963200,3866038272,815067136
50,1721596918583,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24271.447143554688,164324.76037597656,133955.39923095703,5048.308166503906,16532025344,4294963200,3866038272,815067136
50,1721596918633,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24271.464721679688,164326.05755615234,133956.66290283203,5048.308166503906,16532025344,4294963200,3866038272,815067136
50,1721596918683,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24271.482177734375,164327.34246826172,133957.9161376953,5048.308166503906,16532025344,4294963200,3866038272,815067136
50,1721596918734,3324,3673,4389,3226,3205,3376,3261,3580,100,0,0,0,0,0,100,0,24271.499267578125,164328.6483154297,133959.18591308594,5048.308166503906,16532025344,4294963200,3866038272,815067136
