Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1727604558082,2540,800,800,800,800,800,800,800,1099,800,800,1100,941,1100,1149,800,800,1099,800,1103,1100,1099,1099,800,894,1100,1200,800,1499,800,899,800,2.6315789222717285,2.702702760696411,0,5.263157844543457,2.702702760696411,2.702702760696411,2.702702760696411,2.702702760696411,7.894736289978027,2.702702760696411,2.702702760696411,2.777777910232544,2.702702760696411,5.263157844543457,2.6315789222717285,5.263157844543457,2.702702760696411,2.702702760696411,2.702702760696411,2.6315789222717285,2.702702760696411,5.263157844543457,5.263157844543457,5.263157844543457,2.6315789222717285,5.405405521392822,5.263157844543457,2.702702760696411,2.702702760696411,5.263157844543457,10.810811042785645,5.263157844543457,0,100156.91149902344,201213.7564086914,0,67221336064,8589930496,1976590336,252059648
199,1727604558082,2540,800,800,800,800,800,800,800,1099,800,800,1100,941,1100,1149,800,800,1099,800,1103,1100,1099,1099,800,894,1100,1200,800,1499,800,899,800,2.6315789222717285,2.702702760696411,0,5.263157844543457,2.702702760696411,2.702702760696411,2.702702760696411,2.702702760696411,7.894736289978027,2.702702760696411,2.702702760696411,2.777777910232544,2.702702760696411,5.263157844543457,2.6315789222717285,5.263157844543457,2.702702760696411,2.702702760696411,2.702702760696411,2.6315789222717285,2.702702760696411,5.263157844543457,5.263157844543457,5.263157844543457,2.6315789222717285,5.405405521392822,5.263157844543457,2.702702760696411,2.702702760696411,5.263157844543457,10.810811042785645,5.263157844543457,0,100156.921875,201213.75805664063,0,67221336064,8589930496,1976590336,252059648
200,1727604558282,2540,800,800,800,800,800,800,800,1099,800,800,1100,941,1100,1149,800,800,1099,800,1103,1100,1099,1099,800,894,1100,1200,800,1499,800,899,800,0,0,66.66667175292969,0,0,0,0,0,0,0,0,0,33.333335876464844,0,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,100166.59466552734,201221.7508544922,0,67221336064,8589930496,1981235200,252059648
200,1727604558482,2540,800,800,800,800,800,800,800,1099,800,800,1100,941,1100,1149,800,800,1099,800,1103,1100,1099,1099,800,894,1100,1200,800,1499,800,899,800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100177.48486328125,201230.9617919922,0,67221336064,8589930496,1981235200,252059648
200,1727604558682,2540,800,800,800,800,800,800,800,1099,800,800,1100,941,1100,1149,800,800,1099,800,1103,1100,1099,1099,800,894,1100,1200,800,1499,800,899,800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100188.61883544922,201240.4150390625,0,67221336064,8589930496,1981235200,252059648
200,1727604558882,2540,800,800,800,800,800,800,800,1099,800,800,1100,941,1100,1149,800,800,1099,800,1103,1100,1099,1099,800,894,1100,1200,800,1499,800,899,800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100199.68920898438,201249.80157470703,0,67221336064,8589930496,1981235200,252059648
200,1727604559082,2540,800,800,800,800,800,800,800,1099,800,800,1100,941,1100,1149,800,800,1099,800,1103,1100,1099,1099,800,894,1100,1200,800,1499,800,899,800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100210.69982910156,201259.13256835938,0,67221336064,8589930496,1981235200,252059648
200,1727604559283,2540,800,800,800,800,800,800,800,1099,800,800,1100,941,1100,1149,800,800,1099,800,1103,1100,1099,1099,800,894,1100,1200,800,1499,800,899,800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100221.7162475586,201268.45965576172,0,67221336064,8589930496,1981235200,252059648
200,1727604559483,2540,800,800,800,800,800,800,800,1099,800,800,1100,941,1100,1149,800,800,1099,800,1103,1100,1099,1099,800,894,1100,1200,800,1499,800,899,800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100232.70495605469,201277.76678466797,0,67221336064,8589930496,1981235200,252059648
200,1727604559683,2540,800,800,800,800,800,800,800,1099,800,800,1100,941,1100,1149,800,800,1099,800,1103,1100,1099,1099,800,894,1100,1200,800,1499,800,899,800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100243.67895507813,201287.06127929688,0,67221336064,8589930496,1981235200,252059648
