Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1721679389601,3097,3101,3126,3700,3869,3077,4526,3587,2082,2098,2086,2138,4107,2113,2086,3594,2045,2166,2086,2063,2111,3623,2070,3070,2065,2086,3063,3078,3049,3063,3140,3132,0,5.128205299377441,5.128205299377441,2.6315789222717285,2.6315789222717285,2.6315789222717285,2.6315789222717285,0,0,2.6315789222717285,5.263157844543457,5.128205299377441,2.6315789222717285,2.6315789222717285,2.6315789222717285,5.263157844543457,5.128205299377441,5.128205299377441,5.263157844543457,2.6315789222717285,5.128205299377441,2.6315789222717285,0,2.6315789222717285,5.128205299377441,2.6315789222717285,2.6315789222717285,5.128205299377441,5.128205299377441,2.6315789222717285,5.405405521392822,0,0,157134.74395751953,34037.93176269531,0,67221303296,8589930496,1794342912,0
199,1721679389601,3097,3101,3126,3700,3869,3077,4526,3587,2082,2098,2086,2138,4107,2113,2086,3594,2045,2166,2086,2063,2111,3623,2070,3070,2065,2086,3063,3078,3049,3063,3140,3132,0,5.128205299377441,5.128205299377441,2.6315789222717285,2.6315789222717285,2.6315789222717285,2.6315789222717285,0,0,2.6315789222717285,5.263157844543457,5.128205299377441,2.6315789222717285,2.6315789222717285,2.6315789222717285,5.263157844543457,5.128205299377441,5.128205299377441,5.263157844543457,2.6315789222717285,5.128205299377441,2.6315789222717285,0,2.6315789222717285,5.128205299377441,2.6315789222717285,2.6315789222717285,5.128205299377441,5.128205299377441,2.6315789222717285,5.405405521392822,0,0,157134.75366210938,34037.93426513672,0,67221303296,8589930496,1794342912,0
200,1721679389801,3097,3101,3126,3700,3869,3077,4526,3587,2082,2098,2086,2138,4107,2113,2086,3594,2045,2166,2086,2063,2111,3623,2070,3070,2065,2086,3063,3078,3049,3063,3140,3132,9.523809432983398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,157143.55450439453,34045.48645019531,0,67221303296,8589930496,1798213632,0
200,1721679390001,3097,3101,3126,3700,3869,3077,4526,3587,2082,2098,2086,2138,4107,2113,2086,3594,2045,2166,2086,2063,2111,3623,2070,3070,2065,2086,3063,3078,3049,3063,3140,3132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,157152.9129638672,34053.60028076172,0,67221303296,8589930496,1801351168,0
200,1721679390201,3097,3101,3126,3700,3869,3077,4526,3587,2082,2098,2086,2138,4107,2113,2086,3594,2045,2166,2086,2063,2111,3623,2070,3070,2065,2086,3063,3078,3049,3063,3140,3132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,100,0,0,157162.4034423828,34061.82971191406,0,67221303296,8589930496,1800032256,0
200,1721679390401,3097,3101,3126,3700,3869,3077,4526,3587,2082,2098,2086,2138,4107,2113,2086,3594,2045,2166,2086,2063,2111,3623,2070,3070,2065,2086,3063,3078,3049,3063,3140,3132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,157171.98065185547,34070.14532470703,0,67221303296,8589930496,1800519680,0
200,1721679390602,3097,3101,3126,3700,3869,3077,4526,3587,2082,2098,2086,2138,4107,2113,2086,3594,2045,2166,2086,2063,2111,3623,2070,3070,2065,2086,3063,3078,3049,3063,3140,3132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,157181.36053466797,34078.2734375,0,67221303296,8589930496,1800519680,0
200,1721679390802,3097,3101,3126,3700,3869,3077,4526,3587,2082,2098,2086,2138,4107,2113,2086,3594,2045,2166,2086,2063,2111,3623,2070,3070,2065,2086,3063,3078,3049,3063,3140,3132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,157190.8778076172,34086.52099609375,0,67221303296,8589930496,1800519680,0
200,1721679391002,3097,3101,3126,3700,3869,3077,4526,3587,2082,2098,2086,2138,4107,2113,2086,3594,2045,2166,2086,2063,2111,3623,2070,3070,2065,2086,3063,3078,3049,3063,3140,3132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,157200.30346679688,34094.68054199219,0,67221303296,8589930496,1800519680,0
200,1721679391202,3097,3101,3126,3700,3869,3077,4526,3587,2082,2098,2086,2138,4107,2113,2086,3594,2045,2166,2086,2063,2111,3623,2070,3070,2065,2086,3063,3078,3049,3063,3140,3132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,157209.9732055664,34103.059326171875,0,67221303296,8589930496,1800519680,0
200,1721679391402,3097,3101,3126,3700,3869,3077,4526,3587,2082,2098,2086,2138,4107,2113,2086,3594,2045,2166,2086,2063,2111,3623,2070,3070,2065,2086,3063,3078,3049,3063,3140,3132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,157219.82666015625,34111.627990722656,0,67221303296,8589930496,1800777728,0
200,1721679391602,3097,3101,3126,3700,3869,3077,4526,3587,2082,2098,2086,2138,4107,2113,2086,3594,2045,2166,2086,2063,2111,3623,2070,3070,2065,2086,3063,3078,3049,3063,3140,3132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,157229.53930664063,34120.04821777344,0,67221303296,8589930496,1800769536,0
200,1721679391802,3097,3101,3126,3700,3869,3077,4526,3587,2082,2098,2086,2138,4107,2113,2086,3594,2045,2166,2086,2063,2111,3623,2070,3070,2065,2086,3063,3078,3049,3063,3140,3132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,157239.25396728516,34128.472106933594,0,67221303296,8589930496,1800769536,0
200,1721679392002,3097,3101,3126,3700,3869,3077,4526,3587,2082,2098,2086,2138,4107,2113,2086,3594,2045,2166,2086,2063,2111,3623,2070,3070,2065,2086,3063,3078,3049,3063,3140,3132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,157249.0411376953,34136.968811035156,0,67221303296,8589930496,1800769536,0
200,1721679392202,3097,3101,3126,3700,3869,3077,4526,3587,2082,2098,2086,2138,4107,2113,2086,3594,2045,2166,2086,2063,2111,3623,2070,3070,2065,2086,3063,3078,3049,3063,3140,3132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,157258.7872314453,34145.42303466797,0,67221303296,8589930496,1800769536,0
200,1721679392402,3097,3101,3126,3700,3869,3077,4526,3587,2082,2098,2086,2138,4107,2113,2086,3594,2045,2166,2086,2063,2111,3623,2070,3070,2065,2086,3063,3078,3049,3063,3140,3132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,157268.50689697266,34153.86669921875,0,67221303296,8589930496,1800769536,0
200,1721679392603,3097,3101,3126,3700,3869,3077,4526,3587,2082,2098,2086,2138,4107,2113,2086,3594,2045,2166,2086,2063,2111,3623,2070,3070,2065,2086,3063,3078,3049,3063,3140,3132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,157278.1319580078,34162.21154785156,0,67221303296,8589930496,1800769536,0
200,1721679392803,3097,3101,3126,3700,3869,3077,4526,3587,2082,2098,2086,2138,4107,2113,2086,3594,2045,2166,2086,2063,2111,3623,2070,3070,2065,2086,3063,3078,3049,3063,3140,3132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,157287.79962158203,34170.59552001953,0,67221303296,8589930496,1800769536,0
