__run_id,__done,sampling,llm,code,Time,TOTAL_DRAM_ENERGY (J),TOTAL_PACKAGE_ENERGY (J),TOTAL_PP0_ENERGY (J),TOTAL_PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,AVG_USED_MEMORY,AVG_USED_SWAP,TOTAL_ENERGY (J)
run_11_repetition_0,DONE,200,code-millenials,90,147.473,0,21619036.321,146691354.134,0,67221336064.0,8589930496.0,1957913080.379,252059648.0,8290.345
run_12_repetition_0,DONE,200,code-millenials,53,177.488,0,34390929.579,183278947.951,0,67221336064.0,8589930496.0,1958550980.679,252059648.0,9751.286
run_13_repetition_0,DONE,200,code-millenials,66,177.486,0,43518609.823,190724316.321,0,67221336064.0,8589930496.0,1958211828.193,252059648.0,9966.936
run_14_repetition_0,DONE,200,code-millenials,52,182.29,0,54403334.234,203833964.786,0,67221336064.0,8589930496.0,1961307805.582,252059648.0,10482.194
run_15_repetition_0,DONE,200,code-millenials,16,194.293,0,68395690.94,225713828.633,0,67221336064.0,8589930496.0,2024612610.368,252059648.0,10099.983
run_0_repetition_1,DONE,200,speechless-codellama,4,179.291,0,72030450.192,215452390.78,0,67221336064.0,8589930496.0,1956688811.617,252059648.0,8921.018
run_1_repetition_1,DONE,200,speechless-codellama,79,179.491,0,80905102.422,222775089.732,0,67221336064.0,8589930496.0,1953235413.286,252059648.0,9816.376
run_2_repetition_1,DONE,200,speechless-codellama,63,74.439,0,36422331.989,94894170.641,0,67221336064.0,8589930496.0,1959922529.198,252059648.0,4145.506
run_3_repetition_1,DONE,200,speechless-codellama,90,141.87,0,73810286.587,182464885.919,0,67221336064.0,8589930496.0,1960712989.885,252059648.0,7874.281
run_4_repetition_1,DONE,200,speechless-codellama,53,191.296,0,108658599.804,4318705.49,0,67221336064.0,8589930496.0,1955964701.395,252059648.0,10516.5
run_5_repetition_1,DONE,200,speechless-codellama,66,183.093,0,113891637.577,12209549.572,0,67221336064.0,8589930496.0,1954458893.121,252059648.0,10225.411
run_6_repetition_1,DONE,200,speechless-codellama,16,195.499,0,132003337.407,21491801.96,0,67221336064.0,8589930496.0,2048022622.137,252059648.0,10211.047
run_7_repetition_1,DONE,200,code-millenials,4,245.916,0,180271795.129,38533747.876,0,67221336064.0,8589930496.0,1959359811.587,252059648.0,12190.022
run_8_repetition_1,DONE,200,code-millenials,61,107.255,0,83880788.146,20923780.748,0,67221336064.0,8589930496.0,1945327684.52,252059648.0,5934.519
run_9_repetition_1,DONE,200,code-millenials,79,189.892,0,156449551.643,43598115.866,0,67221336064.0,8589930496.0,1957818673.8,252059648.0,10433.534
run_10_repetition_1,DONE,200,code-millenials,63,147.875,0,128991640.696,39715516.862,0,67221336064.0,8589930496.0,1955812450.116,252059648.0,7710.293
run_11_repetition_1,DONE,200,code-millenials,90,149.284,0,136476108.918,45124336.003,0,67221336064.0,8589930496.0,1957722949.818,252059648.0,8404.96
run_12_repetition_1,DONE,200,code-millenials,53,213.901,0,205950716.637,73086858.398,0,67221336064.0,8589930496.0,1959380653.535,252059648.0,10447.718
run_13_repetition_1,DONE,200,code-millenials,66,177.489,0,180380540.946,68276101.318,0,67221336064.0,8589930496.0,1962610927.586,252059648.0,9938.151
run_14_repetition_1,DONE,200,code-millenials,52,223.909,0,239938590.726,96242026.682,0,67221336064.0,8589930496.0,1968546526.43,252059648.0,11512.361
run_15_repetition_1,DONE,200,code-millenials,16,209.305,0,236497679.348,99827970.988,0,67221336064.0,8589930496.0,2049780743.817,252059648.0,10940.306
run_0_repetition_2,DONE,200,speechless-codellama,4,149.075,0,176053129.674,77210167.006,0,67221336064.0,8589930496.0,1963116903.154,252059648.0,8263.338
run_1_repetition_2,DONE,200,speechless-codellama,79,176.884,0,217104563.336,98300539.214,0,67221336064.0,8589930496.0,1957134340.623,252059648.0,9599.038
run_2_repetition_2,DONE,200,speechless-codellama,63,89.444,0,113357486.158,52470493.391,0,67221336064.0,8589930496.0,1961350333.292,252059648.0,4465.623
run_3_repetition_2,DONE,200,speechless-codellama,90,-1.0,0,163488638.931,87427600.924,0,67221336064.0,8589930496.0,1966765845.453,252059648.0,-1.0
run_4_repetition_2,DONE,200,speechless-codellama,53,185.689,0,5978119.758,120721213.169,0,67221336064.0,8589930496.0,1969314584.774,252059648.0,10179.945
run_5_repetition_2,DONE,200,speechless-codellama,66,183.692,0,15757549.377,127470379.335,0,67221336064.0,8589930496.0,1960904013.913,252059648.0,10401.834
run_6_repetition_2,DONE,200,speechless-codellama,16,195.501,0,27245660.808,144162086.442,0,67221336064.0,8589930496.0,2044156834.909,252059648.0,10180.735
run_7_repetition_2,DONE,200,code-millenials,4,193.298,0,37443324.008,151071827.211,0,67221336064.0,8589930496.0,1964761451.901,252059648.0,10695.941
run_8_repetition_2,DONE,200,code-millenials,61,107.052,0,25459259.384,87602619.539,0,67221336064.0,8589930496.0,1955291837.736,252059648.0,5938.474
run_9_repetition_2,DONE,200,code-millenials,79,181.09,0,50577884.095,154076705.517,0,67221336064.0,8589930496.0,1967933690.637,252059648.0,9925.981
run_10_repetition_2,DONE,200,code-millenials,63,129.867,0,42161053.014,115334560.511,0,67221336064.0,8589930496.0,1964627360.836,252059648.0,7236.96
run_11_repetition_2,DONE,200,code-millenials,90,150.681,0,55145037.563,138815623.693,0,67221336064.0,8589930496.0,1967874840.074,252059648.0,8493.499
run_12_repetition_2,DONE,200,code-millenials,53,177.889,0,73586544.756,170740252.571,0,67221336064.0,8589930496.0,1969717385.912,252059648.0,9772.776
run_13_repetition_2,DONE,200,code-millenials,66,177.489,0,82555027.974,177808467.986,0,67221336064.0,8589930496.0,1971027733.021,252059648.0,9949.762
run_14_repetition_2,DONE,200,code-millenials,52,181.885,0,94285747.495,190145133.558,0,67221336064.0,8589930496.0,1976069235.776,252059648.0,10472.982
run_15_repetition_2,DONE,200,code-millenials,16,195.096,0,111586734.642,212439989.227,0,67221336064.0,8589930496.0,2033197768.712,252059648.0,10147.73
run_0_repetition_3,DONE,200,speechless-codellama,4,180.688,0,112411307.084,204029231.479,0,67221336064.0,8589930496.0,1960115232.813,252059648.0,8988.428
run_1_repetition_3,DONE,200,speechless-codellama,79,177.884,0,119363890.233,207858841.573,0,67221336064.0,8589930496.0,1965072163.34,252059648.0,9673.345
run_2_repetition_3,DONE,200,speechless-codellama,63,74.638,0,52987669.452,89682334.782,0,67221336064.0,8589930496.0,1961833693.184,252059648.0,4169.285
run_3_repetition_3,DONE,200,speechless-codellama,90,143.072,0,105959984.485,175171939.171,0,67221336064.0,8589930496.0,1965379007.018,252059648.0,7949.418
run_4_repetition_3,DONE,200,speechless-codellama,53,182.892,0,144026356.043,230817883.12,0,67221336064.0,8589930496.0,1958495567.371,252059648.0,10105.318
run_5_repetition_3,DONE,200,speechless-codellama,66,182.889,0,153726504.117,160609465.356,0,67221336064.0,8589930496.0,1949481787.249,252059648.0,10214.491
run_6_repetition_3,DONE,200,speechless-codellama,16,195.299,0,174565113.074,6979328.677,0,67221336064.0,8589930496.0,2041934812.401,252059648.0,10267.888
run_7_repetition_3,DONE,200,code-millenials,4,192.091,0,182169168.332,15357403.537,0,67221336064.0,8589930496.0,1969170001.963,252059648.0,10655.93
run_8_repetition_3,DONE,200,code-millenials,61,107.053,0,106370439.396,12357820.397,0,67221336064.0,8589930496.0,1962451119.434,252059648.0,5942.776
run_9_repetition_3,DONE,200,code-millenials,79,179.28,0,185300248.88,26638964.597,0,67221336064.0,8589930496.0,1972004216.303,252059648.0,9730.498
run_10_repetition_3,DONE,200,code-millenials,63,129.863,0,140127260.119,23993573.601,0,67221336064.0,8589930496.0,1984631155.22,252059648.0,7222.379
run_11_repetition_3,DONE,200,code-millenials,90,147.873,0,165624282.685,32263326.394,0,67221336064.0,8589930496.0,1984111410.094,252059648.0,8437.757
run_12_repetition_3,DONE,200,code-millenials,53,192.697,0,224875528.396,49422918.402,0,67221336064.0,8589930496.0,1982115653.239,252059648.0,10028.413
run_13_repetition_3,DONE,200,code-millenials,66,177.485,0,216526308.11,53144283.272,0,67221336064.0,8589930496.0,1980483650.808,252059648.0,9925.133
run_14_repetition_3,DONE,200,code-millenials,52,185.09,0,235699081.458,63537629.095,0,67221336064.0,8589930496.0,1992525393.191,252059648.0,10630.845
run_15_repetition_3,DONE,200,code-millenials,16,-1.0,0,57130005.164,75488521.836,0,67221336064.0,8589930496.0,2059237724.328,252059648.0,-1.0
run_0_repetition_4,DONE,200,speechless-codellama,4,147.872,0,9311611.71,63074379.447,0,67221336064.0,8589930496.0,1979762641.015,252059648.0,8188.304
run_1_repetition_4,DONE,200,speechless-codellama,79,218.908,0,24561400.709,101939893.077,0,67221336064.0,8589930496.0,1979057469.664,252059648.0,10638.199
run_2_repetition_4,DONE,200,speechless-codellama,63,74.638,0,11333168.151,37191206.999,0,67221336064.0,8589930496.0,1977855344.64,252059648.0,4152.251
run_3_repetition_4,DONE,200,speechless-codellama,90,142.872,0,26269790.957,74694773.891,0,67221336064.0,8589930496.0,1980619501.408,252059648.0,7948.001
run_4_repetition_4,DONE,200,speechless-codellama,53,179.486,0,41361159.27,100572776.945,0,67221336064.0,8589930496.0,1984394364.156,252059648.0,9838.872
run_5_repetition_4,DONE,200,speechless-codellama,66,197.896,0,56133904.33,119426530.232,0,67221336064.0,8589930496.0,1984149704.46,252059648.0,10601.917
run_6_repetition_4,DONE,200,speechless-codellama,16,195.5,0,66047455.657,126545378.692,0,67221336064.0,8589930496.0,2057249529.463,252059648.0,10190.859
run_7_repetition_4,DONE,200,code-millenials,4,192.492,0,75497811.247,133091274.765,0,67221336064.0,8589930496.0,1982683059.519,252059648.0,10660.303
run_8_repetition_4,DONE,200,code-millenials,61,106.852,0,46643684.389,77772001.17,0,67221336064.0,8589930496.0,1980049851.224,252059648.0,5906.167
run_9_repetition_4,DONE,200,code-millenials,79,180.888,0,86368619.79,137516920.702,0,67221336064.0,8589930496.0,1985492336.459,252059648.0,9878.493
run_10_repetition_4,DONE,200,code-millenials,63,130.866,0,68448788.564,104355139.044,0,67221336064.0,8589930496.0,1985829507.122,252059648.0,7286.72
run_11_repetition_4,DONE,200,code-millenials,90,148.474,0,83777176.94,123322063.855,0,67221336064.0,8589930496.0,1986685313.376,252059648.0,8393.495
run_12_repetition_4,DONE,200,code-millenials,53,173.687,0,106163655.408,150869630.984,0,67221336064.0,8589930496.0,1976603796.303,252059648.0,9606.319
run_13_repetition_4,DONE,200,code-millenials,66,177.486,0,117548362.119,161553888.596,0,67221336064.0,8589930496.0,1975777139.474,252059648.0,9934.564
run_14_repetition_4,DONE,200,code-millenials,52,182.686,0,130708163.987,174237152.738,0,67221336064.0,8589930496.0,1989934463.86,252059648.0,10469.545
run_15_repetition_4,DONE,200,code-millenials,16,195.298,0,150222941.805,194788117.902,0,67221336064.0,8589930496.0,2065147346.978,252059648.0,10226.001
run_0_repetition_5,DONE,200,speechless-codellama,4,148.677,0,121651631.604,154211099.852,0,67221336064.0,8589930496.0,1982507829.949,252059648.0,8248.286
run_1_repetition_5,DONE,200,speechless-codellama,79,177.884,0,153868149.016,191218580.006,0,67221336064.0,8589930496.0,1981320140.283,252059648.0,9688.846
run_2_repetition_5,DONE,200,speechless-codellama,63,74.635,0,67512053.519,82680601.822,0,67221336064.0,8589930496.0,1976178944.683,252059648.0,4148.421
run_3_repetition_5,DONE,200,speechless-codellama,90,142.072,0,132774176.583,160631919.906,0,67221336064.0,8589930496.0,1981826680.809,252059648.0,7901.489
run_4_repetition_5,DONE,200,speechless-codellama,53,219.108,0,215296263.23,256099781.11,0,67221336064.0,8589930496.0,1978806283.201,252059648.0,10797.783
run_5_repetition_5,DONE,200,speechless-codellama,66,182.889,0,189772510.336,221921421.102,0,67221336064.0,8589930496.0,1977682894.812,252059648.0,10202.271
run_6_repetition_5,DONE,200,speechless-codellama,16,195.495,0,213226802.051,245621018.776,0,67221336064.0,8589930496.0,2052229360.572,252059648.0,10204.799
run_7_repetition_5,DONE,200,code-millenials,4,201.295,0,230730494.356,192254347.502,0,67221336064.0,8589930496.0,1974465243.429,252059648.0,11128.784
run_8_repetition_5,DONE,200,code-millenials,61,119.462,0,142602968.128,3098919.537,0,67221336064.0,8589930496.0,1971979532.394,252059648.0,6192.848
run_9_repetition_5,DONE,200,code-millenials,79,176.886,0,218246748.77,10434853.781,0,67221336064.0,8589930496.0,1975685494.465,252059648.0,9640.658
run_10_repetition_5,DONE,200,code-millenials,63,157.476,0,201605361.845,15111456.408,0,67221336064.0,8589930496.0,1969902341.516,252059648.0,7897.563
run_11_repetition_5,DONE,200,code-millenials,90,-1.0,0,54180401.463,19617389.948,0,67221336064.0,8589930496.0,1967197430.141,252059648.0,-1.0
run_12_repetition_5,DONE,200,code-millenials,53,187.089,0,11018699.229,31860014.551,0,67221336064.0,8589930496.0,1962040605.234,252059648.0,10241.273
run_13_repetition_5,DONE,200,code-millenials,66,181.491,0,20237507.447,38674570.992,0,67221336064.0,8589930496.0,1958592633.663,252059648.0,10026.482
run_14_repetition_5,DONE,200,code-millenials,52,218.703,0,36562347.157,56481753.282,0,67221336064.0,8589930496.0,1969915595.397,252059648.0,11260.068
run_15_repetition_5,DONE,200,code-millenials,16,195.301,0,43553220.004,59236192.925,0,67221336064.0,8589930496.0,2063677691.288,252059648.0,10178.201
run_0_repetition_6,DONE,200,speechless-codellama,4,147.473,0,40001867.173,50479956.667,0,67221336064.0,8589930496.0,1958932419.031,252059648.0,8174.603
run_1_repetition_6,DONE,200,speechless-codellama,79,187.091,0,59707042.805,71285835.232,0,67221336064.0,8589930496.0,1963082860.192,252059648.0,10149.286
run_2_repetition_6,DONE,200,speechless-codellama,63,74.638,0,26736666.99,30804838.086,0,67221336064.0,8589930496.0,1962647748.608,252059648.0,4167.662
run_3_repetition_6,DONE,200,speechless-codellama,90,143.871,0,56087389.097,62949277.841,0,67221336064.0,8589930496.0,1955808095.512,252059648.0,7979.069
run_4_repetition_6,DONE,200,speechless-codellama,53,187.089,0,81785380.365,89013437.383,0,67221336064.0,8589930496.0,1964895831.974,252059648.0,10214.536
run_5_repetition_6,DONE,200,speechless-codellama,66,182.89,0,89753639.371,95015196.343,0,67221336064.0,8589930496.0,1968002624.838,252059648.0,10252.867
run_6_repetition_6,DONE,200,speechless-codellama,16,195.694,0,106499855.529,110154394.443,0,67221336064.0,8589930496.0,2051516566.465,252059648.0,10255.005
run_7_repetition_6,DONE,200,code-millenials,4,190.701,0,114132829.402,115745177.171,0,67221336064.0,8589930496.0,1956579282.965,252059648.0,10562.17
run_8_repetition_6,DONE,200,code-millenials,61,129.665,0,83484106.943,83438520.46,0,67221336064.0,8589930496.0,1963827836.455,252059648.0,6442.011
run_9_repetition_6,DONE,200,code-millenials,79,184.89,0,126973177.252,125304110.647,0,67221336064.0,8589930496.0,1966806336.691,252059648.0,10079.134
run_10_repetition_6,DONE,200,code-millenials,63,131.261,0,96224215.548,93894436.658,0,67221336064.0,8589930496.0,1966916474.164,252059648.0,7308.646
run_11_repetition_6,DONE,200,code-millenials,90,178.485,0,138429459.612,133737130.229,0,67221336064.0,8589930496.0,1970169393.253,252059648.0,9053.841
run_12_repetition_6,DONE,200,code-millenials,53,179.888,0,148431398.177,141974400.861,0,67221336064.0,8589930496.0,1963220928.355,252059648.0,9880.686
run_13_repetition_6,DONE,200,code-millenials,66,177.485,0,155633665.178,147561065.581,0,67221336064.0,8589930496.0,1961510619.429,252059648.0,9924.852
run_14_repetition_6,DONE,200,code-millenials,52,181.884,0,169158706.66,159134947.605,0,67221336064.0,8589930496.0,1971414880.386,252059648.0,10457.82
run_15_repetition_6,DONE,200,code-millenials,16,235.316,0,231903233.779,216385717.87,0,67221336064.0,8589930496.0,2029496570.35,252059648.0,11039.571
run_0_repetition_7,DONE,200,speechless-codellama,4,148.075,0,153535083.859,142258528.326,0,67221336064.0,8589930496.0,1956821389.456,252059648.0,8231.706
run_1_repetition_7,DONE,200,speechless-codellama,79,173.284,0,187673290.376,172952622.833,0,67221336064.0,8589930496.0,1956595230.673,252059648.0,9514.594
run_2_repetition_7,DONE,200,speechless-codellama,63,74.835,0,84033681.812,77109556.528,0,67221336064.0,8589930496.0,1957245843.064,252059648.0,4178.12
run_3_repetition_7,DONE,200,speechless-codellama,90,143.879,0,165833371.632,151595546.387,0,67221336064.0,8589930496.0,1960731385.254,252059648.0,7978.096
run_4_repetition_7,DONE,200,speechless-codellama,53,180.888,0,216885760.654,197386575.589,0,67221336064.0,8589930496.0,1952623600.177,252059648.0,9925.848
run_5_repetition_7,DONE,200,speechless-codellama,66,197.897,0,247855032.989,224539982.922,0,67221336064.0,8589930496.0,1950836750.466,252059648.0,10655.857
run_6_repetition_7,DONE,200,speechless-codellama,16,-1.0,0,156662108.459,230665649.237,0,67221336064.0,8589930496.0,2030557572.702,252059648.0,-1.0
run_7_repetition_7,DONE,200,code-millenials,4,196.295,0,9640793.862,240139549.334,0,67221336064.0,8589930496.0,1950871997.851,252059648.0,10900.744
run_8_repetition_7,DONE,200,code-millenials,61,107.252,0,10034419.234,135279936.553,0,67221336064.0,8589930496.0,1949350915.807,252059648.0,5940.109
run_9_repetition_7,DONE,200,code-millenials,79,173.486,0,23293961.186,224213164.791,0,67221336064.0,8589930496.0,1956079943.586,252059648.0,9511.77
run_10_repetition_7,DONE,200,code-millenials,63,132.665,0,23737022.357,4916562.472,0,67221336064.0,8589930496.0,1959951687.988,252059648.0,7411.461
run_11_repetition_7,DONE,200,code-millenials,90,152.076,0,33528688.592,7431601.579,0,67221336064.0,8589930496.0,1962595975.727,252059648.0,8432.315
run_12_repetition_7,DONE,200,code-millenials,53,180.492,0,48492103.231,15897841.588,0,67221336064.0,8589930496.0,1965686321.841,252059648.0,9893.975
run_13_repetition_7,DONE,200,code-millenials,66,177.485,0,56878802.728,23119854.318,0,67221336064.0,8589930496.0,1969132570.493,252059648.0,9931.747
run_14_repetition_7,DONE,200,code-millenials,52,181.891,0,67961990.187,31617428.056,0,67221336064.0,8589930496.0,1977624160.105,252059648.0,10481.547
run_15_repetition_7,DONE,200,code-millenials,16,195.299,0,83471855.911,42496536.431,0,67221336064.0,8589930496.0,2050938080.065,252059648.0,10176.116
run_0_repetition_8,DONE,200,speechless-codellama,4,148.273,0,70568212.617,38057428.031,0,67221336064.0,8589930496.0,1976229788.77,252059648.0,8245.506
run_1_repetition_8,DONE,200,speechless-codellama,79,178.087,0,93111827.544,52489630.786,0,67221336064.0,8589930496.0,1970815476.52,252059648.0,9714.286
run_2_repetition_8,DONE,200,speechless-codellama,63,74.837,0,42013610.38,24336551.942,0,67221336064.0,8589930496.0,1970671376.34,252059648.0,4162.268
run_3_repetition_8,DONE,200,speechless-codellama,90,144.073,0,85374396.447,50469260.197,0,67221336064.0,8589930496.0,1973072280.465,252059648.0,7998.163
run_4_repetition_8,DONE,200,speechless-codellama,53,179.879,0,114991829.952,69838930.677,0,67221336064.0,8589930496.0,1969043503.734,252059648.0,9920.116
run_5_repetition_8,DONE,200,speechless-codellama,66,183.288,0,126850558.991,79060659.965,0,67221336064.0,8589930496.0,1995418300.514,252059648.0,10307.146
run_6_repetition_8,DONE,200,speechless-codellama,16,195.299,0,145564700.724,92679172.026,0,67221336064.0,8589930496.0,2063449584.294,252059648.0,10191.883
run_7_repetition_8,DONE,200,code-millenials,4,195.492,0,156421367.576,101460334.009,0,67221336064.0,8589930496.0,1984377936.539,252059648.0,10822.167
run_8_repetition_8,DONE,200,code-millenials,61,129.464,0,109565758.391,71977879.777,0,67221336064.0,8589930496.0,1983901418.305,252059648.0,6427.851
run_9_repetition_8,DONE,200,code-millenials,79,178.488,0,158543922.671,105238964.044,0,67221336064.0,8589930496.0,1984368026.058,252059648.0,9735.934
run_10_repetition_8,DONE,200,code-millenials,63,129.866,0,121249375.362,81322390.291,0,67221336064.0,8589930496.0,1982739646.329,252059648.0,7249.525
run_11_repetition_8,DONE,200,code-millenials,90,148.474,0,144721970.781,97913770.928,0,67221336064.0,8589930496.0,1969894636.731,252059648.0,8425.312
run_12_repetition_8,DONE,200,code-millenials,53,176.086,0,179933896.479,122876627.351,0,67221336064.0,8589930496.0,1964295815.837,252059648.0,9696.095
run_13_repetition_8,DONE,200,code-millenials,66,177.485,0,190466814.489,131270436.004,0,67221336064.0,8589930496.0,1973465507.276,252059648.0,9936.219
run_14_repetition_8,DONE,200,code-millenials,52,182.287,0,205288027.07,142742224.966,0,67221336064.0,8589930496.0,1982104467.207,252059648.0,10429.57
run_15_repetition_8,DONE,200,code-millenials,16,252.327,0,298594832.538,209240438.059,0,67221336064.0,8589930496.0,2050964592.697,252059648.0,11882.797
run_0_repetition_9,DONE,200,speechless-codellama,4,148.473,0,183700769.986,129500681.813,0,67221336064.0,8589930496.0,1981765510.882,252059648.0,8231.371
run_1_repetition_9,DONE,200,speechless-codellama,79,177.287,0,227579589.667,161309195.772,0,67221336064.0,8589930496.0,1986093660.252,252059648.0,9655.108
run_2_repetition_9,DONE,200,speechless-codellama,63,-1.0,0,15488572.831,70312260.667,0,67221336064.0,8589930496.0,1988725014.528,252059648.0,-1.0
run_3_repetition_9,DONE,200,speechless-codellama,90,142.072,0,5621775.424,137144050.721,0,67221336064.0,8589930496.0,1992927933.843,252059648.0,7883.103
run_4_repetition_9,DONE,200,speechless-codellama,53,180.091,0,15535370.081,180562817.389,0,67221336064.0,8589930496.0,1985843218.164,252059648.0,9917.953
run_5_repetition_9,DONE,200,speechless-codellama,66,183.689,0,25587849.234,192121824.549,0,67221336064.0,8589930496.0,1987065815.93,252059648.0,10400.966
run_6_repetition_9,DONE,200,speechless-codellama,16,195.496,0,37738586.686,212981790.599,0,67221336064.0,8589930496.0,2068890277.785,252059648.0,10228.193
run_7_repetition_9,DONE,200,code-millenials,4,194.893,0,48295362.496,220993417.55,0,67221336064.0,8589930496.0,2024869355.016,252059648.0,10822.663
run_8_repetition_9,DONE,200,code-millenials,61,108.856,0,31860466.97,127547711.815,0,67221336064.0,8589930496.0,1990038171.663,252059648.0,6054.557
run_9_repetition_9,DONE,200,code-millenials,79,209.703,0,70286653.269,252461693.29,0,67221336064.0,8589930496.0,1988653570.926,252059648.0,10264.751
run_10_repetition_9,DONE,200,code-millenials,63,129.864,0,49560531.237,161312275.653,0,67221336064.0,8589930496.0,1981715677.788,252059648.0,7275.206
run_11_repetition_9,DONE,200,code-millenials,90,148.275,0,62696951.579,189068655.261,0,67221336064.0,8589930496.0,1995464301.567,252059648.0,8386.17
run_12_repetition_9,DONE,200,code-millenials,53,196.696,0,93007685.114,115572459.2,0,67221336064.0,8589930496.0,1991759308.54,252059648.0,10865.823
run_13_repetition_9,DONE,200,code-millenials,66,177.483,0,93578621.926,8315978.685,0,67221336064.0,8589930496.0,1986150091.303,252059648.0,9933.087
run_14_repetition_9,DONE,200,code-millenials,52,183.289,0,106423307.636,16609710.892,0,67221336064.0,8589930496.0,1983754266.771,252059648.0,10539.843
run_15_repetition_9,DONE,200,code-millenials,16,235.118,0,149624771.773,31915601.046,0,67221336064.0,8589930496.0,2064788874.114,252059648.0,11036.601
run_0_repetition_10,DONE,200,speechless-codellama,4,147.673,0,101502157.753,25998256.6,0,67221336064.0,8589930496.0,1973967274.205,252059648.0,8192.447
run_1_repetition_10,DONE,200,speechless-codellama,79,186.091,0,136807539.333,40021692.274,0,67221336064.0,8589930496.0,1980710415.382,252059648.0,10194.631
run_2_repetition_10,DONE,200,speechless-codellama,63,75.837,0,58831976.309,18690031.783,0,67221336064.0,8589930496.0,1980857325.186,252059648.0,4224.867
run_3_repetition_10,DONE,200,speechless-codellama,90,142.87,0,115229300.514,38836549.447,0,67221336064.0,8589930496.0,1979421009.52,252059648.0,7951.394
run_4_repetition_10,DONE,200,speechless-codellama,53,224.91,0,192434330.715,70095482.182,0,67221336064.0,8589930496.0,1975673566.806,252059648.0,11141.398
run_5_repetition_10,DONE,200,speechless-codellama,66,182.887,0,166713018.127,65245178.348,0,67221336064.0,8589930496.0,1975662287.93,252059648.0,10207.038
run_6_repetition_10,DONE,200,speechless-codellama,16,195.499,0,188575288.86,78162110.03,0,67221336064.0,8589930496.0,2045186516.592,252059648.0,10188.189
run_7_repetition_10,DONE,200,code-millenials,4,192.292,0,195939270.549,85360701.743,0,67221336064.0,8589930496.0,1980955238.613,252059648.0,10653.939
run_8_repetition_10,DONE,200,code-millenials,61,129.066,0,137429265.876,62000772.169,0,67221336064.0,8589930496.0,1972623743.011,252059648.0,6411.148
run_9_repetition_10,DONE,200,code-millenials,79,213.704,0,236764110.319,110044203.757,0,67221336064.0,8589930496.0,1966337094.819,252059648.0,10455.102
run_10_repetition_10,DONE,200,code-millenials,63,130.865,0,151253486.457,72345494.3,0,67221336064.0,8589930496.0,1974131568.39,252059648.0,7292.523
run_11_repetition_10,DONE,200,code-millenials,90,148.477,0,177695362.269,87025121.052,0,67221336064.0,8589930496.0,1980649312.344,252059648.0,8384.748
run_12_repetition_10,DONE,200,code-millenials,53,177.49,0,220766327.602,110843633.681,0,67221336064.0,8589930496.0,1975820398.578,252059648.0,9770.042
run_13_repetition_10,DONE,200,code-millenials,66,-1.0,0,216893342.771,143228003.221,0,67221336064.0,8589930496.0,1974413022.153,252059648.0,-1.0
run_14_repetition_10,DONE,200,code-millenials,52,185.288,0,7525991.576,132202177.28,0,67221336064.0,8589930496.0,1984529787.586,252059648.0,10662.479
run_15_repetition_10,DONE,200,code-millenials,16,195.5,0,18578159.819,148129718.49,0,67221336064.0,8589930496.0,2049216988.96,252059648.0,10259.847
run_0_repetition_11,DONE,200,speechless-codellama,4,178.688,0,25948995.322,142606703.244,0,67221336064.0,8589930496.0,1976088372.344,252059648.0,8889.821
