Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1727480624433,1400,1400,1101,800,1402,5409,1100,800,800,1000,1001,800,1100,940,1000,800,800,800,800,800,999,800,999,800,1000,800,800,800,800,800,800,800,5.263157844543457,2.6315789222717285,5.405405521392822,5.128205299377441,2.702702760696411,2.6315789222717285,5.263157844543457,2.6315789222717285,5.128205299377441,2.702702760696411,5.128205299377441,2.6315789222717285,2.6315789222717285,5.405405521392822,2.702702760696411,2.6315789222717285,2.6315789222717285,5.263157844543457,2.702702760696411,5.128205299377441,5.263157844543457,5.128205299377441,5.263157844543457,5.128205299377441,5.263157844543457,2.6315789222717285,2.6315789222717285,5.263157844543457,0,2.6315789222717285,2.6315789222717285,2.702702760696411,0,202073.7081298828,237939.01416015625,0,67221336064,8589930496,1972252672,252059648
199,1727480624434,1400,1400,1101,800,1402,5409,1100,800,800,1000,1001,800,1100,940,1000,800,800,800,800,800,999,800,999,800,1000,800,800,800,800,800,800,800,5.263157844543457,2.6315789222717285,5.405405521392822,5.128205299377441,2.702702760696411,2.6315789222717285,5.263157844543457,2.6315789222717285,5.128205299377441,2.702702760696411,5.128205299377441,2.6315789222717285,2.6315789222717285,5.405405521392822,2.702702760696411,2.6315789222717285,2.6315789222717285,5.263157844543457,2.702702760696411,5.128205299377441,5.263157844543457,5.128205299377441,5.263157844543457,5.128205299377441,5.263157844543457,2.6315789222717285,2.6315789222717285,5.263157844543457,0,2.6315789222717285,2.6315789222717285,2.702702760696411,0,202073.72387695313,237939.01635742188,0,67221336064,8589930496,1972252672,252059648
200,1727480624634,1400,1400,1101,800,1402,5409,1100,800,800,1000,1001,800,1100,940,1000,800,800,800,800,800,999,800,999,800,1000,800,800,800,800,800,800,800,15.000000953674316,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18181800842285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,202083.27966308594,237946.89654541016,0,67221336064,8589930496,1976123392,252059648
200,1727480624834,1400,1400,1101,800,1402,5409,1100,800,800,1000,1001,800,1100,940,1000,800,800,800,800,800,999,800,999,800,1000,800,800,800,800,800,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,202094.24151611328,237956.1766357422,0,67221336064,8589930496,1976123392,252059648
200,1727480625034,1400,1400,1101,800,1402,5409,1100,800,800,1000,1001,800,1100,940,1000,800,800,800,800,800,999,800,999,800,1000,800,800,800,800,800,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,202105.25653076172,237965.51440429688,0,67221336064,8589930496,1976123392,252059648
200,1727480625234,1400,1400,1101,800,1402,5409,1100,800,800,1000,1001,800,1100,940,1000,800,800,800,800,800,999,800,999,800,1000,800,800,800,800,800,800,800,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,202116.26251220703,237974.82684326172,0,67221336064,8589930496,1977069568,252059648
200,1727480625434,1400,1400,1101,800,1402,5409,1100,800,800,1000,1001,800,1100,940,1000,800,800,800,800,800,999,800,999,800,1000,800,800,800,800,800,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,202127.32189941406,237984.18743896484,0,67221336064,8589930496,1977069568,252059648
200,1727480625634,1400,1400,1101,800,1402,5409,1100,800,800,1000,1001,800,1100,940,1000,800,800,800,800,800,999,800,999,800,1000,800,800,800,800,800,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,202138.42767333984,237993.58532714844,0,67221336064,8589930496,1977069568,252059648
200,1727480625834,1400,1400,1101,800,1402,5409,1100,800,800,1000,1001,800,1100,940,1000,800,800,800,800,800,999,800,999,800,1000,800,800,800,800,800,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,202149.6572265625,238003.10284423828,0,67221336064,8589930496,1977069568,252059648
200,1727480626034,1400,1400,1101,800,1402,5409,1100,800,800,1000,1001,800,1100,940,1000,800,800,800,800,800,999,800,999,800,1000,800,800,800,800,800,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,202160.8621826172,238012.60717773438,0,67221336064,8589930496,1977069568,252059648
