Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1725154101653,5500,5500,5500,800,800,800,800,800,4299,4298,800,800,4507,3434,4300,1194,1288,4299,1356,800,800,800,800,2342,4299,1310,800,992,800,800,5768,800,18.18181800842285,6.25,6.25,9.67741870880127,9.375,0,3.22580623626709,9.375,3.22580623626709,3.22580623626709,3.22580623626709,6.25,3.22580623626709,6.25,3.22580623626709,3.22580623626709,6.25,6.45161247253418,3.22580623626709,3.22580623626709,0,6.060606002807617,6.060606002807617,3.22580623626709,3.22580623626709,6.060606002807617,3.22580623626709,0,6.25,3.125,26.666667938232422,6.25,0,170807.95404052734,222285.2177734375,0,67221331968,8589930496,2193858560,0
200,1725154101654,5500,5500,5500,800,800,800,800,800,4299,4298,800,800,4507,3434,4300,1194,1288,4299,1356,800,800,800,800,2342,4299,1310,800,992,800,800,5768,800,18.18181800842285,6.25,6.25,9.67741870880127,9.375,0,3.22580623626709,9.375,3.22580623626709,3.22580623626709,3.22580623626709,6.25,3.22580623626709,6.25,3.22580623626709,3.22580623626709,6.25,6.45161247253418,3.22580623626709,3.22580623626709,0,6.060606002807617,6.060606002807617,3.22580623626709,3.22580623626709,6.060606002807617,3.22580623626709,0,6.25,3.125,26.666667938232422,6.25,0,170807.95404052734,222285.2177734375,0,67221331968,8589930496,2193858560,0
200,1725154101854,5500,5500,5500,800,800,800,800,800,4299,4298,800,800,4507,3434,4300,1194,1288,4299,1356,800,800,800,800,2342,4299,1310,800,992,800,800,5768,800,15.789472579956055,31.57894515991211,40,0,0,42.85714340209961,31.57894515991211,0,40,30.000001907348633,20,25,9.523809432983398,20,26.3157901763916,15.000000953674316,10.526315689086914,10,5,9.523809432983398,27.272727966308594,5.263157844543457,5.263157844543457,25,15.000000953674316,5.263157844543457,0,50,47.36842346191406,0,85,10.526315689086914,0,170830.9716796875,222306.86590576172,0,67221331968,8589930496,2304245760,0
199,1725154102054,5500,5500,5500,800,800,800,800,800,4299,4298,800,800,4507,3434,4300,1194,1288,4299,1356,800,800,800,800,2342,4299,1310,800,992,800,800,5768,800,45,94.73684692382813,95.23809814453125,60.000003814697266,20,95,85.71428680419922,57.142860412597656,95.23809814453125,90,90,85,57.894737243652344,90,71.42857360839844,80,78.94737243652344,80,85,78.94737243652344,84.21052551269531,80.95238494873047,85,95,80,80.95238494873047,45,95,90,70,65,100,0,170877.6890258789,222351.94207763672,0,67221331968,8589930496,2463412224,0
199,1725154102254,5500,5500,5500,800,800,800,800,800,4299,4298,800,800,4507,3434,4300,1194,1288,4299,1356,800,800,800,800,2342,4299,1310,800,992,800,800,5768,800,42.105262756347656,100,100,100,15.000000953674316,75,100,78.94737243652344,100,100,100,100,28.571430206298828,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,65,100,90,100,0,170928.3563232422,222400.91186523438,0,67221331968,8589930496,2497204224,0
200,1725154102454,5500,5500,5500,800,800,800,800,800,4299,4298,800,800,4507,3434,4300,1194,1288,4299,1356,800,800,800,800,2342,4299,1310,800,992,800,800,5768,800,4.761904716491699,95.23809814453125,66.66667175292969,0,100,0,100,0,100,100,25,100,0,25,76.19047546386719,100,100,100,100,100,0,10,35,100,60.000003814697266,100,0,100,10,100,0,100,0,170972.18298339844,222443.14123535156,0,67221331968,8589930496,2486046720,0
199,1725154102654,5500,5500,5500,800,800,800,800,800,4299,4298,800,800,4507,3434,4300,1194,1288,4299,1356,800,800,800,800,2342,4299,1310,800,992,800,800,5768,800,0,78.94737243652344,100,0,73.68421173095703,30.000001907348633,100,0,25,85,0,85,0,0,0,68.42105102539063,60.000003814697266,50,65,71.42857360839844,0,10,0,100,0,5,65,23.809524536132813,25,40,0,100,0,171007.7603149414,222477.2325439453,0,67221331968,8589930496,2449326080,0
200,1725154102854,5500,5500,5500,800,800,800,800,800,4299,4298,800,800,4507,3434,4300,1194,1288,4299,1356,800,800,800,800,2342,4299,1310,800,992,800,800,5768,800,0,0,80,0,0,100,9.523809432983398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.000003814697266,0,0,40,0,19.047618865966797,0,0,100,0,171026.6141357422,222494.75427246094,0,67221331968,8589930496,2419683328,0
200,1725154103054,5500,5500,5500,800,800,800,800,800,4299,4298,800,800,4507,3434,4300,1194,1288,4299,1356,800,800,800,800,2342,4299,1310,800,992,800,800,5768,800,0,0,55,36.842105865478516,0,15.000000953674316,0,0,0,0,0,0,9.523809432983398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,171039.52001953125,222506.3341064453,0,67221331968,8589930496,2386509824,0
200,1725154103254,5500,5500,5500,800,800,800,800,800,4299,4298,800,800,4507,3434,4300,1194,1288,4299,1356,800,800,800,800,2342,4299,1310,800,992,800,800,5768,800,0,0,60.000003814697266,0,0,0,0,0,0,0,0,0,36.842105865478516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,171051.27276611328,222516.75653076172,0,67221331968,8589930496,2385686528,0
