Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1724812739906,799,977,799,824,800,800,831,799,799,867,823,799,836,800,800,799,800,897,799,799,832,799,800,848,827,800,800,800,800,800,828,870,4.545454502105713,4.545454502105713,0,0,4.545454502105713,0,4.545454502105713,0,0,4.545454502105713,4.545454502105713,0,0,4.761904716491699,4.761904716491699,4.761904716491699,9.090909004211426,0,4.545454502105713,4.545454502105713,4.761904716491699,0,0,4.761904716491699,0,4.761904716491699,4.761904716491699,0,0,4.545454502105713,0,4.545454502105713,29164.641052246094,239635.96405029297,0,404335509504,0,27282837504,0
199,1724812739906,799,977,799,824,800,800,831,799,799,867,823,799,836,800,800,799,800,897,799,799,832,799,800,848,827,800,800,800,800,800,828,870,4.545454502105713,4.545454502105713,0,0,4.545454502105713,0,4.545454502105713,0,0,4.545454502105713,4.545454502105713,0,0,4.761904716491699,4.761904716491699,4.761904716491699,9.090909004211426,0,4.545454502105713,4.545454502105713,4.761904716491699,0,0,4.761904716491699,0,4.761904716491699,4.761904716491699,0,0,4.545454502105713,0,4.545454502105713,29164.662109375,239636.01104736328,0,404335509504,0,27282956288,0
199,1724812740107,799,977,799,824,800,800,831,799,799,867,823,799,836,800,800,799,800,897,799,799,832,799,800,848,827,800,800,800,800,800,828,870,0,5,0,4.761904716491699,0,0,0,0,0,4.761904716491699,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,29166.761657714844,239640.86163330078,0,404335509504,0,27286462464,0
199,1724812740307,799,977,799,824,800,800,831,799,799,867,823,799,836,800,800,799,800,897,799,799,832,799,800,848,827,800,800,800,800,800,828,870,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29171.024841308594,239647.2889404297,0,404335509504,0,27286470656,0
199,1724812740507,799,977,799,824,800,800,831,799,799,867,823,799,836,800,800,799,800,897,799,799,832,799,800,848,827,800,800,800,800,800,828,870,0,4.761904716491699,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,29175.276245117188,239653.97045898438,0,404335509504,0,27286470656,0
199,1724812740707,799,977,799,824,800,800,831,799,799,867,823,799,836,800,800,799,800,897,799,799,832,799,800,848,827,800,800,800,800,800,828,870,0,0,5,5,5,5,0,0,0,0,100,0,5,5,0,0,0,5,0,5,0,5,5,5,0,0,0,5,4.761904716491699,15.789472579956055,0,5,29179.569091796875,239660.70166015625,0,404335509504,0,27286470656,0
199,1724812740907,799,977,799,824,800,800,831,799,799,867,823,799,836,800,800,799,800,897,799,799,832,799,800,848,827,800,800,800,800,800,828,870,5,10.526315689086914,0,0,0,0,0,0,0,0,52.6315803527832,0,47.36842346191406,0,9.523809432983398,0,4.761904716491699,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,29183.84246826172,239667.30279541016,0,404335509504,0,27286470656,0
199,1724812741107,799,977,799,824,800,800,831,799,799,867,823,799,836,800,800,799,800,897,799,799,832,799,800,848,827,800,800,800,800,800,828,870,5,10.526315689086914,0,0,0,0,0,0,0,0,52.6315803527832,0,47.36842346191406,0,9.523809432983398,0,4.761904716491699,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,29188.2197265625,239674.2006225586,0,404335509504,0,27286470656,0
199,1724812741307,799,977,799,824,800,800,831,799,799,867,823,799,836,800,800,799,800,897,799,799,832,799,800,848,827,800,800,800,800,800,828,870,0,0,0,0,0,0,0,0,20,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29192.51171875,239680.9125366211,0,404335509504,0,27284226048,0
199,1724812741507,799,977,799,824,800,800,831,799,799,867,823,799,836,800,800,799,800,897,799,799,832,799,800,848,827,800,800,800,800,800,828,870,4.761904716491699,0,0,0,0,0,0,0,0,0,0,5,100,5.555555820465088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.523809432983398,0,0,0,29196.80450439453,239687.5630493164,0,404335509504,0,27286437888,0
