Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
200,1721596958606,3623,3711,3812,3711,3704,3771,3711,3764,4.761904716491699,0,0,0,0,100,100,4.761904716491699,24285.725341796875,165245.3956298828,134843.77374267578,5048.388366699219,16532025344,4294963200,3840081920,815067136
200,1721596958807,3623,3711,3812,3711,3704,3771,3711,3764,0,0,0,0,0,100,100,5,24285.794494628906,165249.5858154297,134847.81958007813,5048.388366699219,16532025344,4294963200,3840081920,815067136
200,1721596959007,3623,3711,3812,3711,3704,3771,3711,3764,0,0,0,0,0,100,100,0,24285.86248779297,165253.81341552734,134851.81561279297,5048.388366699219,16532025344,4294963200,3840335872,815067136
200,1721596959207,3623,3711,3812,3711,3704,3771,3711,3764,0,0,0,0,0,100,100,0,24285.93115234375,165258.04907226563,134855.81323242188,5048.388366699219,16532025344,4294963200,3840335872,815067136
200,1721596959407,3623,3711,3812,3711,3704,3771,3711,3764,0,5,0,0,0,100,100,0,24286.00213623047,165262.22912597656,134859.84246826172,5048.388366699219,16532025344,4294963200,3840335872,815067136
200,1721596959607,3623,3711,3812,3711,3704,3771,3711,3764,0,0,0,9.523809432983398,0,100,100,0,24286.07440185547,165266.41528320313,134863.87634277344,5048.388366699219,16532025344,4294963200,3840335872,815067136
200,1721596959807,3623,3711,3812,3711,3704,3771,3711,3764,0,0,0,0,0,100,100,0,24286.142517089844,165270.56170654297,134867.86688232422,5048.388366699219,16532025344,4294963200,3840335872,815067136
200,1721596960007,3623,3711,3812,3711,3704,3771,3711,3764,0,0,0,0,0,100,100,0,24286.21063232422,165274.71057128906,134871.86248779297,5048.388366699219,16532025344,4294963200,3840335872,815067136
200,1721596960207,3623,3711,3812,3711,3704,3771,3711,3764,0,0,0,0,0,100,100,0,24286.27880859375,165278.85479736328,134875.85479736328,5048.388366699219,16532025344,4294963200,3840335872,815067136
200,1721596960407,3623,3711,3812,3711,3704,3771,3711,3764,0,0,0,0,0,100,100,0,24286.34832763672,165282.9990234375,134879.84686279297,5048.388366699219,16532025344,4294963200,3840335872,815067136
200,1721596960607,3623,3711,3812,3711,3704,3771,3711,3764,0,0,0,0,0,100,100,0,24286.416931152344,165287.14782714844,134883.8433227539,5048.388366699219,16532025344,4294963200,3840335872,815067136
200,1721596960808,3623,3711,3812,3711,3704,3771,3711,3764,0,0,0,0,0,100,100,0,24286.48602294922,165291.32403564453,134887.8406982422,5048.388366699219,16532025344,4294963200,3840335872,815067136
200,1721596961008,3623,3711,3812,3711,3704,3771,3711,3764,0,0,0,0,0,100,100,0,24286.554138183594,165295.4727783203,134891.83666992188,5048.388366699219,16532025344,4294963200,3840335872,815067136
200,1721596961208,3623,3711,3812,3711,3704,3771,3711,3764,0,0,0,0,0,100,100,0,24286.622192382813,165299.61822509766,134895.83459472656,5048.388366699219,16532025344,4294963200,3840335872,815067136
200,1721596961408,3623,3711,3812,3711,3704,3771,3711,3764,0,0,0,0,0,100,100,0,24286.690856933594,165303.7700805664,134899.82348632813,5048.388366699219,16532025344,4294963200,3840335872,815067136
200,1721596961608,3623,3711,3812,3711,3704,3771,3711,3764,0,61.904762268066406,0,0,0,38.095237731933594,100,0,24286.759765625,165308.06994628906,134903.82360839844,5048.388366699219,16532025344,4294963200,3840335872,815067136
200,1721596961808,3623,3711,3812,3711,3704,3771,3711,3764,0,100,0,0,0,0,100,0,24286.828247070313,165312.21520996094,134907.81939697266,5048.388366699219,16532025344,4294963200,3840335872,815067136
200,1721596962008,3623,3711,3812,3711,3704,3771,3711,3764,0,100,0,0,0,0,100,0,24286.896484375,165316.33721923828,134911.7875366211,5048.388366699219,16532025344,4294963200,3840327680,815067136
200,1721596962208,3623,3711,3812,3711,3704,3771,3711,3764,0,100,0,0,0,0,100,0,24286.965087890625,165320.48309326172,134915.77893066406,5048.388366699219,16532025344,4294963200,3840327680,815067136
200,1721596962408,3623,3711,3812,3711,3704,3771,3711,3764,0,100,0,0,0,0,100,0,24287.034545898438,165324.6244506836,134919.76824951172,5048.388366699219,16532025344,4294963200,3840327680,815067136
200,1721596962608,3623,3711,3812,3711,3704,3771,3711,3764,0,100,0,0,0,0,100,0,24287.10369873047,165328.89880371094,134923.7670288086,5048.388366699219,16532025344,4294963200,3840327680,815067136
200,1721596962809,3623,3711,3812,3711,3704,3771,3711,3764,0,100,0,0,0,0,100,0,24287.171752929688,165333.01239013672,134927.74432373047,5048.388366699219,16532025344,4294963200,3840327680,815067136
200,1721596963009,3623,3711,3812,3711,3704,3771,3711,3764,0,100,0,0,0,0,100,0,24287.239868164063,165337.14324951172,134931.7215576172,5048.388366699219,16532025344,4294963200,3840327680,815067136
200,1721596963209,3623,3711,3812,3711,3704,3771,3711,3764,0,100,0,0,0,0,100,0,24287.308349609375,165341.3091430664,134935.71453857422,5048.388366699219,16532025344,4294963200,3840327680,815067136
200,1721596963409,3623,3711,3812,3711,3704,3771,3711,3764,0,100,0,0,0,0,100,0,24287.378173828125,165345.42694091797,134939.6837158203,5048.388366699219,16532025344,4294963200,3840327680,815067136
200,1721596963609,3623,3711,3812,3711,3704,3771,3711,3764,0,100,4.761904716491699,0,0,0,100,0,24287.451232910156,165349.6961669922,134943.69140625,5048.388366699219,16532025344,4294963200,3840323584,815067136
200,1721596963809,3623,3711,3812,3711,3704,3771,3711,3764,0,100,0,0,0,0,100,0,24287.519775390625,165353.82495117188,134947.6669921875,5048.388366699219,16532025344,4294963200,3840323584,815067136
200,1721596964009,3623,3711,3812,3711,3704,3771,3711,3764,0,100,0,0,0,0,100,0,24287.58807373047,165357.93572998047,134951.62280273438,5048.388366699219,16532025344,4294963200,3840323584,815067136
200,1721596964209,3623,3711,3812,3711,3704,3771,3711,3764,0,100,0,0,0,0,100,0,24287.656188964844,165362.05279541016,134955.58770751953,5048.388366699219,16532025344,4294963200,3840323584,815067136
200,1721596964409,3623,3711,3812,3711,3704,3771,3711,3764,0,100,0,0,0,0,100,4.761904716491699,24287.73956298828,165366.24353027344,134959.6192626953,5048.391784667969,16532025344,4294963200,3857035264,815067136
200,1721596964609,3623,3711,3812,3711,3704,3771,3711,3764,0,73.68421173095703,0,0,0,28.571430206298828,100,0,24287.80859375,165370.35571289063,134963.5786743164,5048.391784667969,16532025344,4294963200,3857035264,815067136
200,1721596964810,3623,3711,3812,3711,3704,3771,3711,3764,0,0,0,0,4.761904716491699,100,100,0,24287.877807617188,165374.4434814453,134967.51556396484,5048.391784667969,16532025344,4294963200,3857035264,815067136
200,1721596965010,3623,3711,3812,3711,3704,3771,3711,3764,0,0,0,0,0,100,100,0,24287.945922851563,165378.55645751953,134971.45513916016,5048.391784667969,16532025344,4294963200,3857035264,815067136
200,1721596965210,3623,3711,3812,3711,3704,3771,3711,3764,0,0,0,0,0,100,100,0,24288.014282226563,165382.66424560547,134975.4087524414,5048.391784667969,16532025344,4294963200,3857035264,815067136
200,1721596965410,3623,3711,3812,3711,3704,3771,3711,3764,0,0,0,0,0,100,100,0,24288.083068847656,165386.76220703125,134979.35125732422,5048.391784667969,16532025344,4294963200,3857035264,815067136
200,1721596965610,3623,3711,3812,3711,3704,3771,3711,3764,0,0,0,0,0,100,100,0,24288.151733398438,165390.83917236328,134983.28033447266,5048.391784667969,16532025344,4294963200,3857035264,815067136
200,1721596965810,3623,3711,3812,3711,3704,3771,3711,3764,0,0,0,0,0,100,100,0,24288.220275878906,165394.93701171875,134987.21112060547,5048.391784667969,16532025344,4294963200,3857035264,815067136
200,1721596966010,3623,3711,3812,3711,3704,3771,3711,3764,0,0,0,0,0,100,100,0,24288.288330078125,165399.03985595703,134991.1607055664,5048.391784667969,16532025344,4294963200,3857035264,815067136
200,1721596966210,3623,3711,3812,3711,3704,3771,3711,3764,0,0,0,0,0,100,100,0,24288.35662841797,165403.14404296875,134995.11639404297,5048.391784667969,16532025344,4294963200,3857035264,815067136
200,1721596966410,3623,3711,3812,3711,3704,3771,3711,3764,0,0,0,0,0,100,100,0,24288.426391601563,165407.23510742188,134999.0499267578,5048.391784667969,16532025344,4294963200,3855171584,815067136
200,1721596966610,3623,3711,3812,3711,3704,3771,3711,3764,0,4.761904716491699,0,0,0,100,100,0,24288.49560546875,165411.4828491211,135003.01013183594,5048.391784667969,16532025344,4294963200,3855171584,815067136
200,1721596966811,3623,3711,3812,3711,3704,3771,3711,3764,0,0,0,0,0,100,100,0,24288.56524658203,165415.60717773438,135006.95288085938,5048.391784667969,16532025344,4294963200,3855171584,815067136
200,1721596967011,3623,3711,3812,3711,3704,3771,3711,3764,0,0,0,0,0,100,100,0,24288.633422851563,165419.68194580078,135010.87365722656,5048.391784667969,16532025344,4294963200,3855060992,815067136
200,1721596967211,3623,3711,3812,3711,3704,3771,3711,3764,0,0,0,0,0,100,100,0,24288.701538085938,165423.78649902344,135014.8299560547,5048.391784667969,16532025344,4294963200,3855060992,815067136
200,1721596967411,3623,3711,3812,3711,3704,3771,3711,3764,0,0,0,0,4.761904716491699,100,100,0,24288.771118164063,165427.8758544922,135018.77099609375,5048.391784667969,16532025344,4294963200,3854548992,815067136
200,1721596967611,3623,3711,3812,3711,3704,3771,3711,3764,0,0,0,0,0,100,100,0,24288.84295654297,165431.9906616211,135022.72833251953,5048.391784667969,16532025344,4294963200,3854548992,815067136
200,1721596967811,3623,3711,3812,3711,3704,3771,3711,3764,0,0,0,0,0,100,100,4.761904716491699,24288.911743164063,165436.19311523438,135026.67419433594,5048.391784667969,16532025344,4294963200,3854548992,815067136
200,1721596968011,3623,3711,3812,3711,3704,3771,3711,3764,0,0,0,0,0,100,100,0,24288.979919433594,165440.27752685547,135030.60321044922,5048.391784667969,16532025344,4294963200,3854548992,815067136
200,1721596968211,3623,3711,3812,3711,3704,3771,3711,3764,0,0,0,0,0,100,100,0,24289.048095703125,165444.3681640625,135034.54663085938,5048.391784667969,16532025344,4294963200,3854548992,815067136
200,1721596968411,3623,3711,3812,3711,3704,3771,3711,3764,0,0,0,0,0,100,100,0,24289.117065429688,165448.47650146484,135038.50103759766,5048.391784667969,16532025344,4294963200,3854548992,815067136
200,1721596968611,3623,3711,3812,3711,3704,3771,3711,3764,0,0,0,4.761904716491699,0,100,100,0,24289.186279296875,165452.6092529297,135042.45581054688,5048.391784667969,16532025344,4294963200,3854548992,815067136
200,1721596968812,3623,3711,3812,3711,3704,3771,3711,3764,0,0,0,0,0,100,100,4.761904716491699,24289.25457763672,165456.67321777344,135046.39025878906,5048.391784667969,16532025344,4294963200,3854548992,815067136
200,1721596969012,3623,3711,3812,3711,3704,3771,3711,3764,0,0,0,0,0,100,100,0,24289.3232421875,165460.78576660156,135050.3260498047,5048.391784667969,16532025344,4294963200,3854548992,815067136
200,1721596969212,3623,3711,3812,3711,3704,3771,3711,3764,0,0,0,0,0,100,100,0,24289.391479492188,165464.8897705078,135054.28106689453,5048.391784667969,16532025344,4294963200,3854548992,815067136
200,1721596969412,3623,3711,3812,3711,3704,3771,3711,3764,0,0,0,0,0,100,100,0,24289.460327148438,165469.00274658203,135058.23950195313,5048.391784667969,16532025344,4294963200,3854548992,815067136
200,1721596969612,3623,3711,3812,3711,3704,3771,3711,3764,0,0,0,0,0,100,100,0,24289.52911376953,165473.1011352539,135062.18963623047,5048.391784667969,16532025344,4294963200,3854548992,815067136
200,1721596969812,3623,3711,3812,3711,3704,3771,3711,3764,0,0,0,0,0,100,100,0,24289.59814453125,165477.1841430664,135066.1195678711,5048.391784667969,16532025344,4294963200,3854548992,815067136
200,1721596970012,3623,3711,3812,3711,3704,3771,3711,3764,0,0,0,0,0,100,100,5.263157844543457,24289.671875,165481.33197021484,135070.10229492188,5048.391784667969,16532025344,4294963200,3854536704,815067136
200,1721596970212,3623,3711,3812,3711,3704,3771,3711,3764,0,0,0,0,0,100,100,0,24289.740478515625,165485.39556884766,135074.01666259766,5048.391784667969,16532025344,4294963200,3854536704,815067136
200,1721596970412,3623,3711,3812,3711,3704,3771,3711,3764,0,0,0,0,0,100,100,0,24289.810607910156,165489.4966430664,135077.96228027344,5048.391784667969,16532025344,4294963200,3854536704,815067136
200,1721596970612,3623,3711,3812,3711,3704,3771,3711,3764,0,0,0,0,0,100,100,0,24289.879333496094,165493.6044921875,135081.91510009766,5048.391784667969,16532025344,4294963200,3854536704,815067136
200,1721596970813,3623,3711,3812,3711,3704,3771,3711,3764,0,4.761904716491699,0,0,0,100,100,0,24289.94793701172,165497.7201538086,135085.87951660156,5048.391784667969,16532025344,4294963200,3854536704,815067136
200,1721596971013,3623,3711,3812,3711,3704,3771,3711,3764,0,0,0,0,0,100,100,0,24290.016052246094,165501.80297851563,135089.8084716797,5048.391784667969,16532025344,4294963200,3854536704,815067136
200,1721596971213,3623,3711,3812,3711,3704,3771,3711,3764,0,0,0,0,0,100,100,0,24290.08447265625,165505.9178466797,135093.75225830078,5048.391784667969,16532025344,4294963200,3854536704,815067136
200,1721596971413,3623,3711,3812,3711,3704,3771,3711,3764,0,0,0,0,0,100,100,0,24290.154235839844,165509.99548339844,135097.67541503906,5048.391784667969,16532025344,4294963200,3854536704,815067136
200,1721596971613,3623,3711,3812,3711,3704,3771,3711,3764,0,0,0,0,0,100,100,0,24290.226196289063,165514.0772705078,135101.6060180664,5048.391784667969,16532025344,4294963200,3854536704,815067136
200,1721596971813,3623,3711,3812,3711,3704,3771,3711,3764,0,45,0,0,0,55,100,0,24290.29461669922,165518.31970214844,135105.55517578125,5048.391784667969,16532025344,4294963200,3854536704,815067136
200,1721596972013,3623,3711,3812,3711,3704,3771,3711,3764,0,100,0,0,0,0,100,0,24290.36279296875,165522.41607666016,135109.49731445313,5048.391784667969,16532025344,4294963200,3854524416,815067136
200,1721596972213,3623,3711,3812,3711,3704,3771,3711,3764,0,100,0,0,0,0,100,0,24290.43084716797,165526.49365234375,135113.42352294922,5048.391784667969,16532025344,4294963200,3854524416,815067136
200,1721596972413,3623,3711,3812,3711,3704,3771,3711,3764,0,100,0,0,0,0,100,0,24290.499755859375,165530.57244873047,135117.35180664063,5048.391784667969,16532025344,4294963200,3854524416,815067136
200,1721596972613,3623,3711,3812,3711,3704,3771,3711,3764,0,100,0,0,0,0,100,0,24290.567993164063,165534.66015625,135121.28637695313,5048.391784667969,16532025344,4294963200,3854524416,815067136
200,1721596972814,3623,3711,3812,3711,3704,3771,3711,3764,4.761904716491699,70,0,0,0,35,100,0,24290.6376953125,165538.73364257813,135125.2060546875,5048.391784667969,16532025344,4294963200,3854524416,815067136
200,1721596973014,3623,3711,3812,3711,3704,3771,3711,3764,0,0,0,0,0,100,100,0,24290.70574951172,165542.8046875,135129.1069946289,5048.391784667969,16532025344,4294963200,3854524416,815067136
200,1721596973214,3623,3711,3812,3711,3704,3771,3711,3764,0,0,0,0,0,100,100,0,24290.77392578125,165546.86840820313,135133.01629638672,5048.391784667969,16532025344,4294963200,3854524416,815067136
200,1721596973414,3623,3711,3812,3711,3704,3771,3711,3764,0,0,0,0,0,100,100,0,24290.84393310547,165551.10107421875,135136.92510986328,5048.391784667969,16532025344,4294963200,3854524416,815067136
200,1721596973614,3623,3711,3812,3711,3704,3771,3711,3764,0,0,0,0,0,100,100,0,24290.91278076172,165555.1880493164,135140.83239746094,5048.391784667969,16532025344,4294963200,3854524416,815067136
200,1721596973814,3623,3711,3812,3711,3704,3771,3711,3764,0,0,0,0,0,100,100,0,24290.9814453125,165559.26055908203,135144.75213623047,5048.391784667969,16532025344,4294963200,3854524416,815067136
200,1721596974014,3623,3711,3812,3711,3704,3771,3711,3764,0,0,0,0,0,100,100,0,24291.049743652344,165563.34967041016,135148.68975830078,5048.391784667969,16532025344,4294963200,3854508032,815067136
200,1721596974214,3623,3711,3812,3711,3704,3771,3711,3764,0,0,0,0,0,100,100,0,24291.11798095703,165567.421875,135152.6151123047,5048.391784667969,16532025344,4294963200,3854508032,815067136
200,1721596974414,3623,3711,3812,3711,3704,3771,3711,3764,0,0,0,0,0,100,100,0,24291.187377929688,165571.49780273438,135156.5340576172,5048.391784667969,16532025344,4294963200,3854508032,815067136
200,1721596974614,3623,3711,3812,3711,3704,3771,3711,3764,0,0,0,0,0,100,100,0,24291.25653076172,165575.57250976563,135160.45684814453,5048.391784667969,16532025344,4294963200,3854508032,815067136
200,1721596974815,3623,3711,3812,3711,3704,3771,3711,3764,0,0,5,0,0,100,100,0,24291.34503173828,165579.68872070313,135164.3911743164,5048.396667480469,16532025344,4294963200,3854508032,815067136
