Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1725158880697,2843,2492,1100,800,800,800,4467,800,800,800,1537,1453,4467,1473,1461,800,800,800,800,1454,800,1458,1474,800,1497,800,2912,800,800,800,4500,800,2.777777910232544,2.702702760696411,2.702702760696411,2.777777910232544,2.777777910232544,5.263157844543457,2.702702760696411,2.777777910232544,2.702702760696411,5.263157844543457,5.263157844543457,5.405405521392822,2.777777910232544,5.263157844543457,5.405405521392822,5.405405521392822,2.702702760696411,2.777777910232544,2.702702760696411,2.777777910232544,2.702702760696411,10.526315689086914,5.405405521392822,5.263157844543457,5.263157844543457,0,2.777777910232544,2.777777910232544,5.263157844543457,5.263157844543457,8.333333969116211,2.702702760696411,0,3316.1852416992188,27331.2607421875,0,67221331968,8589930496,2183610368,0
199,1725158880697,2843,2492,1100,800,800,800,4467,800,800,800,1537,1453,4467,1473,1461,800,800,800,800,1454,800,1458,1474,800,1497,800,2912,800,800,800,4500,800,2.777777910232544,2.702702760696411,2.702702760696411,2.777777910232544,2.777777910232544,5.263157844543457,2.702702760696411,2.777777910232544,2.702702760696411,5.263157844543457,5.263157844543457,5.405405521392822,2.777777910232544,5.263157844543457,5.405405521392822,5.405405521392822,2.702702760696411,2.777777910232544,2.702702760696411,2.777777910232544,2.702702760696411,10.526315689086914,5.405405521392822,5.263157844543457,5.263157844543457,0,2.777777910232544,2.777777910232544,5.263157844543457,5.263157844543457,8.333333969116211,2.702702760696411,0,3316.1932983398438,27331.262268066406,0,67221331968,8589930496,2183610368,0
200,1725158880897,2843,2492,1100,800,800,800,4467,800,800,800,1537,1453,4467,1473,1461,800,800,800,800,1454,800,1458,1474,800,1497,800,2912,800,800,800,4500,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.000001907348633,0,0,0,65,0,0,3324.1441040039063,27337.99200439453,0,67221331968,8589930496,2187997184,0
200,1725158881097,2843,2492,1100,800,800,800,4467,800,800,800,1537,1453,4467,1473,1461,800,800,800,800,1454,800,1458,1474,800,1497,800,2912,800,800,800,4500,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,3332.37646484375,27344.99530029297,0,67221331968,8589930496,2187997184,0
200,1725158881297,2843,2492,1100,800,800,800,4467,800,800,800,1537,1453,4467,1473,1461,800,800,800,800,1454,800,1458,1474,800,1497,800,2912,800,800,800,4500,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,3340.6991577148438,27352.09228515625,0,67221331968,8589930496,2190872576,0
200,1725158881497,2843,2492,1100,800,800,800,4467,800,800,800,1537,1453,4467,1473,1461,800,800,800,800,1454,800,1458,1474,800,1497,800,2912,800,800,800,4500,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,3349.2477416992188,27359.419799804688,0,67221331968,8589930496,2190872576,0
200,1725158881697,2843,2492,1100,800,800,800,4467,800,800,800,1537,1453,4467,1473,1461,800,800,800,800,1454,800,1458,1474,800,1497,800,2912,800,800,800,4500,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,3357.7737426757813,27366.72137451172,0,67221331968,8589930496,2190872576,0
200,1725158881898,2843,2492,1100,800,800,800,4467,800,800,800,1537,1453,4467,1473,1461,800,800,800,800,1454,800,1458,1474,800,1497,800,2912,800,800,800,4500,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,3366.3880004882813,27374.110595703125,0,67221331968,8589930496,2190872576,0
200,1725158882098,2843,2492,1100,800,800,800,4467,800,800,800,1537,1453,4467,1473,1461,800,800,800,800,1454,800,1458,1474,800,1497,800,2912,800,800,800,4500,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,3374.9959716796875,27381.494018554688,0,67221331968,8589930496,2190872576,0
200,1725158882298,2843,2492,1100,800,800,800,4467,800,800,800,1537,1453,4467,1473,1461,800,800,800,800,1454,800,1458,1474,800,1497,800,2912,800,800,800,4500,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,3383.6547241210938,27388.92352294922,0,67221331968,8589930496,2190872576,0
