Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1724735347875,823,800,800,890,800,800,800,1296,884,800,803,800,821,800,800,824,799,800,862,800,886,800,800,800,800,1734,799,800,805,800,800,801,4.761904716491699,0,4.545454502105713,4.545454502105713,4.761904716491699,4.545454502105713,4.545454502105713,4.545454502105713,9.090909004211426,4.545454502105713,0,4.545454502105713,0,4.545454502105713,4.761904716491699,0,8.69565200805664,4.761904716491699,9.090909004211426,0,4.761904716491699,0,4.761904716491699,4.545454502105713,0,0,4.545454502105713,0,0,4.545454502105713,0,4.545454502105713,16134.065368652344,248108.75775146484,0,404335509504,0,27106926592,0
199,1724735347875,823,800,800,890,800,800,800,1296,884,800,803,800,821,800,800,824,799,800,862,800,886,800,800,800,800,1734,799,800,805,800,800,801,4.761904716491699,0,4.545454502105713,4.545454502105713,4.761904716491699,4.545454502105713,4.545454502105713,4.545454502105713,9.090909004211426,4.545454502105713,0,4.545454502105713,0,4.545454502105713,4.761904716491699,0,8.69565200805664,4.761904716491699,9.090909004211426,0,4.761904716491699,0,4.761904716491699,4.545454502105713,0,0,4.545454502105713,0,0,4.545454502105713,0,4.545454502105713,16134.076354980469,248108.77862548828,0,404335509504,0,27107041280,0
199,1724735348076,823,800,800,890,800,800,800,1296,884,800,803,800,821,800,800,824,799,800,862,800,886,800,800,800,800,1734,799,800,805,800,800,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,16135.987121582031,248112.89379882813,0,404335509504,0,27111280640,0
199,1724735348276,823,800,800,890,800,800,800,1296,884,800,803,800,821,800,800,824,799,800,862,800,886,800,800,800,800,1734,799,800,805,800,800,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,16137.89453125,248117.57061767578,0,404335509504,0,27111280640,0
199,1724735348476,823,800,800,890,800,800,800,1296,884,800,803,800,821,800,800,824,799,800,862,800,886,800,800,800,800,1734,799,800,805,800,800,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,16139.806823730469,248122.78021240234,0,404335509504,0,27111280640,0
199,1724735348676,823,800,800,890,800,800,800,1296,884,800,803,800,821,800,800,824,799,800,862,800,886,800,800,800,800,1734,799,800,805,800,800,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,4.761904716491699,0,0,16141.693054199219,248127.94830322266,0,404335509504,0,27111280640,0
199,1724735348876,823,800,800,890,800,800,800,1296,884,800,803,800,821,800,800,824,799,800,862,800,886,800,800,800,800,1734,799,800,805,800,800,801,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,16143.579223632813,248133.1410522461,0,404335509504,0,27108995072,0
199,1724735349076,823,800,800,890,800,800,800,1296,884,800,803,800,821,800,800,824,799,800,862,800,886,800,800,800,800,1734,799,800,805,800,800,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,100,0,9.523809432983398,0,0,5,0,0,16145.495910644531,248138.34521484375,0,404335509504,0,27108995072,0
199,1724735349276,823,800,800,890,800,800,800,1296,884,800,803,800,821,800,800,824,799,800,862,800,886,800,800,800,800,1734,799,800,805,800,800,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,16147.371154785156,248143.55340576172,0,404335509504,0,27109019648,0
199,1724735349477,823,800,800,890,800,800,800,1296,884,800,803,800,821,800,800,824,799,800,862,800,886,800,800,800,800,1734,799,800,805,800,800,801,0,0,0,0,0,0,42.105262756347656,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,16149.219665527344,248148.7505493164,0,404335509504,0,27109023744,0
199,1724735349677,823,800,800,890,800,800,800,1296,884,800,803,800,821,800,800,824,799,800,862,800,886,800,800,800,800,1734,799,800,805,800,800,801,0,0,0,0,0,0,100,0,5,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,16151.093444824219,248153.9271850586,0,404335509504,0,27109023744,0
199,1724735349877,823,800,800,890,800,800,800,1296,884,800,803,800,821,800,800,824,799,800,862,800,886,800,800,800,800,1734,799,800,805,800,800,801,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16152.994567871094,248159.13024902344,0,404335509504,0,27109023744,0
199,1724735350077,823,800,800,890,800,800,800,1296,884,800,803,800,821,800,800,824,799,800,862,800,886,800,800,800,800,1734,799,800,805,800,800,801,0,0,0,4.761904716491699,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,16154.905334472656,248164.26544189453,0,404335509504,0,27109023744,0
199,1724735350277,823,800,800,890,800,800,800,1296,884,800,803,800,821,800,800,824,799,800,862,800,886,800,800,800,800,1734,799,800,805,800,800,801,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,16156.820007324219,248169.38653564453,0,404335509504,0,27109130240,0
199,1724735350477,823,800,800,890,800,800,800,1296,884,800,803,800,821,800,800,824,799,800,862,800,886,800,800,800,800,1734,799,800,805,800,800,801,0,0,0,0,0,0,100,0,5,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16158.739501953125,248174.51306152344,0,404335509504,0,27109130240,0
199,1724735350677,823,800,800,890,800,800,800,1296,884,800,803,800,821,800,800,824,799,800,862,800,886,800,800,800,800,1734,799,800,805,800,800,801,0,0,20,5,5,4.761904716491699,100,5,5,5,4.761904716491699,4.761904716491699,5,0,0,0,5,0,0,5,0,5,5,0,0,4.761904716491699,0,5,5,5,5,5,16160.720581054688,248179.7534790039,0,404335509504,0,27109273600,0
199,1724735350877,823,800,800,890,800,800,800,1296,884,800,803,800,821,800,800,824,799,800,862,800,886,800,800,800,800,1734,799,800,805,800,800,801,0,0,0,0,0,0,100,0,0,0,0,0,0,0,5,0,0,0,4.761904716491699,0,5,0,0,0,0,0,0,0,0,0,0,0,16162.639282226563,248184.95538330078,0,404335509504,0,27111604224,0
199,1724735351077,823,800,800,890,800,800,800,1296,884,800,803,800,821,800,800,824,799,800,862,800,886,800,800,800,800,1734,799,800,805,800,800,801,0,0,0,0,0,0,100,0,0,0,0,0,0,0,5,0,0,0,4.761904716491699,0,5,0,0,0,0,0,0,0,0,0,0,0,16164.989013671875,248190.93389892578,0,404335509504,0,27109281792,0
199,1724735351278,823,800,800,890,800,800,800,1296,884,800,803,800,821,800,800,824,799,800,862,800,886,800,800,800,800,1734,799,800,805,800,800,801,12.195121765136719,10,2.5,5,4.878048419952393,5,100,4.878048419952393,7.317072868347168,12.820513725280762,7.500000476837158,5.128205299377441,5,4.878048419952393,7.692307949066162,7.500000476837158,38.46154022216797,5,2.5,0,4.878048419952393,2.5,5,7.500000476837158,5,2.5641026496887207,12.5,7.500000476837158,2.5,2.5,2.5,0,16166.929748535156,248196.3246459961,0,404335509504,0,27109421056,0
199,1724735351478,823,800,800,890,800,800,800,1296,884,800,803,800,821,800,800,824,799,800,862,800,886,800,800,800,800,1734,799,800,805,800,800,801,5,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,16168.856994628906,248201.4884033203,0,404335509504,0,27109421056,0
199,1724735351678,823,800,800,890,800,800,800,1296,884,800,803,800,821,800,800,824,799,800,862,800,886,800,800,800,800,1734,799,800,805,800,800,801,0,0,0,0,5,0,100,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16170.772094726563,248206.68963623047,0,404335509504,0,27109560320,0
199,1724735351878,823,800,800,890,800,800,800,1296,884,800,803,800,821,800,800,824,799,800,862,800,886,800,800,800,800,1734,799,800,805,800,800,801,0,0,0,0,0,0,100,0,5,0,0,0,0,4.761904716491699,0,0,9.523809432983398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16172.71044921875,248211.94116210938,0,404335509504,0,27109564416,0
