Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1724695509892,938,800,802,803,876,816,809,876,935,800,800,800,800,824,897,799,800,799,848,802,802,901,870,800,832,902,838,875,799,800,801,855,0,4.545454502105713,0,0,4.545454502105713,4.545454502105713,0,4.545454502105713,4.761904716491699,4.761904716491699,4.545454502105713,4.761904716491699,0,0,0,0,0,0,0,0,0,4.761904716491699,4.545454502105713,0,4.545454502105713,0,0,4.545454502105713,4.545454502105713,4.545454502105713,0,0,8931.861389160156,227997.8194580078,0,404335509504,0,27016675328,0
199,1724695509892,938,800,802,803,876,816,809,876,935,800,800,800,800,824,897,799,800,799,848,802,802,901,870,800,832,902,838,875,799,800,801,855,0,4.545454502105713,0,0,4.545454502105713,4.545454502105713,0,4.545454502105713,4.761904716491699,4.761904716491699,4.545454502105713,4.761904716491699,0,0,0,0,0,0,0,0,0,4.761904716491699,4.545454502105713,0,4.545454502105713,0,0,4.545454502105713,4.545454502105713,4.545454502105713,0,0,8931.872192382813,227997.84246826172,0,404335509504,0,27016781824,0
199,1724695510092,938,800,802,803,876,816,809,876,935,800,800,800,800,824,897,799,800,799,848,802,802,901,870,800,832,902,838,875,799,800,801,855,5,100,0,4.761904716491699,0,0,5,5,0,4.761904716491699,0,0,0,0,4.761904716491699,0,5,0,0,5,4.761904716491699,4.761904716491699,4.761904716491699,0,0,0,0,0,0,0,5,4.761904716491699,8933.794738769531,228002.6348876953,0,404335509504,0,27031040000,0
199,1724695510292,938,800,802,803,876,816,809,876,935,800,800,800,800,824,897,799,800,799,848,802,802,901,870,800,832,902,838,875,799,800,801,855,0,100,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8937.634643554688,228008.6551513672,0,404335509504,0,27049185280,0
199,1724695510492,938,800,802,803,876,816,809,876,935,800,800,800,800,824,897,799,800,799,848,802,802,901,870,800,832,902,838,875,799,800,801,855,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8941.820983886719,228015.1968383789,0,404335509504,0,27068088320,0
199,1724695510693,938,800,802,803,876,816,809,876,935,800,800,800,800,824,897,799,800,799,848,802,802,901,870,800,832,902,838,875,799,800,801,855,5,100,9.523809432983398,0,5,0,5,4.761904716491699,0,0,9.523809432983398,5,5,0,5,5,4.761904716491699,14.285715103149414,4.761904716491699,9.523809432983398,5,5,0,5,5,4.761904716491699,5,0,5,5,0,15.789472579956055,8946.04345703125,228021.794921875,0,404335509504,0,27085733888,0
199,1724695510893,938,800,802,803,876,816,809,876,935,800,800,800,800,824,897,799,800,799,848,802,802,901,870,800,832,902,838,875,799,800,801,855,0,100,0,14.285715103149414,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,5,0,0,0,0,4.761904716491699,4.761904716491699,4.761904716491699,0,0,0,0,0,0,0,8950.250915527344,228028.34423828125,0,404335509504,0,27028275200,0
199,1724695511093,938,800,802,803,876,816,809,876,935,800,800,800,800,824,897,799,800,799,848,802,802,901,870,800,832,902,838,875,799,800,801,855,0,100,0,14.285715103149414,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,5,0,0,0,0,4.761904716491699,4.761904716491699,4.761904716491699,0,0,0,0,0,0,0,8954.59716796875,228035.2911376953,0,404335509504,0,27045822464,0
199,1724695511293,938,800,802,803,876,816,809,876,935,800,800,800,800,824,897,799,800,799,848,802,802,901,870,800,832,902,838,875,799,800,801,855,2.5,100,7.317072868347168,0,2.5,2.5,7.500000476837158,2.5641026496887207,4.878048419952393,2.5,0,2.5,10,4.878048419952393,2.5641026496887207,9.523809432983398,2.5641026496887207,2.5,2.5,37.5,2.5,2.5,0,2.5641026496887207,0,2.5,14.634145736694336,17.5,4.878048419952393,2.5,5,2.5,8958.774658203125,228041.8676147461,0,404335509504,0,27064844288,0
199,1724695511493,938,800,802,803,876,816,809,876,935,800,800,800,800,824,897,799,800,799,848,802,802,901,870,800,832,902,838,875,799,800,801,855,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8962.90185546875,228048.4266357422,0,404335509504,0,27083489280,0
