Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1727517620276,1200,800,800,800,800,800,800,800,899,898,800,800,899,899,800,800,899,800,899,895,800,800,800,800,900,897,1200,800,800,800,1002,800,2.6315789222717285,2.702702760696411,5.263157844543457,5.128205299377441,2.702702760696411,2.6315789222717285,5.263157844543457,5.128205299377441,2.702702760696411,5.128205299377441,5.128205299377441,2.6315789222717285,5.128205299377441,5.263157844543457,5.128205299377441,2.6315789222717285,5.263157844543457,5.263157844543457,0,5.128205299377441,2.6315789222717285,5.128205299377441,5.128205299377441,2.6315789222717285,2.702702760696411,5.128205299377441,2.6315789222717285,2.6315789222717285,5.128205299377441,5.128205299377441,7.894736289978027,5.405405521392822,0,157887.9271850586,162363.4873046875,0,67221336064,8589930496,1965756416,252059648
199,1727517620277,1200,800,800,800,800,800,800,800,899,898,800,800,899,899,800,800,899,800,899,895,800,800,800,800,900,897,1200,800,800,800,1002,800,2.6315789222717285,2.702702760696411,5.263157844543457,5.128205299377441,2.702702760696411,2.6315789222717285,5.263157844543457,5.128205299377441,2.702702760696411,5.128205299377441,5.128205299377441,2.6315789222717285,5.128205299377441,5.263157844543457,5.128205299377441,2.6315789222717285,5.263157844543457,5.263157844543457,0,5.128205299377441,2.6315789222717285,5.128205299377441,5.128205299377441,2.6315789222717285,2.702702760696411,5.128205299377441,2.6315789222717285,2.6315789222717285,5.128205299377441,5.128205299377441,7.894736289978027,5.405405521392822,0,157888.01776123047,162363.50018310547,0,67221336064,8589930496,1967042560,252059648
200,1727517620477,1200,800,800,800,800,800,800,800,899,898,800,800,899,899,800,800,899,800,899,895,800,800,800,800,900,897,1200,800,800,800,1002,800,0,0,0,0,0,0,28.571430206298828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.18181610107422,4.545454502105713,0,157897.92651367188,162371.73876953125,0,67221336064,8589930496,1970139136,252059648
200,1727517620677,1200,800,800,800,800,800,800,800,899,898,800,800,899,899,800,800,899,800,899,895,800,800,800,800,900,897,1200,800,800,800,1002,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,157908.40435791016,162380.53814697266,0,67221336064,8589930496,1970118656,252059648
200,1727517620877,1200,800,800,800,800,800,800,800,899,898,800,800,899,899,800,800,899,800,899,895,800,800,800,800,900,897,1200,800,800,800,1002,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,157919.00158691406,162389.45642089844,0,67221336064,8589930496,1970118656,252059648
200,1727517621077,1200,800,800,800,800,800,800,800,899,898,800,800,899,899,800,800,899,800,899,895,800,800,800,800,900,897,1200,800,800,800,1002,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,157929.67596435547,162398.45153808594,0,67221336064,8589930496,1970118656,252059648
200,1727517621277,1200,800,800,800,800,800,800,800,899,898,800,800,899,899,800,800,899,800,899,895,800,800,800,800,900,897,1200,800,800,800,1002,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,157940.32452392578,162407.41235351563,0,67221336064,8589930496,1970118656,252059648
200,1727517621477,1200,800,800,800,800,800,800,800,899,898,800,800,899,899,800,800,899,800,899,895,800,800,800,800,900,897,1200,800,800,800,1002,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,157950.904296875,162416.31475830078,0,67221336064,8589930496,1970118656,252059648
200,1727517621677,1200,800,800,800,800,800,800,800,899,898,800,800,899,899,800,800,899,800,899,895,800,800,800,800,900,897,1200,800,800,800,1002,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,157961.48248291016,162425.2216796875,0,67221336064,8589930496,1970118656,252059648
200,1727517621877,1200,800,800,800,800,800,800,800,899,898,800,800,899,899,800,800,899,800,899,895,800,800,800,800,900,897,1200,800,800,800,1002,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,157972.28350830078,162434.33569335938,0,67221336064,8589930496,1970114560,252059648
