Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1727814954205,2500,1904,2084,2500,2080,2767,2537,2831,2499,1554,2100,2500,2100,2000,2500,2500,2499,2100,2403,2074,2824,2056,2823,2500,2823,2642,1966,2500,2499,2500,2083,2285,0,0,0,4.761904716491699,4.545454502105713,4.545454502105713,4.545454502105713,100,100,9.090909004211426,4.761904716491699,4.761904716491699,0,0,4.545454502105713,100,0,0,4.761904716491699,4.761904716491699,100,4.545454502105713,100,100,100,0,4.761904716491699,100,0,100,4.761904716491699,4.545454502105713,139938.89654541016,68400.44354248047,0,404334895104,8589930496,121937309696,0
199,1727814954205,2500,1904,2084,2500,2080,2767,2537,2831,2499,1554,2100,2500,2100,2000,2500,2500,2499,2100,2403,2074,2824,2056,2823,2500,2823,2642,1966,2500,2499,2500,2083,2285,0,0,0,4.761904716491699,4.545454502105713,4.545454502105713,4.545454502105713,100,100,9.090909004211426,4.761904716491699,4.761904716491699,0,0,4.545454502105713,100,0,0,4.761904716491699,4.761904716491699,100,4.545454502105713,100,100,100,0,4.761904716491699,100,0,100,4.761904716491699,4.545454502105713,139938.89654541016,68400.44354248047,0,404334895104,8589930496,121937371136,0
199,1727814954405,2500,1904,2084,2500,2080,2767,2537,2831,2499,1554,2100,2500,2100,2000,2500,2500,2499,2100,2403,2074,2824,2056,2823,2500,2823,2642,1966,2500,2499,2500,2083,2285,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,100,0,100,0,0,100,0,100,100,100,0,0,100,0,100,0,0,139941.77276611328,68409.75183105469,0,404334895104,8589930496,121940054016,0
199,1727814954605,2500,1904,2084,2500,2080,2767,2537,2831,2499,1554,2100,2500,2100,2000,2500,2500,2499,2100,2403,2074,2824,2056,2823,2500,2823,2642,1966,2500,2499,2500,2083,2285,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,100,0,100,0,0,100,0,100,100,100,0,0,100,0,100,0,0,139944.6411743164,68419.03125,0,404334895104,8589930496,121940054016,0
199,1727814954805,2500,1904,2084,2500,2080,2767,2537,2831,2499,1554,2100,2500,2100,2000,2500,2500,2499,2100,2403,2074,2824,2056,2823,2500,2823,2642,1966,2500,2499,2500,2083,2285,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,100,0,100,0,0,100,0,100,100,100,0,0,100,0,100,0,0,139947.48303222656,68428.3193359375,0,404334895104,8589930496,121940054016,0
199,1727814955005,2500,1904,2084,2500,2080,2767,2537,2831,2499,1554,2100,2500,2100,2000,2500,2500,2499,2100,2403,2074,2824,2056,2823,2500,2823,2642,1966,2500,2499,2500,2083,2285,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,100,0,100,0,0,100,0,100,100,100,0,0,100,0,100,0,0,139950.30108642578,68437.61407470703,0,404334895104,8589930496,121940054016,0
199,1727814955205,2500,1904,2084,2500,2080,2767,2537,2831,2499,1554,2100,2500,2100,2000,2500,2500,2499,2100,2403,2074,2824,2056,2823,2500,2823,2642,1966,2500,2499,2500,2083,2285,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,100,0,100,0,0,100,0,100,100,100,0,0,100,0,100,0,0,139953.14392089844,68446.87255859375,0,404334895104,8589930496,121940054016,0
199,1727814955406,2500,1904,2084,2500,2080,2767,2537,2831,2499,1554,2100,2500,2100,2000,2500,2500,2499,2100,2403,2074,2824,2056,2823,2500,2823,2642,1966,2500,2499,2500,2083,2285,100,0,0,0,0,0,0,100,5,0,0,0,0,0,0,100,0,100,0,0,100,0,100,100,100,0,0,100,0,100,0,0,139955.94702148438,68456.11511230469,0,404334895104,8589930496,121940054016,0
199,1727814955606,2500,1904,2084,2500,2080,2767,2537,2831,2499,1554,2100,2500,2100,2000,2500,2500,2499,2100,2403,2074,2824,2056,2823,2500,2823,2642,1966,2500,2499,2500,2083,2285,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,100,0,0,100,0,100,100,100,0,0,100,0,100,0,0,139958.73388671875,68465.45416259766,0,404334895104,8589930496,121940058112,0
199,1727814955806,2500,1904,2084,2500,2080,2767,2537,2831,2499,1554,2100,2500,2100,2000,2500,2500,2499,2100,2403,2074,2824,2056,2823,2500,2823,2642,1966,2500,2499,2500,2083,2285,100,4.761904716491699,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,100,0,0,100,0,100,100,100,0,0,100,0,100,0,0,139961.5643310547,68474.83081054688,0,404334895104,8589930496,121940058112,0
