Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1727475657096,1099,1101,900,800,1097,800,1100,800,800,800,800,800,800,800,902,800,800,800,800,800,800,800,800,900,799,800,800,800,800,800,900,800,2.702702760696411,7.894736289978027,2.702702760696411,5.128205299377441,2.702702760696411,2.6315789222717285,5.263157844543457,5.263157844543457,2.6315789222717285,5.128205299377441,2.702702760696411,2.702702760696411,2.702702760696411,5.263157844543457,7.894736289978027,2.6315789222717285,0,2.702702760696411,2.702702760696411,2.702702760696411,2.702702760696411,2.6315789222717285,5.128205299377441,2.702702760696411,2.6315789222717285,0,0,2.702702760696411,2.6315789222717285,2.6315789222717285,5.128205299377441,2.702702760696411,0,259999.92889404297,73089.41101074219,0,67221336064,8589930496,1978454016,252059648
199,1727475657096,1099,1101,900,800,1097,800,1100,800,800,800,800,800,800,800,902,800,800,800,800,800,800,800,800,900,799,800,800,800,800,800,900,800,2.702702760696411,7.894736289978027,2.702702760696411,5.128205299377441,2.702702760696411,2.6315789222717285,5.263157844543457,5.263157844543457,2.6315789222717285,5.128205299377441,2.702702760696411,2.702702760696411,2.702702760696411,5.263157844543457,7.894736289978027,2.6315789222717285,0,2.702702760696411,2.702702760696411,2.702702760696411,2.702702760696411,2.6315789222717285,5.128205299377441,2.702702760696411,2.6315789222717285,0,0,2.702702760696411,2.6315789222717285,2.6315789222717285,5.128205299377441,2.702702760696411,0,259999.93927001953,73089.4125366211,0,67221336064,8589930496,1978454016,252059648
200,1727475657296,1099,1101,900,800,1097,800,1100,800,800,800,800,800,800,800,902,800,800,800,800,800,800,800,800,900,799,800,800,800,800,800,900,800,0,0,0,0,0,0,0,0,0,0,0,0,33.333335876464844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.42105102539063,0,0,260009.408203125,73097.19622802734,0,67221336064,8589930496,2052255744,252059648
200,1727475657496,1099,1101,900,800,1097,800,1100,800,800,800,800,800,800,800,902,800,800,800,800,800,800,800,800,900,799,800,800,800,800,800,900,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,260019.40283203125,73105.50366210938,0,67221336064,8589930496,2044157952,252059648
200,1727475657696,1099,1101,900,800,1097,800,1100,800,800,800,800,800,800,800,902,800,800,800,800,800,800,800,800,900,799,800,800,800,800,800,900,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,260029.39837646484,73113.81939697266,0,67221336064,8589930496,2060255232,252059648
200,1727475657897,1099,1101,900,800,1097,800,1100,800,800,800,800,800,800,800,902,800,800,800,800,800,800,800,800,900,799,800,800,800,800,800,900,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,260039.54919433594,73122.28918457031,0,67221336064,8589930496,2060255232,252059648
200,1727475658097,1099,1101,900,800,1097,800,1100,800,800,800,800,800,800,800,902,800,800,800,800,800,800,800,800,900,799,800,800,800,800,800,900,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,260049.97271728516,73131.0302734375,0,67221336064,8589930496,2043899904,252059648
200,1727475658297,1099,1101,900,800,1097,800,1100,800,800,800,800,800,800,800,902,800,800,800,800,800,800,800,800,900,799,800,800,800,800,800,900,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,260060.24700927734,73139.6177368164,0,67221336064,8589930496,2059997184,252059648
200,1727475658497,1099,1101,900,800,1097,800,1100,800,800,800,800,800,800,800,902,800,800,800,800,800,800,800,800,900,799,800,800,800,800,800,900,800,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,260070.6219482422,73148.30731201172,0,67221336064,8589930496,2059997184,252059648
200,1727475658697,1099,1101,900,800,1097,800,1100,800,800,800,800,800,800,800,902,800,800,800,800,800,800,800,800,900,799,800,800,800,800,800,900,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,260080.91619873047,73156.91003417969,0,67221336064,8589930496,2059997184,252059648
200,1727475658897,1099,1101,900,800,1097,800,1100,800,800,800,800,800,800,800,902,800,800,800,800,800,800,800,800,900,799,800,800,800,800,800,900,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,260091.220703125,73165.52709960938,0,67221336064,8589930496,2059997184,252059648
200,1727475659097,1099,1101,900,800,1097,800,1100,800,800,800,800,800,800,800,902,800,800,800,800,800,800,800,800,900,799,800,800,800,800,800,900,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,260101.50994873047,73174.1333618164,0,67221336064,8589930496,2059997184,252059648
200,1727475659297,1099,1101,900,800,1097,800,1100,800,800,800,800,800,800,800,902,800,800,800,800,800,800,800,800,900,799,800,800,800,800,800,900,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,260111.97528076172,73182.90533447266,0,67221336064,8589930496,2052067328,252059648
200,1727475659497,1099,1101,900,800,1097,800,1100,800,800,800,800,800,800,800,902,800,800,800,800,800,800,800,800,900,799,800,800,800,800,800,900,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,260122.33306884766,73191.58819580078,0,67221336064,8589930496,2059739136,252059648
200,1727475659697,1099,1101,900,800,1097,800,1100,800,800,800,800,800,800,800,902,800,800,800,800,800,800,800,800,900,799,800,800,800,800,800,900,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,260132.71197509766,73200.21746826172,0,67221336064,8589930496,2059739136,252059648
200,1727475659898,1099,1101,900,800,1097,800,1100,800,800,800,800,800,800,800,902,800,800,800,800,800,800,800,800,900,799,800,800,800,800,800,900,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,260143.07879638672,73208.9496459961,0,67221336064,8589930496,2059739136,252059648
200,1727475660098,1099,1101,900,800,1097,800,1100,800,800,800,800,800,800,800,902,800,800,800,800,800,800,800,800,900,799,800,800,800,800,800,900,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,4.761904716491699,0,260153.59985351563,73217.77465820313,0,67221336064,8589930496,2059739136,252059648
200,1727475660298,1099,1101,900,800,1097,800,1100,800,800,800,800,800,800,800,902,800,800,800,800,800,800,800,800,900,799,800,800,800,800,800,900,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,260164.04681396484,73226.53515625,0,67221336064,8589930496,2051809280,252059648
200,1727475660498,1099,1101,900,800,1097,800,1100,800,800,800,800,800,800,800,902,800,800,800,800,800,800,800,800,900,799,800,800,800,800,800,900,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,260174.40643310547,73235.2074584961,0,67221336064,8589930496,2059481088,252059648
200,1727475660698,1099,1101,900,800,1097,800,1100,800,800,800,800,800,800,800,902,800,800,800,800,800,800,800,800,900,799,800,800,800,800,800,900,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,260184.7992553711,73243.91003417969,0,67221336064,8589930496,2059481088,252059648
