Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1727820369496,2500,2048,1888,2838,2779,2099,2577,2546,2500,2016,2499,799,2499,1933,2499,2499,2500,2100,2100,2094,2559,2831,1990,800,2830,2829,1908,2500,2500,2499,2100,2100,100,0,0,100,100,0,0,0,0,0,0,0,100,0,38.095237731933594,0,100,0,0,0,4.545454502105713,0,0,0,100,100,0,61.904762268066406,100,0,0,0,215669.17974853516,57772.080810546875,0,404334895104,8589930496,121951408128,0
199,1727820369497,2500,2048,1888,2838,2779,2099,2577,2546,2500,2016,2499,799,2499,1933,2499,2499,2500,2100,2100,2094,2559,2831,1990,800,2830,2829,1908,2500,2500,2499,2100,2100,100,0,0,100,100,0,0,0,0,0,0,0,100,0,38.095237731933594,0,100,0,0,0,4.545454502105713,0,0,0,100,100,0,61.904762268066406,100,0,0,0,215669.19439697266,57772.12854003906,0,404334895104,8589930496,121951686656,0
199,1727820369697,2500,2048,1888,2838,2779,2099,2577,2546,2500,2016,2499,799,2499,1933,2499,2499,2500,2100,2100,2094,2559,2831,1990,800,2830,2829,1908,2500,2500,2499,2100,2100,100,0,0,100,100,0,0,0,0,0,0,0,100,0,100,0,100,0,0,0,0,0,100,0,100,100,0,0,100,0,0,0,215671.96435546875,57781.42956542969,0,404334895104,8589930496,121955459072,0
199,1727820369897,2500,2048,1888,2838,2779,2099,2577,2546,2500,2016,2499,799,2499,1933,2499,2499,2500,2100,2100,2094,2559,2831,1990,800,2830,2829,1908,2500,2500,2499,2100,2100,100,0,0,100,100,0,0,0,0,0,0,0,100,0,100,4.761904716491699,100,0,0,0,0,0,100,0,100,100,0,0,100,0,0,0,215674.73388671875,57790.756896972656,0,404334895104,8589930496,121955459072,0
199,1727820370097,2500,2048,1888,2838,2779,2099,2577,2546,2500,2016,2499,799,2499,1933,2499,2499,2500,2100,2100,2094,2559,2831,1990,800,2830,2829,1908,2500,2500,2499,2100,2100,100,0,0,100,100,0,0,0,0,0,0,0,100,0,100,0,100,0,0,0,0,0,100,0,100,100,0,0,100,0,0,0,215677.52319335938,57800.07019042969,0,404334895104,8589930496,121955459072,0
199,1727820370297,2500,2048,1888,2838,2779,2099,2577,2546,2500,2016,2499,799,2499,1933,2499,2499,2500,2100,2100,2094,2559,2831,1990,800,2830,2829,1908,2500,2500,2499,2100,2100,100,0,0,100,100,0,0,0,0,0,0,0,100,0,100,0,100,0,0,0,0,0,100,0,100,100,0,0,100,0,0,0,215680.31469726563,57809.38348388672,0,404334895104,8589930496,121955459072,0
199,1727820370497,2500,2048,1888,2838,2779,2099,2577,2546,2500,2016,2499,799,2499,1933,2499,2499,2500,2100,2100,2094,2559,2831,1990,800,2830,2829,1908,2500,2500,2499,2100,2100,100,4.761904716491699,0,100,100,0,0,0,0,0,0,0,100,0,100,0,100,0,0,0,0,0,100,0,100,100,0,0,100,0,0,0,215683.1651611328,57818.699645996094,0,404334895104,8589930496,121955459072,0
199,1727820370697,2500,2048,1888,2838,2779,2099,2577,2546,2500,2016,2499,799,2499,1933,2499,2499,2500,2100,2100,2094,2559,2831,1990,800,2830,2829,1908,2500,2500,2499,2100,2100,100,0,0,100,100,0,0,0,0,0,0,0,100,0,100,0,100,0,0,0,0,0,100,0,100,100,0,0,100,0,0,0,215685.98852539063,57827.92413330078,0,404334895104,8589930496,121955459072,0
199,1727820370897,2500,2048,1888,2838,2779,2099,2577,2546,2500,2016,2499,799,2499,1933,2499,2499,2500,2100,2100,2094,2559,2831,1990,800,2830,2829,1908,2500,2500,2499,2100,2100,100,0,0,100,100,0,0,0,0,0,0,0,100,0,100,0,100,0,0,0,0,0,100,0,100,100,0,0,100,0,0,0,215688.8486328125,57837.17529296875,0,404334895104,8589930496,121955459072,0
199,1727820371098,2500,2048,1888,2838,2779,2099,2577,2546,2500,2016,2499,799,2499,1933,2499,2499,2500,2100,2100,2094,2559,2831,1990,800,2830,2829,1908,2500,2500,2499,2100,2100,100,0,0,100,100,0,0,0,0,0,0,0,100,0,100,0,100,0,0,0,0,0,100,0,100,100,0,0,100,0,0,0,215691.68786621094,57846.481384277344,0,404334895104,8589930496,121955463168,0
