Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1724718265991,983,968,1079,1080,1515,889,1035,1022,1000,981,978,975,941,889,959,1618,952,888,878,1047,1016,1147,884,953,1024,1028,888,1206,2008,953,889,879,23.809524536132813,9.523809432983398,18.18181800842285,9.090909004211426,0,5,4.761904716491699,13.636363983154297,9.523809432983398,5,10,4.761904716491699,4.761904716491699,14.285715103149414,9.523809432983398,4.761904716491699,9.090909004211426,9.523809432983398,4.761904716491699,4.761904716491699,4.761904716491699,4.761904716491699,13.636363983154297,9.523809432983398,9.090909004211426,4.761904716491699,19.047618865966797,5,9.523809432983398,9.523809432983398,13.636363983154297,0,50702.25744628906,52218.918518066406,0,404335509504,0,27053449216,0
199,1724718265991,983,968,1079,1080,1515,889,1035,1022,1000,981,978,975,941,889,959,1618,952,888,878,1047,1016,1147,884,953,1024,1028,888,1206,2008,953,889,879,23.809524536132813,9.523809432983398,18.18181800842285,9.090909004211426,0,5,4.761904716491699,13.636363983154297,9.523809432983398,5,10,4.761904716491699,4.761904716491699,14.285715103149414,9.523809432983398,4.761904716491699,9.090909004211426,9.523809432983398,4.761904716491699,4.761904716491699,4.761904716491699,4.761904716491699,13.636363983154297,9.523809432983398,9.090909004211426,4.761904716491699,19.047618865966797,5,9.523809432983398,9.523809432983398,13.636363983154297,0,50702.25744628906,52218.918518066406,0,404335509504,0,27053506560,0
199,1724718266191,983,968,1079,1080,1515,889,1035,1022,1000,981,978,975,941,889,959,1618,952,888,878,1047,1016,1147,884,953,1024,1028,888,1206,2008,953,889,879,4.761904716491699,73.68421173095703,0,0,0,0,4.761904716491699,0,4.761904716491699,5,9.523809432983398,0,9.523809432983398,14.285715103149414,27.272727966308594,10,10,4.761904716491699,9.523809432983398,5,0,5,23.809524536132813,4.761904716491699,0,10,5,80,15.000000953674316,4.761904716491699,4.761904716491699,0,50704.542907714844,52224.211669921875,0,404335509504,0,27062419456,0
199,1724718266392,983,968,1079,1080,1515,889,1035,1022,1000,981,978,975,941,889,959,1618,952,888,878,1047,1016,1147,884,953,1024,1028,888,1206,2008,953,889,879,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,100,0,0,0,0,50707.368225097656,52229.46057128906,0,404335509504,0,27062419456,0
199,1724718266592,983,968,1079,1080,1515,889,1035,1022,1000,981,978,975,941,889,959,1618,952,888,878,1047,1016,1147,884,953,1024,1028,888,1206,2008,953,889,879,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,4.761904716491699,0,0,50711.61016845703,52236.134216308594,0,404335509504,0,27062427648,0
199,1724718266792,983,968,1079,1080,1515,889,1035,1022,1000,981,978,975,941,889,959,1618,952,888,878,1047,1016,1147,884,953,1024,1028,888,1206,2008,953,889,879,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,4.761904716491699,0,50715.89825439453,52242.81335449219,0,404335509504,0,27062427648,0
199,1724718266992,983,968,1079,1080,1515,889,1035,1022,1000,981,978,975,941,889,959,1618,952,888,878,1047,1016,1147,884,953,1024,1028,888,1206,2008,953,889,879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,100,0,0,0,0,50720.183532714844,52249.495849609375,0,404335509504,0,27062427648,0
199,1724718267192,983,968,1079,1080,1515,889,1035,1022,1000,981,978,975,941,889,959,1618,952,888,878,1047,1016,1147,884,953,1024,1028,888,1206,2008,953,889,879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,4.761904716491699,0,100,0,5,0,0,50724.49987792969,52256.160217285156,0,404335509504,0,27062571008,0
199,1724718267392,983,968,1079,1080,1515,889,1035,1022,1000,981,978,975,941,889,959,1618,952,888,878,1047,1016,1147,884,953,1024,1028,888,1206,2008,953,889,879,0,0,0,0,4.761904716491699,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,50728.79168701172,52262.84161376953,0,404335509504,0,27062571008,0
199,1724718267593,983,968,1079,1080,1515,889,1035,1022,1000,981,978,975,941,889,959,1618,952,888,878,1047,1016,1147,884,953,1024,1028,888,1206,2008,953,889,879,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4.761904716491699,0,0,0,0,0,100,0,0,0,0,50733.10089111328,52269.512451171875,0,404335509504,0,27062571008,0
