Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1724736458431,1328,800,1095,1072,958,1203,966,1032,1047,800,1548,973,1730,814,1218,842,1479,854,896,1219,1267,977,1586,1200,1197,1379,800,1680,810,1497,838,976,0,0,8.69565200805664,0,4.545454502105713,4.34782600402832,8.69565200805664,4.34782600402832,4.34782600402832,4.545454502105713,4.545454502105713,4.34782600402832,4.34782600402832,4.34782600402832,0,4.34782600402832,4.34782600402832,4.545454502105713,4.34782600402832,4.545454502105713,0,4.34782600402832,4.34782600402832,0,4.34782600402832,0,0,8.69565200805664,8.69565200805664,0,4.545454502105713,4.545454502105713,146500.9052734375,72129.42724609375,0,404334891008,8589930496,37647011840,12402688
199,1724736458432,1328,800,1095,1072,958,1203,966,1032,1047,800,1548,973,1730,814,1218,842,1479,854,896,1219,1267,977,1586,1200,1197,1379,800,1680,810,1497,838,976,0,0,8.69565200805664,0,4.545454502105713,4.34782600402832,8.69565200805664,4.34782600402832,4.34782600402832,4.545454502105713,4.545454502105713,4.34782600402832,4.34782600402832,4.34782600402832,0,4.34782600402832,4.34782600402832,4.545454502105713,4.34782600402832,4.545454502105713,0,4.34782600402832,4.34782600402832,0,4.34782600402832,0,0,8.69565200805664,8.69565200805664,0,4.545454502105713,4.545454502105713,146500.90911865234,72129.44793701172,0,404334891008,8589930496,37647343616,12402688
199,1724736458632,1328,800,1095,1072,958,1203,966,1032,1047,800,1548,973,1730,814,1218,842,1479,854,896,1219,1267,977,1586,1200,1197,1379,800,1680,810,1497,838,976,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,146501.2921142578,72133.89837646484,0,404334891008,8589930496,37652262912,12402688
199,1724736458832,1328,800,1095,1072,958,1203,966,1032,1047,800,1548,973,1730,814,1218,842,1479,854,896,1219,1267,977,1586,1200,1197,1379,800,1680,810,1497,838,976,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146501.6734008789,72139.29022216797,0,404334891008,8589930496,37652262912,12402688
199,1724736459032,1328,800,1095,1072,958,1203,966,1032,1047,800,1548,973,1730,814,1218,842,1479,854,896,1219,1267,977,1586,1200,1197,1379,800,1680,810,1497,838,976,0,0,0,0,0,100,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,5,0,146502.10876464844,72144.77655029297,0,404334891008,8589930496,37652262912,12402688
199,1724736459232,1328,800,1095,1072,958,1203,966,1032,1047,800,1548,973,1730,814,1218,842,1479,854,896,1219,1267,977,1586,1200,1197,1379,800,1680,810,1497,838,976,0,4.761904716491699,0,0,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,146502.51110839844,72150.1860961914,0,404334891008,8589930496,37652262912,12402688
199,1724736459432,1328,800,1095,1072,958,1203,966,1032,1047,800,1548,973,1730,814,1218,842,1479,854,896,1219,1267,977,1586,1200,1197,1379,800,1680,810,1497,838,976,0,0,0,5,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146502.87603759766,72155.58111572266,0,404334891008,8589930496,37652262912,12402688
199,1724736459632,1328,800,1095,1072,958,1203,966,1032,1047,800,1548,973,1730,814,1218,842,1479,854,896,1219,1267,977,1586,1200,1197,1379,800,1680,810,1497,838,976,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146503.26385498047,72160.96838378906,0,404334891008,8589930496,37652262912,12402688
199,1724736459832,1328,800,1095,1072,958,1203,966,1032,1047,800,1548,973,1730,814,1218,842,1479,854,896,1219,1267,977,1586,1200,1197,1379,800,1680,810,1497,838,976,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146503.6572265625,72166.35809326172,0,404334891008,8589930496,37652267008,12402688
199,1724736460032,1328,800,1095,1072,958,1203,966,1032,1047,800,1548,973,1730,814,1218,842,1479,854,896,1219,1267,977,1586,1200,1197,1379,800,1680,810,1497,838,976,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146504.10162353516,72171.78686523438,0,404334891008,8589930496,37652262912,12402688
