Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1727773273467,2570,2505,2500,2100,2499,2500,2500,1734,2822,2821,2820,1917,2606,2089,2603,1988,1030,2500,2100,2500,2099,2500,2500,1666,2500,1686,2519,2828,2070,1135,2499,2100,0,0,0,0,4.545454502105713,0,0,0,100,100,100,0,4.545454502105713,0,0,0,4.761904716491699,100,0,100,0,100,100,0,100,0,0,100,0,0,0,0,71883.12463378906,201961.10778808594,0,404334895104,8589930496,66355953664,0
199,1727773273468,2570,2505,2500,2100,2499,2500,2500,1734,2822,2821,2820,1917,2606,2089,2603,1988,1030,2500,2100,2500,2099,2500,2500,1666,2500,1686,2519,2828,2070,1135,2499,2100,0,0,0,0,4.545454502105713,0,0,0,100,100,100,0,4.545454502105713,0,0,0,4.761904716491699,100,0,100,0,100,100,0,100,0,0,100,0,0,0,0,71883.13873291016,201961.1513671875,0,404334895104,8589930496,66356039680,0
199,1727773273668,2570,2505,2500,2100,2499,2500,2500,1734,2822,2821,2820,1917,2606,2089,2603,1988,1030,2500,2100,2500,2099,2500,2500,1666,2500,1686,2519,2828,2070,1135,2499,2100,0,0,0,0,0,0,0,0,100,100,100,100,0,0,0,0,0,100,0,100,0,100,100,0,100,0,0,100,0,0,0,0,71885.9066772461,201970.44525146484,0,404334895104,8589930496,66359046144,0
199,1727773273868,2570,2505,2500,2100,2499,2500,2500,1734,2822,2821,2820,1917,2606,2089,2603,1988,1030,2500,2100,2500,2099,2500,2500,1666,2500,1686,2519,2828,2070,1135,2499,2100,0,0,0,0,0,0,0,0,100,100,100,100,0,0,0,0,0,100,0,100,0,100,100,0,100,0,0,100,0,0,0,0,71888.68688964844,201979.87408447266,0,404334895104,8589930496,66359046144,0
199,1727773274068,2570,2505,2500,2100,2499,2500,2500,1734,2822,2821,2820,1917,2606,2089,2603,1988,1030,2500,2100,2500,2099,2500,2500,1666,2500,1686,2519,2828,2070,1135,2499,2100,0,0,0,0,0,0,0,0,100,100,100,100,0,0,0,0,0,100,0,100,0,100,100,0,100,0,0,100,0,0,0,0,71891.4711303711,201989.3500366211,0,404334895104,8589930496,66359046144,0
199,1727773274268,2570,2505,2500,2100,2499,2500,2500,1734,2822,2821,2820,1917,2606,2089,2603,1988,1030,2500,2100,2500,2099,2500,2500,1666,2500,1686,2519,2828,2070,1135,2499,2100,0,0,0,0,0,0,0,0,100,100,100,100,0,0,0,0,0,100,0,100,0,100,100,0,100,0,0,100,0,0,0,0,71894.24597167969,201998.8232421875,0,404334895104,8589930496,66359046144,0
199,1727773274468,2570,2505,2500,2100,2499,2500,2500,1734,2822,2821,2820,1917,2606,2089,2603,1988,1030,2500,2100,2500,2099,2500,2500,1666,2500,1686,2519,2828,2070,1135,2499,2100,0,0,0,0,0,0,0,0,100,100,100,100,0,0,0,0,0,100,0,100,0,100,100,0,100,0,0,100,0,0,0,0,71897.0453491211,202008.29809570313,0,404334895104,8589930496,66359046144,0
199,1727773274668,2570,2505,2500,2100,2499,2500,2500,1734,2822,2821,2820,1917,2606,2089,2603,1988,1030,2500,2100,2500,2099,2500,2500,1666,2500,1686,2519,2828,2070,1135,2499,2100,0,0,0,0,0,0,0,0,100,100,100,100,0,0,0,0,0,100,0,100,0,100,100,0,100,0,0,100,0,0,0,0,71899.83709716797,202017.7802734375,0,404334895104,8589930496,66359046144,0
199,1727773274868,2570,2505,2500,2100,2499,2500,2500,1734,2822,2821,2820,1917,2606,2089,2603,1988,1030,2500,2100,2500,2099,2500,2500,1666,2500,1686,2519,2828,2070,1135,2499,2100,0,0,0,0,0,0,0,0,100,100,100,100,0,0,0,0,0,100,0,100,0,100,100,0,100,0,0,100,0,0,0,0,71902.62219238281,202027.2578125,0,404334895104,8589930496,66359046144,0
199,1727773275068,2570,2505,2500,2100,2499,2500,2500,1734,2822,2821,2820,1917,2606,2089,2603,1988,1030,2500,2100,2500,2099,2500,2500,1666,2500,1686,2519,2828,2070,1135,2499,2100,0,0,0,0,0,0,0,0,100,100,100,100,0,0,0,0,0,100,0,100,0,100,100,0,100,0,0,100,0,0,0,0,71905.45721435547,202036.73907470703,0,404334895104,8589930496,66359050240,0
