Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1727805712483,2100,2527,1637,2500,1137,2500,2500,2501,2100,2813,2813,2100,2875,2812,2385,2100,2811,2499,957,1770,2499,949,2500,2100,2500,2500,2512,2378,2100,2536,2500,982,0,0,0,100,0,0,0,0,0,100,100,0,0,100,0,4.761904716491699,100,100,0,0,0,4.761904716491699,100,0,100,100,0,4.761904716491699,0,4.545454502105713,4.761904716491699,0,9414.730224609375,159437.73986816406,0,404334895104,8589930496,121971531776,0
199,1727805712484,2100,2527,1637,2500,1137,2500,2500,2501,2100,2813,2813,2100,2875,2812,2385,2100,2811,2499,957,1770,2499,949,2500,2100,2500,2500,2512,2378,2100,2536,2500,982,0,0,0,100,0,0,0,0,0,100,100,0,0,100,0,4.761904716491699,100,100,0,0,0,4.761904716491699,100,0,100,100,0,4.761904716491699,0,4.545454502105713,4.761904716491699,0,9414.745056152344,159437.78497314453,0,404334895104,8589930496,121971863552,0
199,1727805712684,2100,2527,1637,2500,1137,2500,2500,2501,2100,2813,2813,2100,2875,2812,2385,2100,2811,2499,957,1770,2499,949,2500,2100,2500,2500,2512,2378,2100,2536,2500,982,100,0,0,52.38095474243164,0,0,0,0,0,100,100,0,0,100,0,0,100,100,0,0,45,0,100,0,100,100,0,0,0,0,0,0,9417.585205078125,159447.1176147461,0,404334895104,8589930496,121975578624,0
199,1727805712884,2100,2527,1637,2500,1137,2500,2500,2501,2100,2813,2813,2100,2875,2812,2385,2100,2811,2499,957,1770,2499,949,2500,2100,2500,2500,2512,2378,2100,2536,2500,982,100,0,0,0,0,0,0,0,0,100,100,0,0,100,0,0,100,100,0,0,100,0,100,0,100,100,0,0,0,0,0,0,9420.402587890625,159456.5731201172,0,404334895104,8589930496,121975578624,0
199,1727805713084,2100,2527,1637,2500,1137,2500,2500,2501,2100,2813,2813,2100,2875,2812,2385,2100,2811,2499,957,1770,2499,949,2500,2100,2500,2500,2512,2378,2100,2536,2500,982,100,0,0,0,0,0,0,0,0,100,100,0,0,100,0,0,100,100,0,0,100,0,100,0,100,100,0,0,0,0,0,0,9423.228210449219,159466.0355834961,0,404334895104,8589930496,121975578624,0
199,1727805713284,2100,2527,1637,2500,1137,2500,2500,2501,2100,2813,2813,2100,2875,2812,2385,2100,2811,2499,957,1770,2499,949,2500,2100,2500,2500,2512,2378,2100,2536,2500,982,100,0,4.761904716491699,0,4.761904716491699,0,4.761904716491699,4.761904716491699,4.761904716491699,100,100,0,0,100,0,0,89.47368621826172,100,0,0,100,0,100,0,100,100,0,0,0,10.526315689086914,0,0,9426.02734375,159475.50567626953,0,404334895104,8589930496,121975578624,0
199,1727805713484,2100,2527,1637,2500,1137,2500,2500,2501,2100,2813,2813,2100,2875,2812,2385,2100,2811,2499,957,1770,2499,949,2500,2100,2500,2500,2512,2378,2100,2536,2500,982,100,0,4.761904716491699,0,4.761904716491699,0,4.761904716491699,4.761904716491699,4.761904716491699,100,100,0,0,100,0,0,89.47368621826172,100,0,0,100,0,100,0,100,100,0,0,0,10.526315689086914,0,0,9428.889831542969,159485.12493896484,0,404334895104,8589930496,121975619584,0
199,1727805713685,2100,2527,1637,2500,1137,2500,2500,2501,2100,2813,2813,2100,2875,2812,2385,2100,2811,2499,957,1770,2499,949,2500,2100,2500,2500,2512,2378,2100,2536,2500,982,35,0,0,0,2.5,0,0,0,66.66667175292969,100,100,0,0,32.5,5.128205299377441,0,9.756096839904785,100,2.5,0,100,0,100,0,100,100,66.66667175292969,0,2.5,100,0,0,9431.687377929688,159494.60552978516,0,404334895104,8589930496,121975619584,0
199,1727805713885,2100,2527,1637,2500,1137,2500,2500,2501,2100,2813,2813,2100,2875,2812,2385,2100,2811,2499,957,1770,2499,949,2500,2100,2500,2500,2512,2378,2100,2536,2500,982,35,0,0,0,2.5,0,0,0,66.66667175292969,100,100,0,0,32.5,5.128205299377441,0,9.756096839904785,100,2.5,0,100,0,100,0,100,100,66.66667175292969,0,2.5,100,0,0,9434.512084960938,159504.0731201172,0,404334895104,8589930496,121975623680,0
199,1727805714085,2100,2527,1637,2500,1137,2500,2500,2501,2100,2813,2813,2100,2875,2812,2385,2100,2811,2499,957,1770,2499,949,2500,2100,2500,2500,2512,2378,2100,2536,2500,982,0,0,0,0,0,0,0,15.000000953674316,100,100,100,0,0,0,2.4390242099761963,0,0,100,0,0,100,0,100,0,100,85,100,0,0,100,0,0,9437.319274902344,159513.54522705078,0,404334895104,8589930496,121975623680,0
