Time(ms),Main(mA),Main Voltage(V),
0.09100055694580078,359.0653652765454,5.10625,
0.09100055694580078,359.0653652765454,5.1085,
0.09200119972229004,358.592132505176,5.107,
0.09200119972229004,358.2372079266489,5.10775,
0.09200119972229004,358.1188997338066,5.10775,
0.09200119972229004,358.592132505176,5.106,
0.09200119972229004,358.47382431233365,5.10325,
0.0930027961730957,359.0653652765454,5.1057500000000005,
0.0930027961730957,359.18367346938777,5.11125,
0.0930027961730957,358.94705708370304,5.10625,
0.0930027961730957,358.8287488908607,5.10875,
0.0930027961730957,358.35551611949126,5.10625,
0.0930027961730957,358.2372079266489,5.10375,
0.0930027961730957,358.592132505176,5.1057500000000005,
0.0930027961730957,358.35551611949126,5.10475,
0.09400177001953125,359.0653652765454,5.10925,
0.09400177001953125,359.18367346938777,5.1105,
0.09500479698181152,358.8287488908607,5.1072500000000005,
0.09500479698181152,358.7104406980183,5.11225,
0.09500479698181152,358.47382431233365,5.106,
0.09500479698181152,358.1188997338066,5.1057500000000005,
0.09500479698181152,358.2372079266489,5.1065000000000005,
0.09500479698181152,358.47382431233365,5.1080000000000005,
0.09500479698181152,358.592132505176,5.103,
0.09600138664245605,358.35551611949126,5.1080000000000005,
0.09600138664245605,358.8287488908607,5.106,
0.09600138664245605,359.18367346938777,5.1125,
0.09700274467468262,358.7104406980183,5.10775,
0.09700274467468262,358.8287488908607,5.10275,
0.09700274467468262,358.2372079266489,5.10675,
0.09700274467468262,358.2372079266489,5.10425,
0.09700274467468262,358.2372079266489,5.10875,
0.09700274467468262,358.2372079266489,5.1057500000000005,
0.09700274467468262,358.592132505176,5.1055,
0.09800148010253906,358.94705708370304,5.10975,
0.09800148010253906,358.94705708370304,5.106,
0.09800148010253906,358.7104406980183,5.11025,
0.09900069236755371,358.1188997338066,5.10525,
0.09900069236755371,358.7104406980183,5.1055,
0.09900069236755371,358.47382431233365,5.109,
0.09900069236755371,358.1188997338066,5.1085,
0.09900069236755371,358.35551611949126,5.10475,
0.10000038146972656,359.0653652765454,5.1072500000000005,
0.10000038146972656,360.4850635906536,5.11025,
0.10000038146972656,361.4315291333925,5.1075,
0.10100030899047852,359.7752144335995,5.10975,
0.10100030899047852,358.47382431233365,5.1072500000000005,
0.10100030899047852,358.7104406980183,5.1065000000000005,
0.10100030899047852,358.592132505176,5.1095,
0.10100030899047852,358.592132505176,5.104,
0.10100030899047852,358.8287488908607,5.10325,
0.10200119018554688,359.65690624075717,5.112,
0.10200119018554688,359.18367346938777,5.1095,
0.10200119018554688,358.8287488908607,5.11175,
0.10200119018554688,358.94705708370304,5.10625,
0.10200119018554688,358.47382431233365,5.1080000000000005,
0.10200119018554688,358.1188997338066,5.10475,
0.10300111770629883,358.8287488908607,5.10475,
0.10300111770629883,358.35551611949126,5.10525,
0.10300111770629883,358.7104406980183,5.10675,
0.10300111770629883,359.53859804791483,5.1075,
0.10300111770629883,359.18367346938777,5.106,
0.10300111770629883,358.35551611949126,5.1065000000000005,
0.10300111770629883,358.47382431233365,5.10975,
0.10400032997131348,358.7104406980183,5.10375,
0.10400032997131348,358.0005915409642,5.10525,
0.10400032997131348,358.592132505176,5.10675,
0.10500121116638184,358.47382431233365,5.1025,
0.10500121116638184,358.94705708370304,5.10525,
0.10500121116638184,358.94705708370304,5.1085,
0.10500121116638184,359.0653652765454,5.1055,
0.10500121116638184,358.0005915409642,5.1105,
0.10500121116638184,358.2372079266489,5.109,
0.10500121116638184,358.35551611949126,5.1072500000000005,
0.10600161552429199,358.1188997338066,5.109,
0.10600161552429199,358.47382431233365,5.1035,
0.10600161552429199,358.8287488908607,5.1057500000000005,
0.10600161552429199,358.94705708370304,5.113,
0.10600161552429199,359.18367346938777,5.1085,
0.10600161552429199,359.18367346938777,5.1055,
0.10700273513793945,358.2372079266489,5.1055,
0.10700273513793945,358.0005915409642,5.106,
0.108001708984375,358.592132505176,5.109,
0.108001708984375,358.592132505176,5.1045,
0.108001708984375,358.0005915409642,5.1035,
0.108001708984375,358.8287488908607,5.10875,
0.108001708984375,359.3019816622301,5.1072500000000005,
0.10900115966796875,359.18367346938777,5.10875,
0.10900115966796875,358.7104406980183,5.1072500000000005,
0.10900115966796875,358.47382431233365,5.10325,
0.10900115966796875,358.592132505176,5.1085,
0.10900115966796875,358.47382431233365,5.10675,
0.1100013256072998,358.35551611949126,5.107,
0.1100013256072998,358.47382431233365,5.104,
0.1100013256072998,358.94705708370304,5.107,
0.1100013256072998,359.0653652765454,5.10625,
0.1100013256072998,358.7104406980183,5.10775,
0.11100101470947266,358.592132505176,5.10675,
0.11100101470947266,358.7104406980183,5.10675,
0.11100101470947266,358.1188997338066,5.107,
0.11100101470947266,358.2372079266489,5.1065000000000005,
0.11100101470947266,358.7104406980183,5.106,
0.11200094223022461,358.2372079266489,5.10675,
0.11200094223022461,358.8287488908607,5.11075,
0.11200094223022461,360.4850635906536,5.10875,
0.11200094223022461,360.9582963620231,5.112,
0.11200094223022461,359.65690624075717,5.1080000000000005,
0.11300134658813477,358.8287488908607,5.109,
0.11300134658813477,358.592132505176,5.1075,
0.11300134658813477,358.7104406980183,5.1055,
0.11300134658813477,358.592132505176,5.1035,
0.11300134658813477,358.8287488908607,5.10825,
0.11300134658813477,359.3019816622301,5.10525,
0.11300134658813477,359.53859804791483,5.11175,
0.11300134658813477,358.7104406980183,5.10475,
0.11400103569030762,358.2372079266489,5.10775,
0.11400103569030762,358.7104406980183,5.1085,
0.11500144004821777,358.35551611949126,5.1072500000000005,
0.11500144004821777,358.35551611949126,5.106,
0.11500144004821777,358.47382431233365,5.1105,
0.11500144004821777,359.18367346938777,5.10925,
0.11500144004821777,359.42028985507244,5.11075,
0.11600065231323242,358.592132505176,5.1057500000000005,
0.11600065231323242,358.592132505176,5.1080000000000005,
0.11600065231323242,358.0005915409642,5.10675,
0.11600065231323242,358.0005915409642,5.1045,
0.11600065231323242,358.8287488908607,5.10825,
0.11700081825256348,358.47382431233365,5.10425,
0.11700081825256348,358.592132505176,5.1057500000000005,
0.11700081825256348,359.18367346938777,5.11175,
0.11700081825256348,359.3019816622301,5.1075,
0.11700081825256348,358.47382431233365,5.1095,
0.11800098419189453,358.1188997338066,5.10825,
0.11800098419189453,358.8287488908607,5.10625,
0.11800098419189453,358.1188997338066,5.109,
0.11800098419189453,358.2372079266489,5.1045,
0.11800098419189453,358.592132505176,5.10775,
0.11900091171264648,358.94705708370304,5.1115,
0.11900091171264648,358.8287488908607,5.10975,
0.11900091171264648,359.0653652765454,5.11075,
0.11900091171264648,358.7104406980183,5.1055,
0.11900091171264648,358.35551611949126,5.1055,
0.12000107765197754,358.35551611949126,5.109,
0.12000107765197754,358.47382431233365,5.10675,
0.12000107765197754,358.7104406980183,5.10325,
0.12000107765197754,358.47382431233365,5.10475,
0.12000107765197754,358.7104406980183,5.106,
0.12000107765197754,359.0653652765454,5.10875,
0.12000107765197754,358.94705708370304,5.1075,
0.12000107765197754,358.592132505176,5.10925,
0.1210012435913086,358.2372079266489,5.10325,
0.1210012435913086,358.8287488908607,5.10775,
0.12200188636779785,358.35551611949126,5.1057500000000005,
0.12200188636779785,358.47382431233365,5.10375,
0.12200188636779785,358.47382431233365,5.10625,
0.12200188636779785,359.3019816622301,5.1105,
0.12200188636779785,358.94705708370304,5.1072500000000005,
0.1230013370513916,358.592132505176,5.10825,
0.1230013370513916,358.35551611949126,5.11025,
0.1230013370513916,358.35551611949126,5.109,
0.1230013370513916,358.0005915409642,5.10275,
0.1230013370513916,358.2372079266489,5.10525,
0.12400221824645996,358.8287488908607,5.109,
0.12400221824645996,359.0653652765454,5.1085,
0.12400221824645996,358.8287488908607,5.1057500000000005,
0.12400221824645996,360.72167997633835,5.109,
0.12400221824645996,360.603371783496,5.10675,
0.1250009536743164,359.53859804791483,5.109,
0.1250009536743164,358.7104406980183,5.10775,
0.1250009536743164,358.2372079266489,5.10475,
0.1250009536743164,358.8287488908607,5.10475,
0.1250009536743164,358.592132505176,5.1057500000000005,
0.12600159645080566,358.7104406980183,5.1095,
0.12600159645080566,359.18367346938777,5.1055,
0.12600159645080566,358.8287488908607,5.1105,
