Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1727814288024,2100,2500,1922,2615,2100,2840,2536,2570,2053,2500,1691,2500,1749,1366,2500,2500,2500,2099,2178,1732,2833,2100,2545,2500,2832,2831,1607,2500,2499,2499,1945,2192,4.761904716491699,4.545454502105713,4.761904716491699,4.545454502105713,4.761904716491699,100,0,0,8.69565200805664,100,0,4.545454502105713,0,4.761904716491699,4.545454502105713,100,100,4.545454502105713,0,4.545454502105713,100,4.545454502105713,4.761904716491699,100,100,100,4.545454502105713,100,4.761904716491699,0,0,4.545454502105713,130567.15338134766,37460.124084472656,0,404334895104,8589930496,121935855616,0
199,1727814288024,2100,2500,1922,2615,2100,2840,2536,2570,2053,2500,1691,2500,1749,1366,2500,2500,2500,2099,2178,1732,2833,2100,2545,2500,2832,2831,1607,2500,2499,2499,1945,2192,4.761904716491699,4.545454502105713,4.761904716491699,4.545454502105713,4.761904716491699,100,0,0,8.69565200805664,100,0,4.545454502105713,0,4.761904716491699,4.545454502105713,100,100,4.545454502105713,0,4.545454502105713,100,4.545454502105713,4.761904716491699,100,100,100,4.545454502105713,100,4.761904716491699,0,0,4.545454502105713,130567.1683959961,37460.17120361328,0,404334895104,8589930496,121936216064,0
199,1727814288224,2100,2500,1922,2615,2100,2840,2536,2570,2053,2500,1691,2500,1749,1366,2500,2500,2500,2099,2178,1732,2833,2100,2545,2500,2832,2831,1607,2500,2499,2499,1945,2192,0,0,100,0,0,100,0,0,0,100,0,0,0,0,0,100,100,0,0,0,100,0,0,100,100,100,0,100,0,0,0,0,130569.93225097656,37469.49401855469,0,404334895104,8589930496,121938808832,0
199,1727814288424,2100,2500,1922,2615,2100,2840,2536,2570,2053,2500,1691,2500,1749,1366,2500,2500,2500,2099,2178,1732,2833,2100,2545,2500,2832,2831,1607,2500,2499,2499,1945,2192,0,0,100,0,0,100,0,0,0,100,0,0,0,0,0,100,100,0,0,0,100,0,0,100,100,100,0,100,0,0,0,0,130572.73114013672,37478.750915527344,0,404334895104,8589930496,121938808832,0
199,1727814288624,2100,2500,1922,2615,2100,2840,2536,2570,2053,2500,1691,2500,1749,1366,2500,2500,2500,2099,2178,1732,2833,2100,2545,2500,2832,2831,1607,2500,2499,2499,1945,2192,0,0,100,0,0,100,0,0,0,100,0,0,0,0,0,100,100,0,0,0,100,0,0,100,100,100,0,100,0,0,0,0,130575.46423339844,37488.005920410156,0,404334895104,8589930496,121938808832,0
199,1727814288825,2100,2500,1922,2615,2100,2840,2536,2570,2053,2500,1691,2500,1749,1366,2500,2500,2500,2099,2178,1732,2833,2100,2545,2500,2832,2831,1607,2500,2499,2499,1945,2192,0,0,100,0,0,100,0,0,0,100,0,0,0,0,0,100,100,0,0,0,100,0,0,100,100,100,0,100,0,0,0,0,130578.23638916016,37497.278076171875,0,404334895104,8589930496,121938808832,0
199,1727814289025,2100,2500,1922,2615,2100,2840,2536,2570,2053,2500,1691,2500,1749,1366,2500,2500,2500,2099,2178,1732,2833,2100,2545,2500,2832,2831,1607,2500,2499,2499,1945,2192,0,0,100,0,0,100,0,0,0,100,0,0,0,0,0,100,100,0,0,0,100,0,0,100,100,100,0,100,0,0,0,0,130581.00897216797,37506.544006347656,0,404334895104,8589930496,121938808832,0
199,1727814289225,2100,2500,1922,2615,2100,2840,2536,2570,2053,2500,1691,2500,1749,1366,2500,2500,2500,2099,2178,1732,2833,2100,2545,2500,2832,2831,1607,2500,2499,2499,1945,2192,0,0,100,0,0,100,0,0,0,100,0,0,0,0,0,100,100,0,0,0,100,0,0,100,100,100,0,100,0,0,0,0,130583.72064208984,37515.715576171875,0,404334895104,8589930496,121938808832,0
199,1727814289425,2100,2500,1922,2615,2100,2840,2536,2570,2053,2500,1691,2500,1749,1366,2500,2500,2500,2099,2178,1732,2833,2100,2545,2500,2832,2831,1607,2500,2499,2499,1945,2192,0,0,100,0,0,100,0,0,0,100,0,0,0,0,0,100,100,0,0,0,100,0,0,100,100,100,0,100,0,0,0,0,130586.48468017578,37524.92462158203,0,404334895104,8589930496,121938812928,0
199,1727814289625,2100,2500,1922,2615,2100,2840,2536,2570,2053,2500,1691,2500,1749,1366,2500,2500,2500,2099,2178,1732,2833,2100,2545,2500,2832,2831,1607,2500,2499,2499,1945,2192,0,0,100,0,0,100,0,0,0,100,0,0,0,0,0,100,100,0,0,0,100,0,0,100,100,100,0,100,0,0,0,0,130589.24505615234,37534.138427734375,0,404334895104,8589930496,121938812928,0
