Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1727613993311,2150,1070,2146,2489,2170,2391,2499,2500,2495,1659,2499,2500,2500,2499,1899,2499,2499,2499,2492,2433,2493,2492,2494,2500,2499,2499,2500,2476,2500,2500,2499,2142,9.523809432983398,42.85714340209961,100,59.09090805053711,60.000003814697266,90.47618865966797,0,100,4.761904716491699,5,0,100,100,50,4.761904716491699,4.545454502105713,0,100,45.45454788208008,0,100,0,95.23809814453125,4.761904716491699,100,9.090909004211426,100,4.761904716491699,100,100,13.043478012084961,4.761904716491699,165041.84698486328,251559.9315185547,0,404334895104,8589930496,70072381440,0
199,1727613993311,2150,1070,2146,2489,2170,2391,2499,2500,2495,1659,2499,2500,2500,2499,1899,2499,2499,2499,2492,2433,2493,2492,2494,2500,2499,2499,2500,2476,2500,2500,2499,2142,9.523809432983398,42.85714340209961,100,59.09090805053711,60.000003814697266,90.47618865966797,0,100,4.761904716491699,5,0,100,100,50,4.761904716491699,4.545454502105713,0,100,45.45454788208008,0,100,0,95.23809814453125,4.761904716491699,100,9.090909004211426,100,4.761904716491699,100,100,13.043478012084961,4.761904716491699,165041.8627319336,251559.98400878906,0,404334895104,8589930496,70072422400,0
199,1727613993511,2150,1070,2146,2489,2170,2391,2499,2500,2495,1659,2499,2500,2500,2499,1899,2499,2499,2499,2492,2433,2493,2492,2494,2500,2499,2499,2500,2476,2500,2500,2499,2142,95,71.42857360839844,95.23809814453125,4.761904716491699,100,14.285715103149414,42.85714340209961,100,28.571430206298828,10,9.523809432983398,100,100,55,100,5,10,100,85,5,100,5,100,0,100,0,52.38095474243164,0,100,100,10.526315689086914,85.71428680419922,165044.95336914063,251570.86083984375,0,404334895104,8589930496,70094512128,0
199,1727613993711,2150,1070,2146,2489,2170,2391,2499,2500,2495,1659,2499,2500,2500,2499,1899,2499,2499,2499,2492,2433,2493,2492,2494,2500,2499,2499,2500,2476,2500,2500,2499,2142,95,71.42857360839844,95.23809814453125,4.761904716491699,100,14.285715103149414,42.85714340209961,100,28.571430206298828,10,9.523809432983398,100,100,55,100,5,10,100,85,5,100,5,100,0,100,0,52.38095474243164,0,100,100,10.526315689086914,85.71428680419922,165048.06396484375,251581.58514404297,0,404334895104,8589930496,70105071616,0
199,1727613993911,2150,1070,2146,2489,2170,2391,2499,2500,2495,1659,2499,2500,2500,2499,1899,2499,2499,2499,2492,2433,2493,2492,2494,2500,2499,2499,2500,2476,2500,2500,2499,2142,100,4.878048419952393,66.66667175292969,0,100,0,0,100,0,0,0,100,100,0,100,0,0,100,75,0,37.5,0,70,0,100,0,51.28205490112305,0,100,100,0,51.28205490112305,165050.97198486328,251591.71673583984,0,404334895104,8589930496,70107803648,0
199,1727613994111,2150,1070,2146,2489,2170,2391,2499,2500,2495,1659,2499,2500,2500,2499,1899,2499,2499,2499,2492,2433,2493,2492,2494,2500,2499,2499,2500,2476,2500,2500,2499,2142,100,0,0,0,100,0,0,100,0,0,0,100,100,4.761904716491699,100,0,0,100,0,0,0,0,0,0,100,0,0,0,100,100,0,0,165053.75,251601.9129638672,0,404334895104,8589930496,70117912576,0
199,1727613994311,2150,1070,2146,2489,2170,2391,2499,2500,2495,1659,2499,2500,2500,2499,1899,2499,2499,2499,2492,2433,2493,2492,2494,2500,2499,2499,2500,2476,2500,2500,2499,2142,100,0,0,0,100,0,0,100,0,0,0,100,100,4.761904716491699,100,0,0,100,0,0,0,0,0,0,100,0,0,0,100,100,0,0,165056.5635986328,251612.0122680664,0,404334895104,8589930496,70128427008,0
199,1727613994512,2150,1070,2146,2489,2170,2391,2499,2500,2495,1659,2499,2500,2500,2499,1899,2499,2499,2499,2492,2433,2493,2492,2494,2500,2499,2499,2500,2476,2500,2500,2499,2142,100,0,0,0,100,0,0,100,0,0,0,100,100,4.761904716491699,100,0,0,100,0,0,0,0,0,0,100,0,0,0,100,100,0,0,165059.390625,251621.1934814453,0,404334895104,8589930496,70139629568,0
199,1727613994712,2150,1070,2146,2489,2170,2391,2499,2500,2495,1659,2499,2500,2500,2499,1899,2499,2499,2499,2492,2433,2493,2492,2494,2500,2499,2499,2500,2476,2500,2500,2499,2142,100,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,100,0,100,0,0,0,0,100,0,0,0,100,100,0,0,165062.1773071289,251630.4073486328,0,404334895104,8589930496,70074904576,0
199,1727613994912,2150,1070,2146,2489,2170,2391,2499,2500,2495,1659,2499,2500,2500,2499,1899,2499,2499,2499,2492,2433,2493,2492,2494,2500,2499,2499,2500,2476,2500,2500,2499,2142,100,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,100,0,100,0,0,0,0,100,0,0,0,100,100,0,0,165065.01580810547,251639.62573242188,0,404334895104,8589930496,70086246400,0
